1,6,26
1,6,104
1,6,434
1,6,391
1,6,358
1,6,171
1,6,449
2,10,327
2,10,461
1,6,272
1,6,183
1,406,418
1,9,304
3,10,121
6,165,440
1,6,99
1,6,341
2,10,255
1,6,210
1,6,429
10,121,173
1,247,309
1,6,418
1,6,496
1,6,77
1,343,413
1,6,90
1,6,345
1,6,433
1,6,158
1,6,102
1,6,200
1,6,236
1,54,130,231,237,288,315,329,406,425,455,489
1,26,54,91,130,152,156,216,329,406,413,455
1,27,146,226,242,262,296,330,406,418,442,469
1,54,73,130,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,225,329,406,413,455
1,26,91,130,152,156,288,329,406,413,455,471
1,26,54,91,130,152,237,275,288,329,406,455
1,26,54,91,130,152,156,306,329,406,413,455
1,6,54,61,187,250,289,321,340,406,442,473
1,54,69,130,231,237,288,315,329,413,455,489
1,54,86,130,231,237,288,315,329,413,455,489
1,27,82,146,226,242,262,296,321,330,406,442
1,26,54,91,130,152,156,237,315,329,406,455
1,26,54,91,130,152,156,321,329,406,413,455
1,18,54,130,231,237,288,315,329,406,455,489
1,54,108,130,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,231,329,406,413,455
26,54,91,130,152,156,237,288,329,406,455,489
1,24,54,130,231,237,288,315,329,413,455,489
1,54,130,141,231,237,288,315,329,406,455,489
1,54,130,231,237,288,315,329,367,413,455,489
1,26,54,91,130,152,156,298,329,406,413,455
1,26,54,91,130,152,156,202,329,406,413,455
1,54,130,139,231,237,288,315,329,406,455,489
1,54,130,231,237,288,315,329,364,413,455,489
1,26,91,130,152,156,288,321,329,406,413,455
1,27,82,146,226,242,262,296,330,406,418,442
1,54,130,149,231,237,288,315,329,406,455,489
1,26,91,130,152,156,199,288,315,329,406,413,455
1,26,54,91,130,152,156,237,321,329,406,455,489
1,26,91,130,152,156,231,276,288,329,406,413,455
1,26,54,91,130,152,156,298,315,329,406,413,455
1,54,91,130,160,231,237,288,315,329,406,455,489
1,54,91,130,231,237,288,315,329,406,411,455,489
1,54,130,152,158,231,237,288,315,329,406,455,489
1,54,130,152,167,231,237,288,315,329,406,455,489
1,54,91,130,231,237,288,315,329,381,413,455,489
1,27,82,146,226,242,262,296,330,406,418,442,482
1,54,130,156,231,237,288,315,329,369,413,455,489
1,26,54,130,152,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,282,315,329,406,413,455
1,20,54,130,152,231,237,288,315,329,406,455,489
1,26,51,91,130,152,156,288,315,329,406,413,455
1,54,91,130,152,156,237,288,322,329,406,455,489
1,6,87,104,210,250,294,322,341,356,423,464,473
1,54,91,130,161,231,237,288,315,329,413,455,489
1,54,91,130,231,237,288,315,329,406,413,455,489
1,28,54,91,130,231,237,288,315,329,406,455,489
1,26,91,130,152,156,237,288,315,329,406,413,455
1,54,118,130,156,231,237,288,315,329,413,455,489
1,54,91,130,231,237,288,315,329,406,422,455,489
1,26,34,91,130,152,156,231,288,329,406,413,455
1,54,91,99,130,152,156,215,237,329,406,455,489
1,26,91,130,156,231,237,288,315,329,413,455,489
1,26,54,98,130,152,156,237,288,329,406,455,489
1,54,91,130,152,231,237,288,329,406,413,455,489
1,26,54,91,130,152,156,205,237,288,329,406,455
1,26,91,130,152,156,288,315,329,406,413,455,488
1,54,91,130,231,237,288,315,329,367,413,455,489
1,28,54,130,152,231,237,288,315,329,406,455,489
1,26,34,91,130,152,156,288,315,329,406,413,455
1,54,130,156,231,237,288,315,329,391,413,455,489
1,26,91,130,152,156,231,240,288,329,406,413,455
1,54,91,130,231,237,288,315,329,406,414,455,489
1,82,146,156,226,242,262,296,321,330,406,418,442
1,26,54,91,130,152,156,222,315,329,406,413,455
1,26,91,130,152,156,231,315,329,406,413,455,489
1,26,91,130,152,156,237,315,329,406,413,455,489
1,26,91,130,152,156,231,237,288,329,406,413,455
1,54,91,99,130,152,156,237,288,329,406,455,489
1,54,86,130,156,231,237,288,315,329,413,455,489
1,26,51,91,130,152,156,231,288,329,406,413,455
1,54,91,113,130,231,237,288,315,329,406,455,489
1,6,61,104,210,250,264,294,341,356,423,464,473
1,18,54,130,152,231,237,288,315,329,406,455,489
1,26,91,130,152,156,275,288,315,329,406,413,455
1,26,91,130,152,156,231,262,288,329,406,413,455
1,54,130,152,161,231,237,288,315,329,406,455,489
1,54,91,113,130,231,237,288,315,329,413,455,489
1,26,91,130,152,156,264,288,315,329,406,413,455
1,54,130,152,231,237,288,315,329,406,425,455,489
26,54,91,130,156,231,237,288,315,329,413,455,489
1,26,54,91,152,156,237,321,329,406,418,455,489
1,26,54,91,130,152,156,288,315,329,406,413,455
1,54,91,130,231,237,288,315,329,370,413,455,489
1,26,54,91,130,152,156,196,315,329,406,413,455
1,54,91,130,156,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,315,329,406,413,455,471
1,26,54,91,130,152,156,216,315,329,406,413,455
1,54,130,150,156,231,237,288,315,329,413,455,489
1,54,130,156,231,237,288,315,329,383,413,455,489
1,54,91,130,169,231,237,288,315,329,413,455,489
1,26,91,130,152,156,221,288,315,329,406,413,455
1,54,130,156,231,237,288,315,329,367,413,455,489
1,26,91,130,152,156,231,288,323,329,406,413,455
1,9,54,91,130,231,237,288,315,329,406,455,489
1,82,133,146,156,226,242,262,296,321,330,406,418
1,82,133,146,156,226,242,262,296,330,406,418,442
1,26,91,130,152,156,216,288,315,329,406,413,455
1,54,91,130,156,231,237,288,315,329,413,455,489
1,54,91,112,130,231,237,288,315,329,406,455,489
1,54,81,130,152,231,237,288,315,329,406,455,489
1,26,54,61,91,130,152,156,315,329,406,413,455
1,54,130,156,231,237,288,315,329,364,413,455,489
1,26,91,130,152,156,276,288,315,329,406,413,455
1,54,91,130,152,156,231,237,288,329,406,413,489
1,26,54,91,130,152,156,202,315,329,406,413,455
1,26,91,130,152,156,288,315,329,406,413,455,489
1,26,91,130,152,156,231,264,288,329,406,413,455
1,6,43,61,104,250,262,294,341,356,423,464,473
1,43,61,104,210,250,262,294,341,356,423,464,473
1,26,54,130,152,156,237,288,315,329,406,413,455
1,26,54,91,130,152,156,315,329,406,413,455,486
1,54,91,130,144,231,237,288,315,329,406,455,489
1,54,91,99,130,152,156,237,329,406,413,455,489
1,6,61,104,210,250,294,314,341,356,423,464,473
1,54,110,130,156,231,237,288,315,329,413,455,489
1,54,91,130,141,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,237,329,406,413,455,489
1,54,91,110,130,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,231,315,329,406,413,455
1,26,91,130,152,156,231,288,329,406,413,455,489
1,6,27,54,125,187,229,268,288,406,420,442,491
1,24,54,130,152,231,237,288,315,329,406,455,489
1,24,54,91,130,231,237,288,315,329,406,455,489
1,54,113,130,156,231,237,288,315,329,413,455,489
1,27,82,146,226,242,262,296,321,330,406,418,442
1,54,130,152,231,237,288,315,329,406,420,455,489
1,54,91,130,231,237,288,315,329,396,413,455,489
1,6,27,54,125,187,229,268,343,406,420,442,491
1,54,83,130,152,231,237,288,315,329,406,455,489
1,54,130,156,231,237,288,315,329,406,413,455,489
1,6,27,54,125,187,268,289,343,406,420,442,491
1,54,91,130,152,156,237,288,329,406,413,455,489
1,54,91,130,141,231,237,288,315,329,413,455,489
1,26,54,91,130,152,156,315,329,406,413,455,488
1,26,54,91,130,152,156,205,237,329,406,455,489
1,6,61,87,104,210,250,294,341,356,423,464,473
1,54,73,130,152,231,237,288,315,329,406,455,489
1,6,61,87,104,250,294,322,341,356,423,464,473
1,26,54,91,130,152,156,237,288,329,406,430,455
1,26,54,91,130,152,156,259,315,329,406,413,455
1,27,133,146,226,242,262,296,321,330,406,418,442
1,26,54,91,130,152,156,275,315,329,406,413,455
1,26,54,91,130,152,156,265,315,329,406,413,455
1,26,54,91,130,152,156,300,315,329,406,413,455
1,26,54,91,130,152,156,276,315,329,406,413,455
1,54,91,130,143,231,237,288,315,329,406,455,489
1,18,54,91,130,231,237,288,315,329,406,455,489
1,26,54,91,130,152,231,237,288,315,329,406,489
1,26,54,91,130,152,156,315,329,406,413,455,487
1,26,91,130,152,156,219,288,315,329,406,413,455
1,54,130,152,231,237,288,315,329,406,413,455,489
1,26,54,91,130,152,156,274,315,329,406,413,455
1,26,54,91,130,152,237,288,315,329,406,455,489
1,26,54,91,130,152,156,315,329,406,413,455,477
1,54,91,130,161,231,237,288,315,329,406,455,489
1,54,91,130,139,231,237,288,315,329,406,455,489
1,24,54,91,130,231,237,288,315,329,413,455,489
1,54,91,130,231,237,288,315,329,369,413,455,489
1,26,54,91,130,152,156,237,297,329,406,413,455
1,54,91,130,158,231,237,288,315,329,406,455,489
1,26,54,91,130,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,297,315,329,406,413,455
1,54,91,130,152,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,237,315,329,406,455,489
1,26,91,130,152,156,231,242,288,329,406,413,455
1,54,74,130,152,231,237,288,315,329,406,455,489
1,26,54,130,156,231,237,288,315,329,413,455,489
1,6,43,61,104,210,250,262,294,341,356,423,473
1,26,54,91,130,152,156,237,288,329,406,455,489
1,6,61,104,210,250,262,294,341,356,423,464,473
1,54,91,130,231,237,288,315,329,406,424,455,489
1,26,54,91,130,152,156,237,329,406,418,455,489
1,26,54,91,130,152,156,202,237,329,406,455,489
1,9,54,130,152,231,237,288,315,329,406,455,489
1,27,82,146,156,242,262,296,321,330,406,418,442
1,91,130,156,231,237,288,315,329,406,413,455,489
1,26,54,91,130,152,156,315,329,406,413,455,489
1,54,91,130,231,237,288,315,329,406,409,455,489
1,54,130,156,231,237,288,315,329,396,413,455,489
1,26,91,130,152,156,231,259,288,329,406,413,455
1,26,54,91,130,152,156,237,329,406,427,455,489
1,26,54,130,152,156,237,315,329,406,413,455,489
1,26,91,130,152,156,240,288,315,329,406,413,455
1,26,91,130,152,156,231,288,315,329,406,413,455
1,26,91,130,152,156,231,288,309,329,406,413,455
1,54,130,152,231,237,288,315,329,406,414,455,489
26,54,91,130,152,156,237,321,329,406,418,455,489
1,54,91,130,231,237,288,315,329,394,413,455,489
1,54,91,130,171,231,237,288,315,329,413,455,489
1,6,43,104,210,250,262,294,341,356,423,464,473
1,54,91,130,152,156,215,237,288,329,406,455,489
1,26,54,91,130,152,156,231,288,329,406,413,455
1,26,54,91,130,152,156,237,291,329,406,455,489
1,54,91,130,169,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,253,315,329,406,413,455
1,27,82,146,203,226,242,262,296,330,406,418,442
1,26,91,130,152,156,231,288,324,329,406,413,455
1,54,130,156,231,237,288,315,329,365,413,455,489
1,26,91,130,152,156,288,315,329,406,413,455,471
1,27,82,104,146,226,242,262,296,330,406,418,442
1,26,91,130,152,156,231,268,288,329,406,413,455
1,20,54,91,130,231,237,288,315,329,406,455,489
1,54,74,130,156,231,237,288,315,329,413,455,489
1,6,61,85,104,210,250,294,341,356,423,464,473
1,26,91,97,130,152,156,231,288,329,406,413,455
1,54,130,156,231,237,288,315,329,394,413,455,489
1,26,91,130,152,156,288,315,329,406,413,455,474
1,54,130,152,156,231,237,288,315,329,406,455,489
1,54,91,130,231,237,288,315,329,356,413,455,489
1,54,91,130,231,237,288,315,329,406,425,455,489
1,54,83,130,156,231,237,288,315,329,413,455,489
1,26,54,91,130,152,156,299,315,329,406,413,455
1,27,82,146,226,242,262,296,330,406,418,442,480
1,26,54,91,130,152,156,197,237,329,406,455,489
1,26,54,91,130,152,156,243,315,329,406,413,455
1,26,91,130,152,156,231,288,329,406,413,455,471
1,54,91,130,152,156,205,237,288,329,406,455,489
1,91,146,156,226,242,262,296,330,406,418,442,469
1,54,69,130,152,231,237,288,315,329,406,455,489
1,54,130,152,231,237,288,315,329,406,419,455,489
1,26,54,91,130,152,156,237,315,329,406,413,455
1,6,43,61,104,210,250,262,294,341,356,423,464
1,91,146,156,226,242,262,296,321,406,418,442,469
1,26,54,91,130,152,231,237,315,329,406,455,489
1,26,91,102,130,152,156,231,288,329,406,413,455
1,26,91,130,152,156,231,288,329,406,413,455,474
1,54,91,130,158,231,237,288,315,329,413,455,489
1,26,54,91,130,152,156,315,329,406,413,455,490
1,26,91,130,152,156,262,288,315,329,406,413,455
1,26,54,91,130,152,156,252,315,329,406,413,455
1,26,91,130,152,156,231,237,288,315,329,413,455,489
1,26,54,130,152,231,237,288,315,329,406,413,455,489
1,54,91,130,156,231,237,288,315,329,369,413,455,489
1,54,91,130,152,231,237,288,315,329,406,425,455,489
1,26,54,91,130,152,156,231,237,288,315,329,413,455
1,54,91,130,152,160,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,237,298,315,329,406,413,455
1,54,91,130,156,231,237,288,315,329,386,413,455,489
1,26,91,130,152,156,231,240,288,315,329,406,413,455
1,27,82,146,226,242,262,296,321,330,406,418,442,478
1,26,54,91,130,152,156,237,315,329,406,413,455,487
1,54,91,113,130,156,231,237,288,315,329,413,455,489
1,26,91,130,152,156,231,262,288,315,329,406,413,455
1,54,91,130,152,156,205,215,237,288,329,406,455,489
1,26,91,97,130,152,156,231,288,329,406,413,455,489
1,26,91,130,152,156,231,288,315,329,406,413,455,471
1,26,54,91,130,152,156,231,237,288,315,406,413,489
1,54,91,130,144,156,231,237,288,315,329,413,455,489
1,54,91,130,152,231,237,288,315,329,406,411,455,489
1,26,54,91,130,152,156,237,288,315,329,406,413,489
1,26,54,81,130,152,231,237,288,315,329,406,455,489
1,26,91,130,152,156,231,288,315,329,406,413,455,474
1,26,54,91,130,152,156,237,315,329,406,413,455,486
1,26,54,91,152,156,237,288,315,329,406,413,455,489
1,26,54,91,130,152,156,237,265,315,329,406,413,455
1,26,54,130,156,231,237,288,315,329,406,413,455,489
1,26,54,91,130,156,231,237,288,315,329,413,455,489
1,27,82,104,146,193,226,242,262,296,330,406,418,442
1,26,54,91,130,152,156,237,274,315,329,406,413,455
1,54,91,130,152,231,237,288,315,329,406,414,455,489
26,54,91,98,130,152,156,237,321,329,406,418,455,489
1,26,54,91,98,130,152,156,237,288,329,406,455,489
1,54,91,130,156,231,237,288,315,329,359,413,455,489
1,54,91,99,130,152,156,215,237,288,329,406,455,489
1,26,54,91,130,152,156,237,288,315,329,406,413,455
1,26,54,91,130,152,156,231,237,315,329,406,413,455
1,54,91,130,152,156,231,237,288,315,329,406,413,489
1,26,51,91,130,152,156,231,288,329,406,413,455,489
1,26,54,91,130,152,156,237,275,315,329,406,413,455
1,26,54,130,152,231,237,288,315,329,406,419,455,489
1,27,82,146,226,242,262,296,321,330,406,418,442,482
1,26,54,85,130,152,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,231,237,288,329,413,455,489
1,20,54,91,130,152,231,237,288,315,329,406,455,489
1,27,82,146,156,226,242,262,296,321,330,406,418,442
1,26,54,91,130,152,156,231,237,288,329,406,413,489
1,26,54,91,130,152,156,231,237,329,406,413,455,489
1,26,130,152,156,231,237,288,315,329,406,413,455,489
1,26,34,91,130,152,156,231,288,329,406,413,455,489
1,26,91,130,152,156,231,242,288,315,329,406,413,455
1,54,91,130,152,156,205,237,288,329,406,413,455,489
1,27,82,133,146,226,242,262,296,321,330,406,418,442
1,26,54,130,152,156,237,288,315,329,406,413,455,489
1,26,54,91,130,152,156,222,237,315,329,406,413,455
1,26,54,130,152,231,237,288,315,329,406,409,455,489
1,26,54,91,130,152,156,237,315,329,406,413,455,477
1,26,54,91,130,152,231,237,288,329,406,413,455,489
1,26,54,91,130,152,156,237,315,329,406,413,455,490
1,26,91,130,152,156,231,237,288,329,406,413,455,489
1,82,133,146,156,226,242,262,296,321,330,406,418,471
1,26,54,91,130,152,156,231,237,288,315,329,455,489
1,26,54,91,130,152,156,231,237,288,315,329,406,489
1,26,54,130,152,156,231,237,288,315,329,406,413,489
1,26,54,91,130,152,156,231,288,329,406,413,455,489
1,26,54,91,130,156,231,237,288,329,406,413,455,489
1,26,54,91,130,152,156,205,237,288,329,406,455,489
1,26,54,130,152,156,231,237,288,315,329,406,455,489
1,54,91,130,152,156,231,237,288,329,406,413,455,489
1,26,54,91,130,152,156,237,297,315,329,406,413,455
1,26,54,91,130,152,156,237,315,329,406,413,455,489
1,26,54,91,130,152,156,237,321,329,406,418,455,489
1,26,54,130,152,156,231,237,288,315,329,413,455,489
1,6,27,54,125,187,229,268,288,343,406,420,442,491
1,26,54,91,130,152,156,231,288,315,329,413,455,489
1,26,34,91,130,152,156,231,288,315,329,406,413,455
1,26,91,130,152,156,231,242,288,329,406,413,455,489
1,26,54,91,130,152,156,231,237,288,315,413,455,489
1,54,91,130,156,231,237,288,315,329,394,413,455,489
1,26,54,91,130,152,156,237,300,315,329,406,413,455
1,26,91,130,152,156,231,288,315,329,406,413,455,489
1,26,91,130,152,156,231,276,288,315,329,406,413,455
1,18,54,91,130,152,231,237,288,315,329,406,455,489
1,27,82,104,146,226,242,262,296,321,330,406,418,442
1,26,91,130,152,156,231,288,309,329,406,413,455,489
1,54,91,99,130,152,156,237,288,329,406,413,455,489
1,54,91,130,156,231,237,288,315,329,406,413,455,489
1,26,54,91,152,156,231,237,288,315,406,413,455,489
1,26,51,91,130,152,156,231,288,315,329,406,413,455
1,26,91,130,152,156,231,264,288,315,329,406,413,455
1,6,43,104,210,221,250,262,294,341,356,423,464,473
1,26,54,91,130,152,156,237,288,329,406,413,455,489
1,54,91,130,156,231,237,288,315,329,396,413,455,489
1,27,69,82,146,226,242,262,296,321,330,406,418,442
1,26,54,130,152,167,231,237,288,315,329,406,455,489
1,26,54,73,130,152,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,237,288,315,329,406,455,489
1,26,54,91,130,152,156,237,288,322,329,406,455,489
1,54,91,130,152,158,231,237,288,315,329,406,455,489
1,82,133,146,156,226,242,262,296,321,330,406,418,442
1,6,55,61,85,104,210,250,294,341,356,423,464,473
1,54,91,130,156,231,237,288,315,329,383,413,455,489
1,54,91,130,152,156,231,237,288,315,329,413,455,489
1,26,54,91,130,152,231,237,288,315,329,406,455,489
1,6,61,87,104,210,250,294,322,341,356,423,464,473
1,26,54,91,152,156,231,237,288,315,329,406,455,489
1,54,130,152,156,231,237,288,315,329,406,413,455,489
1,26,54,130,152,156,231,237,288,315,406,413,455,489
1,54,91,130,152,231,237,288,315,329,406,409,455,489
1,54,91,130,152,156,231,237,288,315,329,406,455,489
1,27,82,133,146,156,226,242,262,296,321,406,418,442
1,54,91,99,130,152,215,237,288,329,406,413,455,489
1,24,54,91,130,152,231,237,288,315,329,406,455,489
1,54,91,130,152,161,231,237,288,315,329,406,455,489
1,27,82,104,146,156,226,242,262,296,330,406,418,442
1,26,54,130,152,156,231,237,315,329,406,413,455,489
1,26,91,100,130,152,156,231,288,329,406,413,455,489
1,26,54,91,130,152,156,231,288,315,329,406,413,455
1,26,54,91,130,152,156,231,237,288,329,406,455,489
1,54,91,110,130,156,231,237,288,315,329,413,455,489
1,54,91,130,141,156,231,237,288,315,329,413,455,489
1,54,91,130,156,231,237,288,315,329,356,413,455,489
1,26,91,130,152,156,231,288,306,329,406,413,455,489
1,54,91,130,156,231,237,288,315,329,367,413,455,489
1,6,43,61,104,210,250,262,294,341,356,423,464,473
1,26,54,91,130,152,156,202,237,315,329,406,413,455
1,26,54,91,130,156,231,237,288,315,329,369,413,455,489
1,26,54,91,130,152,231,237,288,315,329,406,413,455,489
26,54,91,130,152,156,231,237,288,315,329,406,413,455,489
1,26,54,91,130,152,156,231,237,288,329,406,413,455,489
1,26,91,102,130,152,156,231,237,288,329,406,413,455,489
1,26,54,91,130,152,156,237,297,315,329,406,413,455,489
1,26,54,91,130,152,156,231,237,288,315,406,413,455,489
1,26,54,91,130,152,156,231,237,288,315,329,413,455,489
1,26,51,91,130,152,156,231,288,315,329,406,413,455,489
1,26,54,91,130,152,160,231,237,288,315,329,406,455,489
1,26,54,91,130,152,156,222,237,315,329,406,413,455,489
1,26,54,91,130,152,156,231,237,288,315,329,406,413,489
1,26,54,91,130,156,231,237,288,315,329,367,413,455,489
1,26,54,91,130,152,156,231,237,315,329,406,413,455,489
1,26,54,91,130,152,156,231,237,288,315,382,413,455,489
1,54,91,99,130,152,156,215,237,288,329,406,413,455,489
1,26,91,130,152,156,231,237,288,315,329,406,413,455,489
1,26,54,91,130,152,156,231,237,288,315,405,413,455,489
1,82,133,146,156,226,242,262,296,321,330,406,418,442,471
1,26,54,91,130,152,156,202,237,315,329,406,413,455,489
1,26,91,130,152,156,231,242,288,315,329,406,413,455,489
1,26,54,91,130,156,231,237,288,315,329,406,413,455,489
1,26,54,91,130,152,156,231,237,288,315,329,406,413,455
1,26,54,91,152,156,231,237,288,315,329,406,413,455,489
1,26,91,130,152,156,231,237,288,309,329,406,413,455,489
1,6,43,61,104,210,221,250,262,294,341,356,423,464,473
1,26,91,130,152,156,231,237,288,311,329,406,413,455,489
1,26,54,91,130,152,231,237,288,315,329,406,425,455,489
1,26,54,91,130,152,156,237,288,315,329,406,413,455,489
1,27,82,104,146,226,242,262,296,321,330,406,418,442,482
1,26,54,91,130,152,156,231,237,288,315,329,406,455,489
1,26,54,91,130,152,231,237,288,315,329,406,409,455,489
1,26,54,91,130,152,156,231,288,315,329,406,413,455,489
1,26,54,91,130,152,156,231,237,288,315,345,406,413,489
1,26,54,130,152,156,231,237,288,315,329,406,413,455,489
1,26,54,91,130,152,156,175,231,237,288,315,406,413,489
1,54,91,130,152,156,231,237,288,315,329,406,413,455,489
1,26,54,91,130,152,156,205,237,288,329,406,413,455,489
1,6,27,54,125,187,203,229,268,288,343,406,420,442,491
1,27,82,104,146,193,226,242,262,296,330,406,418,442,482
1,26,54,91,130,152,156,231,237,288,315,378,413,455,489
1,26,54,91,130,152,156,231,237,288,315,355,413,455,489
1,26,91,100,130,152,156,231,237,288,329,406,413,455,489
1,26,54,91,130,156,231,237,288,315,329,396,413,455,489
1,26,54,91,130,152,156,237,298,315,329,406,413,455,489
1,18,26,54,91,130,152,231,237,288,315,329,406,455,489
1,26,54,91,130,156,231,237,288,315,329,394,413,455,489
1,54,91,99,130,152,156,215,237,288,329,406,432,455,489
1,26,54,91,130,152,156,231,237,288,315,329,406,413,455,489
