82,85,1221
82,85,2185
85,88,91,178
82,85,88,91
82,85,88,477
85,88,91,2372
82,85,91,1880
82,85,91,1869
82,85,91,1682
82,88,91,383
82,85,91,326
85,88,254,3169
82,88,91,3294
82,85,91,1176
85,88,91,3094
82,85,91,616
82,85,88,3294
82,85,1091,2143
82,88,91,180
19,82,85,88
85,88,91,1972
85,88,223,499,764,1051,1610
82,85,91,856,1603,2576,3150
82,85,91,543,1473,1758,3169
85,91,170,856,1547,1610,2577
85,88,91,481,1899,2419,2926
82,85,88,91,1131,1598,3080
82,85,88,91,223,764,2281
88,91,247,764,1131,1178,2506
88,170,1533,1547,1610,2715,3080
82,88,91,1131,1610,2250,3036
85,445,550,1547,1966,2419,2594
85,88,91,1745,1966,2183,2874
82,85,88,91,968,1473,3321
82,88,91,968,1533,2576,3150
85,88,91,1071,2057,2421,3233
85,88,91,1051,1306,1547,2302
82,85,91,261,783,856,1306
82,88,91,1610,1673,1983,2576
82,88,91,1131,1610,1702,3036
82,85,88,91,170,616,3151
82,85,88,91,223,1176,2337
82,88,91,968,1473,2874,3036
82,85,91,856,1199,1610,1758
85,88,445,968,1547,2421,2976
82,88,383,1131,1610,2234,2250
82,88,91,1533,1673,1745,2506
85,91,363,856,1589,2255,3233
57,82,169,1009,1176,1603,3151
82,85,88,91,1297,2874,3036
88,91,247,481,1131,1178,1533
88,91,445,1603,2059,2140,3233
88,170,223,764,1547,1610,3080
88,91,764,1603,2302,2768,3233
85,88,91,968,1199,1610,3246
82,88,91,711,1603,2421,3233
82,88,616,1131,1758,2759,3080
82,88,91,1176,1964,2372,2447
82,85,88,91,856,1547,1745
88,477,550,764,1526,2576,2594
19,85,88,91,1021,2404,2794
85,88,477,856,1379,1610,1673
57,82,85,88,1176,1609,3233
85,88,1758,2091,2794,3150,3171
82,85,91,856,1306,1899,2926
82,85,88,91,856,1745,1966
91,223,764,1610,1899,2419,2926
82,85,88,169,505,1603,1758
82,85,88,91,445,1603,3233
85,88,91,223,1176,1297,2506
88,91,1547,1605,1682,1983,2863
82,85,88,223,764,2594,3080
82,85,88,91,1639,1988,2950
85,88,247,550,1589,2594,3036
82,88,91,505,519,1131,1522
85,88,223,499,764,1051,1547
82,85,88,550,1610,2140,2594
82,85,88,91,505,1084,2794
82,85,499,1009,1589,2250,3036
88,1131,1547,1610,1639,2250,2789
85,88,91,223,764,2884,2950
82,85,88,91,257,1533,1702
82,85,91,856,1547,1682,2576
85,91,157,499,1603,1966,3000
19,88,91,405,1758,2404,2794
19,82,85,88,91,1021,2794
88,91,954,968,2576,3043,3150
82,85,88,91,817,1199,3233
19,82,91,1603,2537,3150,3233
82,85,88,91,1004,1639,3151
82,85,91,499,856,2537,3150
82,85,88,856,1603,2576,3233
82,88,91,968,1758,2576,3150
88,169,954,1009,1603,3150,3151
85,169,223,499,764,1533,1603
82,85,88,91,2537,2715,3080
82,85,88,223,764,3080,3168
82,85,88,505,764,3080,3168
82,88,91,102,223,764,1297
223,764,1610,1899,1966,2926,3171
82,85,88,91,1051,1522,1547
85,88,499,856,1199,1526,1958
82,85,88,856,968,2421,2628
57,82,85,88,481,793,1176
82,85,91,560,2404,2874,3036
82,85,88,581,686,1941,3036
88,91,764,1533,1603,2768,3233
82,85,88,477,499,2140,2976
82,85,88,290,1009,1603,1758
82,88,91,954,1131,1610,2250
85,88,91,499,1199,1966,3171
88,91,954,1320,1603,2768,3233
82,88,91,247,1178,2874,3036
82,85,88,91,1902,3080,3168
85,88,1745,1941,1966,3036,3171
85,88,856,2091,2794,3150,3171
82,85,91,223,764,1306,1533
82,85,88,91,232,856,2091
82,85,764,1603,2304,2576,2874
85,88,91,1533,1702,1758,2694
82,85,88,91,223,764,3045
82,85,88,91,1522,1630,3151
85,91,499,1526,1966,3036,3171
82,88,91,405,773,1758,2337
82,85,88,91,718,1547,1610
88,91,405,711,1269,1639,1966
88,91,1598,1603,2255,3036,3150
85,91,223,499,737,764,1966
88,91,257,1603,1610,1758,3183
82,85,88,91,445,1131,2337
82,85,88,91,1639,3045,3151
82,85,88,91,856,1337,2794
82,85,88,91,1199,1758,2976
82,85,88,718,764,1176,1199
88,91,405,773,1652,1758,3077
82,88,91,102,1297,1983,2586
19,85,88,91,223,2594,2794
85,88,91,405,543,1199,1758
88,445,968,1966,2576,2863,3150
82,88,91,1131,1610,2874,3036
82,85,88,91,397,2715,2874
82,88,91,1966,2884,2950,3181
82,85,88,91,2372,2874,3036
88,91,1603,1610,1758,2304,3183
82,85,88,91,926,1639,2950
82,85,223,968,1192,2576,3150
85,88,257,793,1533,1603,1610
82,85,88,91,1533,1639,3080
57,85,88,793,1176,1702,3045
85,88,505,1131,1262,1610,3150
88,445,550,968,1547,1639,2576
82,85,88,91,1199,1639,2950
88,616,1131,1603,1758,2059,3233
82,85,88,499,764,1639,3036
88,157,169,550,764,2576,2594
82,85,88,223,737,764,2691
43,82,85,88,91,2105,2794
82,85,88,91,398,1816,3183
88,91,247,517,923,1758,2694
85,445,499,1051,1966,2250,2419
82,85,88,856,1745,1966,3171
82,88,91,954,968,3043,3150
88,91,170,543,1547,1610,3080
82,85,91,856,2576,3045,3150
82,85,88,91,223,1702,1941
85,88,469,477,483,1131,3255
88,1131,1547,1610,1639,2250,3036
82,85,88,247,499,856,2506
82,686,1131,1964,2250,2372,3036
82,85,88,91,1091,1598,3018
85,88,91,1379,1610,1673,1983
82,85,88,91,445,1131,1610
82,88,543,1745,1758,1966,3171
82,85,88,91,343,856,1610
82,85,91,290,856,1199,1758
82,85,88,91,764,2255,2794
82,85,88,91,445,1547,1682
88,91,543,1199,1262,1758,3150
82,88,91,223,481,764,2076
82,85,88,1131,1673,2874,3036
82,85,88,223,499,764,1639
85,88,91,223,1131,1610,2250
82,88,91,499,1598,1639,3036
85,445,499,1603,1966,2304,2419
82,85,88,91,223,1131,3080
85,88,91,170,445,616,1547
82,85,477,856,1603,2576,3233
82,85,88,91,505,1131,1610
82,85,88,91,169,505,1084
82,85,88,223,764,1562,2255
82,85,169,764,1009,1603,3151
82,85,88,91,1630,1673,2874
82,85,88,1019,1131,1533,1610
85,88,91,499,1199,1526,1966
82,85,88,856,1745,1966,2058
82,88,91,560,1547,1983,2320
82,88,91,223,764,1964,2372
82,85,88,91,2715,3080,3171
57,85,88,793,1176,1702,2694
82,85,856,1988,2148,2421,2628
88,91,223,764,1603,1888,2076
85,88,91,616,1176,1299,1316
82,88,91,383,560,1533,2320
82,88,91,764,1964,2372,3053
82,85,88,481,856,1745,2576
82,85,88,499,1019,1533,1639
82,85,88,91,397,2874,3036
85,88,91,257,1603,1610,3183
82,85,88,91,405,1758,2091
88,1379,1610,1673,1983,2140,2402
82,85,91,1589,1758,2506,3080
82,85,88,91,954,3080,3168
82,85,88,91,1199,1758,2281
19,82,85,88,223,764,954
82,85,88,91,1758,2255,2626
85,91,481,856,1899,2419,2926
85,88,1199,1610,1673,2337,3246
82,88,519,543,1131,1522,1758
82,85,88,477,968,2576,3150
85,88,91,499,1051,1610,3036
82,85,88,686,1941,3036,3043
82,85,88,91,999,1869,3151
85,88,91,292,499,1051,1547
82,85,88,91,1259,1473,3169
82,85,88,91,499,856,3150
82,85,88,91,1327,2874,3036
91,223,686,1131,1964,2250,2372
82,85,88,505,1533,3080,3168
82,85,88,1758,1988,2255,2421
82,88,91,1598,1603,2255,2304
82,88,91,157,519,1131,2576
82,85,88,223,856,1610,2076
57,82,88,1603,1983,2140,2304
82,223,257,764,1533,1702,1966
82,85,91,560,2302,2404,2874
85,88,91,764,1019,2337,2372
19,85,91,954,1758,2091,2794
88,157,764,1320,1603,2768,3233
82,88,91,764,1964,2372,2447
82,85,88,223,764,1988,2421
82,88,91,1473,2874,3036,3169
82,85,88,91,157,499,1988
85,88,91,499,1526,2337,2372
82,85,88,499,1758,1988,2421
82,85,88,91,1252,1522,2425
85,91,223,499,737,1533,1966
85,88,91,788,2000,2140,2242
57,82,85,677,856,1009,1176
88,91,247,1131,1178,1533,2506
82,85,88,91,223,764,2794
88,91,764,1603,2768,3036,3233
82,88,91,543,551,1603,3183
82,88,91,1473,1673,2874,3036
88,91,157,1320,1603,2768,3233
82,85,88,91,856,968,2421
82,85,88,91,2255,2874,3036
39,82,91,550,2250,2536,2576
82,88,91,1021,1131,1610,2250
85,91,550,1983,2140,2576,2594
82,85,91,550,1589,2576,2594
85,88,91,223,764,1609,3043
82,85,88,91,1673,2874,3036
82,223,550,856,1610,2576,2594
91,223,499,764,1131,1610,2240
82,85,88,968,1547,1755,1983
85,88,91,2250,2305,2874,3036
82,85,88,91,1533,2337,2372
82,85,223,499,764,968,1533
82,85,88,91,1639,2874,3036
85,88,223,968,2091,2794,3150
82,169,223,764,1009,1603,3151
57,82,85,88,1176,1609,1639
82,88,91,247,1297,1533,2506
82,88,91,477,551,1603,3183
82,85,88,91,1131,1610,1682
85,170,543,793,1547,1758,3045
85,88,856,1964,2372,3223,3246
82,88,91,223,764,1639,3183
82,85,91,930,1199,1758,2281
85,88,1603,1758,1888,2250,2419
82,85,88,91,2255,2626,3151
85,88,91,170,1547,1610,2577
82,85,91,550,856,1589,2594
82,85,88,91,856,1547,1682
82,88,91,954,968,2576,3150
82,85,88,91,1131,1598,2336
82,88,1603,1983,2140,2255,2304
82,85,499,856,1131,1610,2240
82,85,88,560,711,2421,3036
88,91,223,764,1603,1702,2076
82,85,88,91,1131,1529,1702
82,85,481,856,1983,2255,3150
82,85,88,91,170,3151,3168
88,968,1533,1802,1964,2372,2715
85,88,499,764,1966,2874,3171
85,88,91,223,764,968,1609
82,764,999,1562,1869,2255,3151
85,88,91,169,1039,1639,3151
82,85,91,223,764,856,1610
82,85,88,223,764,1473,3169
82,85,88,91,1084,1199,1388
85,88,170,477,560,1547,2140
82,88,91,445,764,1964,2372
82,85,88,91,223,1603,3233
82,88,686,954,968,1702,3150
82,85,88,223,764,1091,3080
82,85,88,247,856,1131,2506
82,85,88,91,856,1589,2372
82,85,88,223,499,764,1522
88,91,247,1131,1178,1533,3169
88,91,737,1639,2421,2950,3036
82,85,88,169,223,1526,1603
82,85,88,856,968,2576,3150
57,82,88,954,1131,1610,2250
82,85,88,91,968,2576,3150
88,91,223,764,1603,2768,3233
82,85,91,968,1533,2576,3150
85,91,968,2091,2794,3036,3150
82,85,91,856,1603,2576,3233
82,85,88,91,560,711,2421
85,88,91,276,968,1547,2421
91,223,499,764,1533,1966,3171
82,88,91,247,1131,1983,2506
85,88,91,1547,1639,1966,2419
82,85,88,223,1522,2057,2140
88,91,1199,1610,1673,2337,3246
82,85,764,1988,2576,2874,3150
82,85,88,91,856,2576,3036
82,85,88,737,856,1639,2950
82,85,88,856,1603,2576,3150
85,88,91,686,1610,1702,3183
82,85,91,856,1603,2255,3150
82,88,91,954,1131,1639,2250
85,88,91,1131,1610,2421,3036
82,88,91,102,1297,2586,2715
85,88,296,560,793,1533,2320
85,88,91,420,1650,1758,1855
88,91,550,2576,2594,2874,3036
82,85,88,91,170,2594,3151
85,88,91,223,420,1176,1650
82,85,91,560,1306,1533,2404
85,88,91,223,1673,1745,2421
85,88,445,1966,2337,2372,2419
477,764,1610,1899,1966,2926,3171
82,88,91,223,764,1886,3183
57,82,85,88,793,1176,2372
82,85,88,1522,1983,2057,2140
19,82,85,91,1758,2091,2794
82,91,954,968,1199,1758,3043
82,85,91,856,1639,2250,2789
82,85,88,91,856,2576,3150
85,88,968,1758,2091,2794,3150
82,85,88,91,405,543,1758
85,88,91,170,1306,2234,3036
82,85,88,91,856,968,2576
88,91,223,616,764,3080,3183
82,85,88,169,223,764,1603
82,85,88,1745,1966,1983,2140
82,85,88,91,1603,2768,3233
85,88,1547,1610,1639,2140,2789
57,82,793,1176,1902,3080,3168
85,88,91,856,1533,1650,1872
82,85,88,91,302,616,2058
85,88,91,711,856,1603,3233
85,91,1533,1608,1610,1673,2337
82,88,91,247,543,1178,2506
85,88,363,445,1589,1639,2255
82,85,88,157,169,764,1603
82,88,91,223,499,764,1639
85,88,91,1966,2337,2372,2419
57,82,85,793,1176,3080,3168
88,91,550,672,1758,2576,2594
82,85,88,223,1610,1750,2140
88,91,1084,1199,1262,1758,3150
82,85,91,686,856,1702,2576
82,88,91,551,764,1603,3183
85,88,223,499,1199,1526,1966
85,91,223,686,764,856,1702
82,88,91,499,1639,1758,2336
82,85,88,91,499,2537,3150
82,88,91,223,764,1131,1610
88,477,1603,2059,2076,2140,3233
82,85,88,91,505,3080,3168
85,88,91,1745,1966,1983,3171
85,88,91,469,1131,2874,3036
85,88,91,257,499,1199,1526
82,85,856,954,1610,2250,2305
82,85,88,968,1192,2576,3150
82,88,170,499,764,1562,3150
85,88,91,1610,2337,2372,2577
82,88,91,247,499,1533,2506
82,85,88,91,445,1603,2304
82,85,223,856,1603,2576,3233
82,85,88,91,290,856,1199
85,88,91,1019,1533,2337,2372
88,91,170,445,1547,1610,3080
88,560,1547,1610,1983,2140,2320
85,88,293,550,856,1690,2576
82,85,88,223,764,1131,1610
82,85,91,1131,1610,2874,3036
82,85,88,223,499,764,2976
82,85,88,91,720,1639,3036
82,85,91,223,290,764,856
82,85,88,1051,2302,3080,3168
82,85,88,91,398,1914,2576
82,85,88,91,560,856,2320
23,85,88,1379,1610,1673,3036
85,88,91,223,764,1603,2255
88,91,1603,1966,2768,3181,3233
85,223,499,764,1199,1526,1966
85,88,276,445,968,1547,2421
82,88,91,543,560,1199,1758
85,169,764,1603,1610,2304,3151
82,85,88,1192,1988,2576,3150
82,85,169,1009,1589,1603,3151
85,88,223,499,764,1526,1966,2250
82,85,88,1758,1988,2255,2421,2628
82,88,223,519,856,1131,1589,2576
82,85,88,91,1610,2874,3036,3168
82,85,88,91,856,968,1958,3150
82,85,88,647,856,1547,1682,3045
39,85,88,91,477,550,2250,2536
85,88,477,764,1131,1526,1610,1988
82,85,88,856,1547,1605,1673,2863
82,85,88,499,1983,1988,2140,2421
82,85,169,1009,1589,1603,3036,3151
75,1192,1199,1533,1610,1639,2715,3246
85,88,477,499,764,1526,1966,3171
82,88,91,223,764,1610,1673,2576
82,85,88,91,737,1176,1639,2950
82,88,91,223,499,764,2537,3150
85,88,223,499,764,1526,1605,2210
88,91,223,764,968,1603,1843,3075
85,88,91,157,1547,1639,1966,2419
82,85,88,91,501,999,1869,3151
82,85,88,856,1192,1610,2576,3150
82,85,88,91,169,505,1603,1983
19,82,91,916,1603,2874,3036,3233
85,88,91,169,581,1039,1639,3151
82,88,223,764,1526,1964,2372,3053
82,85,91,856,968,2240,2421,2576
85,88,223,764,1320,1526,1603,3233
82,85,88,363,499,856,1639,3199
82,85,88,157,169,223,764,1603
85,88,550,856,954,1379,1690,2576
85,88,91,157,550,1966,2419,2594
85,88,91,100,1379,1610,1673,3080
82,85,88,223,505,764,1603,3233
82,88,91,223,551,764,1603,3183
88,91,223,764,1547,1639,1966,2863
82,85,91,550,856,968,2421,2576
39,82,85,91,550,1084,2576,2594
82,85,88,91,223,1379,1533,3080
88,91,223,343,1533,1610,1899,3171
82,85,91,550,856,1589,2576,2594
82,85,88,91,856,1639,2576,2789
88,91,223,764,1469,1522,1682,2863
39,82,91,1084,1192,1639,2536,2576
82,85,88,550,1983,2576,2594,2813
88,1076,1131,1547,1610,1639,2250,2789
82,85,88,477,550,1610,2140,2594
82,85,91,856,1603,2255,2576,3150
82,85,88,223,505,764,1252,1522
82,85,88,223,499,764,2250,2421
82,85,88,223,499,764,1988,2421
82,85,91,647,856,2576,3045,3150
85,88,276,445,564,968,1547,2421
85,88,477,499,1131,1610,2240,3289
85,88,91,170,445,1547,1610,2577
82,91,550,954,968,1199,1758,2594
82,85,88,169,223,505,764,1603
82,85,445,1589,1603,1745,2304,2678
88,223,445,764,1522,1562,1682,1954
88,91,223,737,764,1469,1682,2691
85,88,91,157,481,1899,2419,2926
85,88,91,856,1966,2337,2372,2419
82,85,88,1192,1639,1983,2140,3150
82,85,88,91,505,737,1084,2691
85,88,223,325,397,499,764,1526
82,85,88,91,445,499,2421,3080
223,445,764,1131,1547,1562,1610,2250
75,82,1199,1379,1533,2715,3080,3246
82,85,88,223,1522,1983,2057,2140
82,85,223,445,1236,1547,2576,2594
82,85,88,169,477,764,1179,3233
82,88,223,954,1081,1320,1603,2768
85,88,223,764,1131,1526,2095,3080
85,88,91,276,564,911,968,2421
39,85,88,170,729,1533,2576,2594
88,91,223,764,968,1192,1843,3150
82,85,88,223,856,968,2576,3150
82,85,88,91,764,2975,3080,3168
57,88,91,764,793,968,1192,3150
82,85,88,91,968,2240,2421,2576
82,85,88,91,223,764,1603,1966
85,88,223,764,1526,1610,1673,2337
82,85,88,1252,1522,1983,2057,2140
85,88,223,499,764,1199,1526,1966
85,88,499,954,1199,1526,1589,1958
39,88,91,550,1533,2594,2715,3103
82,85,88,737,793,1176,1370,2691
82,88,91,764,954,2250,2950,3246
82,85,88,91,223,1603,2255,3150
85,88,91,666,856,1522,1682,2372
19,82,85,88,764,1533,1603,3233
82,85,88,91,856,1131,2506,3177
82,85,88,91,169,505,1084,1603
39,85,88,91,550,1312,1589,2594
85,88,91,505,1084,1966,2281,3171
85,88,499,764,1526,1966,3103,3171
82,88,1131,1603,1610,2250,2789,3036
82,85,88,91,170,499,856,3150
82,85,91,499,856,1639,2250,3150
82,85,91,856,1589,1603,2576,3233
82,85,88,276,481,856,977,1745
88,420,954,968,1802,2255,3043,3150
82,85,91,856,1192,1988,2576,3150
85,88,223,464,499,1526,1966,3171
82,85,91,499,1610,1983,2140,2576
82,85,88,169,477,764,1179,1603
19,82,88,91,1526,2091,2255,2794
82,88,223,560,711,764,856,2421
82,85,88,647,856,1547,1605,1682
82,85,88,91,560,711,856,2421
223,764,968,1603,1802,2255,3150,3233
85,88,91,223,1019,1603,2372,2480
82,85,88,856,1131,1589,1610,2804
88,91,223,509,764,1522,1682,2863
88,954,968,1603,1802,2255,3150,3233
82,88,551,1533,1603,2874,3103,3183
85,88,91,1176,1966,2337,2372,2419
85,88,91,519,729,1966,2372,2419
88,954,968,1802,1964,2255,2372,3150
85,88,477,764,1526,1966,2337,2372
82,85,91,519,856,1131,1589,2576
82,85,88,91,856,1589,1603,1966
82,85,88,1682,2506,2576,3080,3150
82,88,954,1131,1610,2250,2789,3036
82,85,88,91,223,343,1533,1610
82,85,88,91,505,1084,3080,3168
85,91,170,764,1306,1533,1983,2234
88,91,856,968,1192,1589,2576,3150
82,85,88,91,445,499,1526,1988
19,82,85,91,223,793,1603,3233
82,85,91,856,1131,1610,2148,2421
85,88,223,499,764,1469,2337,2372
88,954,1610,1899,1966,2255,3150,3171
88,91,1610,1899,1966,2255,3150,3171
82,85,88,91,499,764,1639,3036
82,85,88,223,505,764,1131,1610
85,88,499,856,1019,1589,1603,3233
85,88,91,1533,2337,2372,2715,3103
82,88,543,1758,1964,2133,2372,2447
82,85,88,499,1039,1084,2250,2421
82,85,169,1009,1589,1603,1983,3151
82,88,91,223,764,968,2576,3150
82,85,91,550,856,968,1526,2576
82,85,88,91,505,1084,1609,3171
35,82,85,88,499,856,1589,1639
82,85,170,856,1603,2576,2730,3150
88,91,223,764,1320,1603,2768,3233
88,954,1802,1964,1966,2255,3150,3171
85,88,856,1522,1682,1983,2372,2813
82,85,88,91,399,1533,1610,2715
85,88,91,464,505,1084,1966,3171
85,88,91,499,1199,1526,1589,1958
88,91,223,764,1610,1639,2250,2304
82,85,88,223,505,764,1131,2372
82,85,88,1533,2715,3080,3103,3171
1533,1547,1610,1639,2250,2304,2715,3103
82,85,88,720,856,1589,1639,2804
85,88,954,1547,1847,2255,2337,3036
82,91,1547,1605,1673,2863,2874,3036
85,88,223,499,764,1199,1526,1958
85,88,543,764,968,1192,1562,1758
82,85,88,91,169,856,1682,3233
82,85,88,856,2576,3080,3150,3168
85,88,91,445,1966,2372,2419,2594
85,88,91,223,517,2421,2694,3036
88,157,223,764,1966,2337,2372,2419
82,88,91,223,764,1964,2372,3246
82,85,88,169,223,505,1603,2076
88,519,1131,1983,2059,2255,2576,2768
88,420,954,968,1547,1802,2255,3150
91,499,550,1131,2594,2874,3036,3092
82,88,91,223,764,1603,1888,2250
39,85,88,91,550,1252,2536,2576
82,85,88,91,550,856,2576,2594
85,88,91,223,499,764,1603,1966
39,82,223,550,856,2124,2576,2594
82,88,91,157,764,1610,1673,2576
82,85,169,445,1009,1589,1603,3151
82,85,88,91,1176,1639,1988,2950
85,88,543,1547,1758,2133,2255,2337
39,82,85,445,550,1589,2536,2594
82,88,954,1192,1639,2576,3080,3150
82,85,91,856,1603,1745,2304,2714
82,88,91,551,1603,2874,3036,3183
82,85,88,477,1610,2140,2250,2305
82,85,88,91,505,1084,1609,1639
91,223,499,764,1533,1557,1966,3171
85,88,764,1131,1526,1610,1983,2250
82,85,91,505,1084,2372,2576,3233
85,88,91,517,1589,2421,2694,3036
85,88,91,223,499,764,1966,3171
82,85,550,856,1019,1589,2576,2594
85,88,223,445,764,968,1192,1562
88,737,1131,1547,1610,2250,2950,3036
82,85,88,91,223,1533,1639,3080
88,91,223,764,1469,1522,1682,1954
82,85,88,91,550,1252,2874,3036
82,88,91,223,764,1603,3233,3246
88,954,968,1802,2255,2626,3043,3150
82,85,91,968,1192,1589,2536,2576
85,88,169,223,764,1603,1610,2304
82,85,88,91,445,550,2255,2594
82,85,88,856,1001,1589,2576,2976
82,85,88,223,737,856,1639,2950
85,88,170,499,764,1526,1966,3103
39,82,85,88,550,856,2576,2594
82,91,1964,2372,2863,2874,3036,3246
39,82,85,91,550,856,2576,2594
88,91,223,764,1547,1605,1682,2863
82,85,91,499,1533,1988,2715,3103
88,91,223,499,764,1131,1610,2240
82,85,88,223,505,764,1547,3080
85,88,100,954,1379,1610,1673,3080
85,88,91,223,550,1966,2419,2594
223,737,1131,1533,1547,1610,2250,2950
85,88,856,968,1603,1802,3150,3233
82,85,91,169,856,1009,1603,3151
82,85,88,91,737,856,1639,2950
85,88,91,157,170,1547,2419,3080
88,91,856,1589,1603,1745,2304,2419
82,85,88,91,856,1547,1605,1682
88,1610,1899,1966,1983,2255,3150,3171
82,85,88,91,550,2255,2576,2594
82,85,88,223,764,2095,3080,3168
82,91,579,954,968,1199,1758,3043
85,88,223,499,764,1131,1610,2240
82,85,856,954,1192,1639,2576,3150
82,85,91,499,505,1526,1983,1988
57,82,88,91,793,1176,1603,1610
57,91,764,793,1131,1610,2576,2789
82,85,856,954,1252,1610,2576,3150
85,88,477,499,764,1526,1547,1682
1199,1533,1610,1673,2337,2715,3103,3246
82,85,856,954,1192,2240,2576,3150
82,85,88,91,157,1522,2057,2419
82,85,88,91,223,505,1131,1610
88,91,169,223,474,764,1469,3233
88,91,223,764,1469,1522,1682,2372
88,91,505,1084,1192,1988,2576,3150
57,82,88,1084,1603,1983,2140,2304
82,85,223,550,764,1359,2576,2594
39,85,88,91,477,1988,2250,2536
82,85,88,543,550,1758,2576,2594
82,85,88,223,856,1605,1639,2950
82,85,88,1547,1682,1758,2255,2628
85,88,223,764,1379,1952,2421,3150
85,88,223,764,1131,1526,1988,2506
85,88,91,499,1199,1526,1966,3036
82,85,91,856,1988,2148,2421,2628
85,88,91,157,1603,1888,2250,2419
85,88,477,764,1131,1526,1610,2304
82,85,91,856,1192,1610,2576,3150
39,82,85,88,550,856,1252,1682
82,85,88,477,1610,2140,2250,3233
82,85,737,1009,1589,1983,2691,3151
82,88,91,505,968,1084,2576,3150
88,91,223,764,1469,1522,1682,1966
82,85,91,481,856,1745,2576,3199
82,88,550,954,1847,2594,3036,3151
85,88,223,499,764,1526,1966,3171
91,170,223,616,764,2059,2076,2768
82,85,88,223,505,550,764,2594
85,88,223,764,1469,1603,2255,2304
82,85,223,764,856,1603,2255,3150
82,85,88,91,169,856,2240,2576
82,88,91,247,543,1084,1178,2506
82,85,91,1131,1547,1682,1983,2421
82,85,88,91,1533,1610,2715,3103
82,85,88,550,856,968,1084,2576
19,82,88,477,764,1526,2091,2794
85,91,499,856,1131,1610,2240,2421
82,85,88,91,856,1192,1639,2576
39,88,405,543,550,1252,1758,2536
82,85,88,764,1562,1952,2874,3168
85,88,91,1379,1610,1673,1983,2813
88,954,1547,1610,1802,2240,2255,3150
82,85,91,856,1603,1745,1983,2304
82,85,88,550,1639,1983,2576,2813
85,88,856,1610,1639,1682,2250,2789
82,85,88,91,2421,2976,3036,3223
82,85,88,477,1610,2140,2250,3177
88,91,223,343,1379,1533,1673,1899
39,85,91,505,550,1084,2576,2594
85,91,499,856,1199,1526,1958,2421
82,85,88,91,505,1084,1131,1610
82,88,91,856,1589,1603,1745,3233
82,223,737,856,1547,1610,2250,2950
39,82,88,550,856,954,2576,2594
82,85,88,223,499,764,1526,2304
85,88,91,856,1589,1610,2250,2305
85,88,499,665,764,1526,1603,2304
85,88,91,445,499,1526,1964,2372
85,88,91,157,1966,2337,2372,2419
82,88,91,223,764,1320,1603,2768
85,88,499,856,1526,1589,1966,3171
82,85,91,856,1131,1547,1682,2421
85,88,91,223,1673,1745,2421,3036
82,85,88,477,1192,1639,2576,3150
82,85,223,737,856,1639,2813,2950
82,85,88,477,856,968,2576,3150
82,85,88,1131,1610,1758,1802,1964
85,88,499,1131,1199,1958,2250,3036
85,88,223,764,968,2091,2794,3150
85,88,477,550,764,968,1526,2576
85,223,940,968,1533,2091,2794,3150
82,85,856,954,1610,2240,2576,3150
88,91,223,764,1603,2768,3075,3233
85,88,543,968,1758,2091,2794,3150
82,85,88,550,856,1589,2576,2594
82,85,88,499,856,1639,2250,3150
82,88,550,954,1252,1516,1847,3036
85,88,91,445,1547,1605,2337,2863
57,61,82,85,88,968,2576,3150
85,88,499,1526,1533,1966,1983,3171
88,1131,1547,1610,1639,2250,2789,3036
82,88,405,543,945,1131,1522,1758
85,88,477,1547,1610,1639,2140,2789
82,85,88,968,1758,1802,1964,2372
85,88,91,729,1966,2337,2372,2419
82,85,88,223,397,764,1562,2421
85,88,856,1526,1547,1589,1605,2863
85,88,91,477,1379,1610,1673,2813
85,88,223,296,505,560,764,2320
82,85,91,856,1603,2059,2576,3233
82,85,91,1084,1589,2594,3072,3080
82,85,91,856,1603,1745,2304,3199
85,88,170,856,1603,2576,2730,3150
85,170,276,477,856,1547,1610,2730
82,85,88,477,764,1192,1337,1639
82,85,88,91,505,1084,1610,3171
29,88,91,223,764,1603,2768,3233
85,1533,1966,2337,2372,2419,2715,3103
85,88,477,764,1526,1610,2337,2372
85,91,141,550,856,884,1589,2594
39,82,91,550,856,1252,2536,2576
39,82,85,445,550,1252,1589,2536
88,91,223,764,1610,1673,2337,3246
88,91,223,764,1192,1526,1639,3150
85,88,91,170,1547,1610,2151,3080
82,88,477,1192,1988,2140,2576,3150
57,82,88,91,1970,1983,1988,2140
82,85,88,91,856,1589,2506,3080
82,88,91,223,505,968,2576,3150
88,1131,1547,1610,1639,2250,2304,3036
57,82,88,954,1131,1610,2014,2250
85,91,223,499,764,1199,1469,1966
39,82,85,88,550,856,1589,2576
82,85,88,91,223,1589,1610,3168
82,85,88,1533,2506,2715,3080,3103
82,85,88,91,445,499,1988,2421
82,85,88,856,1603,1993,2124,3233
82,85,88,856,1252,1993,2057,2124
57,82,88,91,1131,1983,2140,2250
82,85,88,550,856,1589,2304,2576
82,85,88,91,232,405,1758,2091
82,85,88,477,509,1522,2140,2664
82,85,223,499,764,1639,2250,3150
85,88,91,499,856,1131,1610,2240
82,85,88,91,247,1131,2506,3177
82,85,856,954,1320,1603,2576,3150
85,88,477,764,1131,1526,1610,2250
88,405,543,550,1758,2133,2576,2594
88,1076,1131,1192,1547,1610,1639,2250
88,91,223,257,764,1603,1610,3183
82,85,88,91,968,1589,2576,3150
82,85,88,91,856,968,2576,3150
85,88,91,445,1966,2337,2372,2419
85,88,223,363,1469,1562,1639,2255
