33,62
31,91
62,137
1,141
62,138
33,65
62,162
33,135
65,66
71,95
66,137
19,113,165
115,154,193
71,91,196
78,124,183
62,91,198
73,83,95
62,137,196
33,65,73
79,138,196
31,62,72
21,62,73
31,65,165
65,95,137
56,62,71
33,71,149
19,54,65
62,90,91
62,71,198
25,31,72
77,109,198
90,165,198
39,91,184
90,95,160,165
33,42,62,137
34,66,71,137
40,65,90,137
41,62,65,138
33,62,95,198
1,29,65,141
49,62,71,198
21,34,39,198
53,91,137,188
31,81,91,130
33,62,71,95
31,65,74,107
33,42,65,135
42,62,71,90
22,55,71,90
62,95,162,193
73,150,196,198
9,19,31,91
42,65,71,184
65,71,90,139
33,65,72,90
91,96,193,198
42,71,90,95
28,65,154,180
65,154,180,198
33,65,91,137
31,65,91,95
33,65,66,198
31,65,68,72,90,137,146,165,198
9,28,33,36,65,90,154,182,198
21,38,62,71,137,142,173,196,198
9,11,28,31,33,55,73,107,154
33,56,62,71,91,95,129,177,198
31,43,48,62,86,91,139,169,196
33,42,62,65,71,90,91,95,188
20,62,72,78,90,143,156,196,198
16,28,33,73,115,154,170,193,198
21,39,65,71,73,91,138,196,198
19,20,62,72,78,90,97,143,196
42,62,65,66,91,95,137,188,198
33,42,62,65,71,73,91,95,183
25,65,73,86,91,101,138,139,196
10,22,55,62,71,85,90,95,137
31,48,65,72,90,91,137,196,198
21,38,39,62,65,137,142,173,196
2,31,33,65,73,90,91,94,198
19,33,72,90,98,137,165,182,198
16,28,33,45,55,71,73,115,154
27,33,50,62,65,71,73,91,145
62,71,73,78,123,124,139,183,196
62,65,73,90,125,139,150,163,198
33,62,65,69,71,73,137,149,198
1,11,33,62,65,72,90,95,198
9,11,28,33,36,90,154,182,198
38,39,62,71,137,142,173,196,198
42,65,73,79,90,91,105,137,139
9,19,33,65,90,91,93,165,198
9,11,28,33,36,65,90,154,182
9,28,31,33,65,73,90,154,198
33,42,62,65,71,91,129,177,198
31,33,62,65,72,91,95,108,198
9,31,42,65,137,139,150,154,198
3,33,71,73,90,91,95,137,176
1,33,65,73,80,91,95,145,198
8,9,31,33,53,65,137,140,183
1,33,62,65,71,91,95,145,198
16,28,45,55,71,73,115,144,154
33,41,55,65,71,73,91,95,145
33,42,90,91,95,96,137,188,198
1,56,62,65,71,90,91,95,198
41,62,71,73,78,135,138,164,196
1,33,56,62,65,73,90,91,95
33,56,62,71,73,90,91,95,198
21,33,62,69,71,73,91,137,198
16,28,33,45,55,71,115,144,154
41,62,73,78,135,138,139,164,196
9,28,31,33,65,73,90,93,154
33,42,71,73,90,95,137,167,188
31,65,68,90,91,95,137,146,198
1,33,56,65,71,90,91,95,198
9,11,28,31,33,73,90,154,198
33,42,65,66,71,73,90,91,188
10,22,33,40,42,62,65,71,85
9,13,42,65,137,139,150,154,198
21,33,62,65,71,73,137,149,198
10,22,33,40,42,62,65,85,95
1,33,65,71,80,91,95,145,198
31,65,68,72,90,91,95,137,146
33,55,62,65,90,91,135,149,181
9,11,33,36,90,154,165,182,198
3,33,45,55,71,73,115,144,154
19,38,42,62,65,91,137,139,196
33,40,42,62,71,91,95,137,165
33,62,65,72,91,95,108,132,137
42,62,71,90,91,95,137,188,198
9,11,28,33,65,73,93,154,198
33,65,69,73,90,91,137,149,198
9,11,33,73,77,91,123,145,148
31,62,65,73,90,137,139,150,163
33,72,80,91,95,108,193,197,198
1,62,65,71,73,80,91,95,198
25,52,65,66,91,95,129,137,198
33,62,71,73,80,90,91,95,198
31,33,62,65,72,90,91,95,137
33,62,65,72,90,98,165,182,198
31,33,62,65,72,91,95,137,198
33,42,62,66,73,90,91,95,188
33,62,65,71,73,90,91,95,198
9,11,28,33,55,65,90,107,154
31,33,42,65,73,108,126,137,198
19,55,62,65,71,91,137,139,196
62,71,73,78,120,124,183,190,196
42,62,71,73,90,95,115,198,199
9,11,16,28,33,73,170,193,198
11,31,33,55,65,73,90,107,154
9,11,16,33,73,115,154,170,193
19,62,72,78,90,97,156,196,198
8,9,31,33,65,73,137,140,183
19,20,72,78,90,97,143,156,196
42,62,71,78,90,138,139,196,198
33,44,65,68,90,91,137,165,198
11,16,28,33,73,154,170,193,198
19,38,42,65,71,91,137,139,196
31,65,72,90,91,95,146,165,198
9,11,28,31,33,65,90,93,198
19,33,35,65,71,80,127,141,200
33,42,71,73,90,95,115,198,199
31,43,48,62,86,90,91,139,196
65,71,90,91,95,100,137,165,198
9,31,41,42,55,65,84,91,139
56,62,73,91,115,123,141,162,198
31,65,68,72,90,95,137,146,198
19,38,42,62,71,137,139,196,198
22,55,62,63,65,71,73,95,137
21,39,62,65,71,91,138,196,198
1,33,56,62,65,71,73,90,198
42,62,65,66,71,95,137,188,198
9,19,28,31,54,65,106,139,198
41,55,62,71,73,78,135,139,164
8,9,31,33,53,65,73,137,140
31,33,65,72,90,91,137,165,198
3,16,28,33,45,55,71,73,144
3,55,71,73,91,95,137,176,193
1,11,31,33,65,72,91,95,198
42,90,91,95,137,167,188,193,198
62,65,71,73,83,90,95,137,198
8,9,31,33,53,73,91,140,183
9,19,33,42,65,90,91,113,165
33,42,62,71,73,95,115,193,198
33,62,65,66,71,91,95,137,165,198
2,8,9,53,73,90,91,110,137,188
9,11,28,33,65,90,93,116,154,198
31,72,89,90,91,95,119,137,165,198
33,42,62,65,71,90,91,137,165,198
8,9,31,53,65,73,90,91,137,188
33,42,62,65,66,71,90,91,137,198
1,17,33,60,62,65,71,73,90,141
33,49,60,62,71,90,95,98,137,198
12,55,62,65,71,73,90,138,139,196
16,33,67,95,145,148,160,162,198,200
39,42,62,65,71,73,90,137,173,196
62,65,71,73,90,91,137,138,139,198
33,60,62,65,71,90,95,98,137,198
1,17,33,56,60,62,65,71,73,90
5,9,16,19,20,47,53,91,115,162
42,55,62,71,73,90,137,138,171,196
12,55,62,65,71,73,135,137,139,196
6,22,55,62,65,71,73,90,91,137
35,62,71,90,91,95,137,159,193,198
9,11,28,33,65,90,93,116,154,165
1,33,56,62,73,90,123,147,162,198
33,42,62,65,66,71,90,91,137,165
33,62,90,91,96,137,152,165,193,198
14,33,40,62,72,86,90,122,165,175
30,33,48,65,69,72,90,91,137,198
39,62,72,80,88,91,132,138,196,198
1,8,31,40,62,65,72,90,91,175
62,73,80,90,91,95,138,156,174,198
37,42,62,65,66,71,73,91,95,198
33,42,51,56,62,71,90,91,96,198
9,31,33,73,91,123,145,162,193,198
33,62,65,72,95,129,132,137,165,198
39,42,62,65,71,73,90,91,137,138
33,42,62,65,66,90,95,137,165,198
2,31,44,62,65,72,90,137,165,198
33,42,62,71,73,95,121,137,193,198
26,35,62,71,80,91,95,145,198,200
1,56,62,71,73,96,123,147,162,198
22,33,55,62,65,71,73,91,95,137
14,31,33,40,62,72,86,90,122,165
33,34,42,62,65,71,73,90,137,198
66,71,73,91,95,118,138,139,145,198
16,31,33,62,73,87,91,95,193,198
41,42,55,65,73,90,92,95,138,139
8,31,33,40,62,65,86,90,91,175
8,31,33,40,62,65,72,90,91,175
9,31,39,55,65,90,91,137,187,196
33,35,66,91,95,137,153,188,189,198
6,33,55,62,65,73,90,91,95,137
33,49,62,65,71,90,95,137,165,198
42,71,73,90,91,120,137,138,139,196
41,42,55,62,65,71,73,90,92,139
24,62,90,91,120,137,138,193,196,198
2,6,53,65,73,90,107,128,137,154
16,33,67,91,95,148,160,162,198,200
62,66,71,90,120,139,159,179,189,198
33,58,62,66,73,90,95,137,188,198
42,62,65,71,73,91,137,184,196,198
42,62,71,90,91,120,138,139,196,198
33,42,71,91,96,126,129,152,165,198
58,62,65,73,91,95,99,108,132,137
33,42,62,71,73,95,96,137,193,198
2,8,9,31,65,73,91,110,137,188
40,59,62,72,86,91,117,132,183,193
22,42,55,62,65,71,73,90,95,137
33,62,65,73,91,95,108,132,137,198
33,49,62,65,71,95,98,137,165,198
42,62,65,73,90,137,138,150,196,198
9,11,31,33,65,90,93,116,154,198
42,55,65,69,71,73,90,91,135,137
1,33,56,60,62,71,73,90,95,198
1,17,56,62,65,71,73,90,141,198
14,31,33,40,62,72,90,122,165,175
62,73,80,90,91,95,139,156,174,198
33,42,55,62,65,71,90,91,135,137
33,42,60,71,73,90,95,137,188,198
31,33,62,72,89,90,95,119,137,198
9,65,91,105,137,138,139,191,196,198
33,44,62,65,72,90,91,137,165,198
65,66,71,73,91,95,118,138,145,198
39,42,62,65,71,73,90,137,173,198
22,33,42,62,65,71,90,91,95,137
62,66,90,91,120,139,159,179,189,198
33,62,71,73,91,95,136,137,193,198
62,71,73,80,90,91,138,139,156,198
62,71,73,80,90,91,95,139,156,174
33,35,62,66,71,91,95,137,188,198
12,55,65,71,73,90,135,137,138,139
16,33,67,71,91,95,160,162,198,200
33,42,62,71,90,96,137,152,165,198
57,62,71,73,90,91,138,139,156,196
62,65,73,91,95,99,108,132,137,198
39,42,62,71,90,91,137,138,196,198
1,33,60,65,71,80,90,95,112,198
39,62,65,72,80,88,91,132,196,198
33,34,42,62,66,71,73,90,91,137
39,42,62,65,73,90,137,138,173,196
41,42,55,62,65,71,73,92,95,139
42,55,62,65,71,73,90,92,95,138
5,9,19,31,33,47,53,91,115,162
5,9,16,19,33,47,53,91,115,162
33,49,60,62,65,71,90,98,137,198
8,33,42,62,65,71,73,90,91,95
41,42,55,56,62,65,71,73,91,95
11,28,31,33,55,65,73,74,90,107
8,9,31,33,65,90,91,137,176,188
33,49,60,65,71,90,95,137,165,198
9,31,73,91,104,123,145,148,193,198
12,55,62,65,71,73,90,135,138,196
19,35,62,65,71,90,91,137,168,196
41,42,55,62,71,73,92,95,138,139
2,8,9,31,53,65,90,110,137,188
6,45,55,62,65,71,73,90,95,137
42,62,71,73,90,120,137,138,196,198
71,73,80,90,91,95,138,139,174,198
33,49,60,62,65,71,90,98,137,165
33,42,71,75,91,96,129,137,152,165
20,31,33,35,72,90,91,137,193,198
33,62,71,89,90,91,95,137,165,193
19,30,48,65,69,72,76,90,91,137
1,60,62,65,71,73,80,90,95,198
33,42,51,56,62,71,73,91,115,156
57,62,71,80,90,91,138,156,196,198
66,71,91,120,137,139,159,179,189,198
24,62,71,73,90,91,138,193,196,198
62,66,71,90,120,137,139,159,179,189
9,33,60,65,73,82,90,137,154,198
2,31,44,62,65,72,91,137,165,198
6,33,55,62,65,71,73,90,91,95
30,33,48,69,72,76,90,91,137,198
9,42,65,91,105,137,138,139,196,198
31,33,62,65,72,129,132,137,165,198
9,19,31,33,65,81,90,91,188,198
33,49,60,62,65,71,95,98,137,165
8,41,61,71,90,91,95,138,139,186
32,34,39,62,65,66,71,73,138,198
55,62,65,71,90,135,137,138,139,196
17,46,62,65,71,73,80,139,196,198
60,62,65,71,73,80,90,95,112,198
19,33,35,48,62,65,72,90,91,137
9,33,42,65,81,90,91,137,188,198
9,11,28,31,33,55,65,74,90,107
42,62,65,71,73,90,138,173,196,198
62,66,91,120,137,139,159,179,189,198
5,9,16,19,20,33,47,53,115,162
33,62,71,89,90,91,137,160,165,193
33,42,60,62,65,73,90,95,188,198
19,24,62,91,120,138,158,159,196,198
9,39,55,90,91,105,137,172,187,196
6,33,53,65,73,90,107,128,137,154
9,31,39,55,65,90,91,105,137,187
33,45,55,62,65,71,73,91,95,137
33,62,71,90,91,95,137,159,189,198
19,35,62,65,90,137,139,168,184,196
33,42,51,62,73,91,95,96,115,156
1,33,56,62,73,90,96,123,162,198
31,33,73,91,123,145,148,162,193,198
24,62,71,90,91,137,138,193,196,198
33,35,62,71,91,95,137,189,193,198
42,62,65,71,73,91,137,138,196,198
2,31,33,42,65,73,90,91,137,188
42,56,62,71,73,90,95,96,156,198
39,42,62,65,90,91,137,138,196,198
39,62,65,72,80,88,132,138,196,198
19,31,33,35,65,72,90,91,137,198
14,33,40,65,72,86,90,122,165,175
33,56,62,71,73,90,96,147,162,198
17,46,62,65,71,73,80,139,141,196
19,33,35,48,62,72,90,91,137,198
62,71,73,80,90,95,138,139,174,198
6,45,55,62,65,71,90,95,122,137
62,66,71,91,120,137,139,179,189,198
33,35,62,66,71,91,95,153,188,198
6,33,45,55,62,65,73,90,91,95
42,71,73,91,120,137,138,139,196,198
33,62,89,90,91,95,137,160,165,193
33,42,62,65,66,71,95,129,165,198
33,35,62,66,71,95,153,188,189,198
2,6,9,53,65,73,90,107,128,137
33,58,62,65,73,91,95,99,132,137
33,62,65,71,90,91,95,137,188,198
33,35,62,71,90,91,95,137,193,198
1,11,31,33,62,65,73,90,185,198
22,33,42,55,62,65,71,90,95,137
9,39,55,65,90,91,137,172,187,196
31,33,40,65,72,86,90,122,165,175
66,71,73,79,91,95,138,139,145,198
42,55,62,65,71,90,92,95,138,139
9,31,33,65,73,90,91,137,176,188
33,62,89,90,95,137,160,165,193,198
42,62,71,73,90,120,137,138,139,196
9,11,31,33,41,55,65,73,90,107
33,42,62,66,71,90,91,95,165,198
8,33,40,62,71,91,95,129,137,193
9,15,28,33,73,132,154,192,193,198
39,42,65,71,73,90,91,137,196,198
31,40,62,65,72,86,90,122,165,175
33,56,62,71,90,91,95,96,115,198
19,30,33,48,65,72,90,91,137,198
57,62,71,73,80,90,139,156,196,198
2,21,33,62,73,91,108,111,137,198
33,42,62,71,90,91,137,152,165,198
67,71,91,95,145,148,160,162,198,200
9,31,33,73,91,104,145,148,162,198
8,33,48,62,65,73,86,90,91,169
33,58,62,65,66,90,91,95,137,188
20,31,35,62,72,90,91,137,193,198
42,62,71,73,90,91,137,139,184,198
22,33,55,62,65,71,73,90,91,137
19,33,42,62,69,71,90,91,137,165
21,32,34,39,62,65,66,73,137,198
37,65,66,71,73,90,91,95,139,198
33,62,71,89,90,91,95,160,193,198
62,73,80,90,91,95,138,139,156,198
31,33,44,62,65,72,90,137,165,198
62,66,90,120,137,139,159,179,189,198
17,42,46,62,71,80,139,141,196,198
33,62,72,89,90,95,119,137,165,198
33,42,62,65,69,71,90,91,165,198
2,31,33,44,62,65,72,91,137,198
62,71,89,90,95,137,160,165,193,198
42,62,71,73,90,95,96,137,193,198
39,42,62,65,71,73,137,138,173,198
62,65,73,90,91,137,139,184,196,198
8,18,31,33,40,65,86,90,91,175
8,9,33,53,65,73,90,91,137,188
33,42,55,56,62,65,71,90,91,95
9,31,73,91,104,123,148,162,193,198
19,35,62,71,90,91,137,139,168,196
35,62,71,90,91,95,137,159,189,193
31,62,73,87,90,91,95,162,193,198
5,16,19,20,31,33,47,53,91,162
42,55,62,65,71,73,90,92,95,139
41,42,62,65,73,90,92,95,138,139
12,62,71,73,90,135,137,138,139,196
22,33,42,55,65,71,73,91,95,137
42,62,65,71,90,137,138,139,196,198
33,62,73,89,90,95,137,188,193,198
65,66,71,73,79,91,95,138,145,198
22,33,42,55,62,65,73,90,91,95
1,17,33,56,60,62,71,73,141,198
17,42,46,62,65,73,80,139,141,196
2,6,9,33,53,73,90,107,128,137
19,33,42,62,65,69,90,91,137,165
1,60,62,65,71,73,90,95,112,198
9,31,33,73,91,104,123,145,148,198
33,62,71,73,90,96,123,147,162,198
9,28,31,33,41,55,65,74,90,107
33,56,60,62,65,71,73,90,95,198
1,8,31,33,40,65,72,86,90,91
31,33,62,72,90,91,95,119,165,198
19,35,62,65,71,90,137,139,168,196
31,33,35,48,62,72,90,91,137,198
26,35,62,71,80,91,95,139,198,200
1,23,33,56,60,62,73,90,95,198
31,62,72,89,90,95,119,137,165,198
33,42,51,62,90,91,96,115,156,198
57,62,71,73,90,138,139,156,196,198
16,31,33,73,87,90,91,95,162,193
1,11,62,65,73,90,91,95,185,198
20,33,35,72,90,91,95,137,193,198
1,8,31,33,40,65,72,90,91,175
62,71,73,80,90,91,139,156,174,198
33,62,65,73,91,95,99,108,137,198
32,34,39,62,65,66,71,73,137,198
33,73,89,90,95,124,137,188,193,198
41,42,55,62,65,71,90,92,95,138
8,33,40,59,62,86,91,117,132,183
6,33,45,55,62,73,90,95,122,137
19,31,33,48,62,65,90,91,137,198
1,8,31,33,48,65,73,86,90,91
33,62,71,89,90,95,137,160,165,198
62,65,72,80,91,132,138,196,198,200
1,11,31,62,65,90,91,95,185,198
33,35,62,71,90,137,159,189,193,198
62,66,71,90,91,137,159,179,189,198
33,35,62,65,66,90,91,95,188,198
33,42,62,73,90,95,121,137,193,198
9,19,42,65,105,137,138,139,191,196
66,71,90,91,120,139,159,179,189,198
9,31,33,41,55,65,73,74,90,107
8,33,40,53,65,72,90,91,95,137
19,31,33,35,62,65,72,90,91,198
33,62,71,89,90,95,160,165,193,198
9,31,33,91,104,123,148,162,193,198
9,33,73,91,123,145,148,162,193,198
33,42,62,65,69,71,73,90,91,137
33,35,62,71,90,91,95,189,193,198
31,33,65,72,76,90,91,95,137,198
39,62,65,71,73,90,91,138,196,198
16,33,67,91,95,145,160,162,198,200
5,19,20,31,33,47,53,91,115,162
6,33,45,55,62,65,71,90,91,95
5,9,16,31,33,47,53,91,115,162
9,19,42,91,105,137,138,139,191,196
33,42,56,71,73,90,95,115,156,198
8,33,40,71,91,95,129,137,160,194
12,55,62,65,71,135,137,138,139,196
22,55,62,65,71,73,90,91,95,137
62,65,72,80,88,132,138,196,198,200
2,9,31,33,42,65,73,91,137,188
33,42,65,66,71,90,91,95,137,198
22,33,42,55,62,73,90,91,95,137
62,71,73,90,91,95,138,139,156,174
8,33,59,72,86,91,117,132,183,193
62,65,72,80,88,91,138,196,198,200
42,62,65,71,90,91,137,139,184,196
42,62,65,71,73,90,92,95,138,139
14,31,33,65,72,86,90,122,165,175
8,31,33,53,62,65,72,90,91,95
17,42,46,62,65,71,80,139,141,196
62,65,80,88,91,132,138,196,198,200
6,45,55,62,71,73,90,95,122,137
21,32,34,39,62,65,66,137,138,198
1,8,31,33,62,73,86,90,91,169
58,62,65,73,91,95,99,108,132,198
14,31,62,65,72,86,90,122,165,175
42,65,71,73,90,91,137,138,196,198
71,73,80,90,91,95,138,139,156,198
5,9,16,19,20,31,33,53,91,162
31,33,62,65,72,91,95,129,165,198
16,31,73,87,90,91,95,162,193,198
31,33,62,73,87,90,91,95,162,193
9,11,31,33,41,65,73,74,90,107
8,9,31,33,53,65,73,91,176,188
62,65,73,90,91,137,138,139,196,198
9,19,42,65,91,137,138,139,191,196
6,22,55,62,65,71,90,91,95,137
31,33,72,89,90,91,95,119,137,198
9,31,39,55,65,90,105,172,187,196
8,42,62,65,71,73,91,95,137,188
19,31,42,65,81,90,91,137,188,198
35,62,71,90,95,137,159,189,193,198
42,62,65,71,73,90,138,139,196,198
22,42,55,62,65,71,73,91,95,137
9,11,28,31,33,41,73,74,90,107
9,11,28,33,90,93,116,154,165,198
33,35,62,65,66,71,90,91,95,188
33,60,62,65,71,73,90,95,188,198
57,62,71,73,80,91,139,156,196,198
62,71,80,90,95,138,139,156,174,198
19,33,42,62,65,71,90,91,137,198
17,42,46,62,71,73,80,139,196,198
42,62,65,71,73,90,91,95,137,188
33,42,62,65,66,71,90,95,165,198
1,33,35,40,61,62,65,71,90,91
1,8,35,40,61,62,65,71,91,95
9,28,33,60,65,73,132,154,180,198
33,62,65,72,91,95,129,132,165,198
1,31,35,62,72,90,91,95,175,198
33,42,65,66,71,90,91,95,165,198
37,42,62,65,66,73,91,95,139,198
31,33,62,72,91,95,129,132,165,198
33,42,71,90,96,137,152,165,193,198
8,33,40,71,91,95,129,137,160,193
9,28,31,33,65,90,116,154,165,198
42,46,62,71,73,80,139,141,196,198
42,62,65,71,73,90,91,138,139,198
42,65,71,73,90,137,138,150,196,198
19,24,62,90,91,120,158,159,196,198
19,33,42,62,65,71,90,91,137,165
62,65,72,80,88,91,132,138,196,198
65,66,79,91,95,118,138,139,145,198
8,9,31,53,65,90,91,137,176,188
39,62,65,71,73,90,137,138,173,196
9,19,42,91,105,138,139,191,196,198
33,58,65,66,73,90,91,95,137,198
16,33,67,71,91,95,148,162,198,200
33,42,51,62,71,73,90,91,95,115
6,22,33,55,62,65,73,90,95,137
33,42,62,66,71,91,95,129,137,165
6,33,45,55,62,73,90,91,95,137
65,66,71,79,95,118,138,139,145,198
1,31,33,35,62,65,72,90,91,198
42,62,71,73,90,91,137,138,196,198
8,18,31,40,62,72,86,90,91,175
14,31,33,62,65,72,86,90,165,175
2,9,42,65,73,90,91,137,188,198
8,33,53,65,73,90,91,137,176,188
42,62,71,73,120,137,138,139,196,198
66,71,79,91,95,118,138,139,145,198
33,42,55,62,69,71,90,91,135,137
1,33,62,65,71,73,80,90,112,198
33,62,65,66,71,90,91,95,165,198
19,31,33,35,62,72,90,91,137,198
33,58,62,65,66,90,91,137,188,198
9,19,31,33,65,81,90,91,137,188
2,33,44,62,65,90,91,137,165,198
33,65,73,91,95,99,108,132,137,198
39,55,62,71,73,90,137,138,171,196
2,31,33,44,62,65,91,137,165,198
19,30,33,48,69,76,90,91,137,198
34,42,62,65,66,71,90,91,137,198
33,58,62,65,66,73,90,91,137,198
2,31,33,62,72,90,91,137,165,198
41,42,55,62,65,73,92,95,138,139
33,62,72,89,91,95,119,137,165,198
33,58,62,65,66,90,91,95,188,198
39,62,65,72,80,88,138,196,198,200
1,31,33,40,62,65,86,90,91,175
33,35,71,91,95,137,153,188,189,198
33,62,71,89,90,91,95,137,165,198
33,49,60,62,65,71,95,98,165,198
33,42,62,71,73,90,95,96,137,198
17,42,46,62,65,71,80,139,196,198
33,58,62,65,66,73,90,91,137,188
8,33,42,62,65,71,73,90,91,188
34,42,65,66,71,73,90,91,137,198
42,62,65,69,71,73,90,91,135,137
6,22,55,62,65,73,90,91,95,137
1,8,31,40,65,72,86,90,91,175
33,42,71,75,91,126,129,137,152,198
19,33,62,69,71,90,91,137,165,198
33,42,55,62,65,71,73,90,95,137
1,11,31,33,62,65,73,95,185,198
12,65,71,73,90,135,137,138,139,196
31,62,72,89,90,91,119,137,165,198
42,55,62,65,71,73,90,137,171,196
33,42,71,75,96,126,129,137,152,165
33,42,60,65,71,73,95,137,188,198
9,31,55,65,90,91,137,172,187,196
35,62,71,91,95,137,159,189,193,198
33,35,62,71,90,95,159,189,193,198
8,31,33,40,53,62,65,90,91,137
5,16,19,20,31,33,47,91,115,162
33,42,62,65,66,90,91,95,137,165
31,33,62,89,90,91,95,137,165,198
6,33,55,62,65,71,73,91,95,137
33,62,72,89,90,91,95,119,165,198
33,42,71,75,91,126,129,137,152,165
9,11,31,33,55,65,81,90,91,130
28,31,33,65,90,93,116,154,165,198
1,8,31,33,40,62,65,72,86,91
33,62,71,89,90,91,95,137,160,198
39,62,65,71,73,90,137,138,173,198
42,62,65,73,90,137,139,184,196,198
1,33,56,71,73,90,96,123,147,198
1,28,29,33,65,71,73,90,141,154
8,33,42,62,71,73,90,91,95,188
19,33,48,65,69,72,76,91,137,198
14,31,33,40,65,72,86,90,165,175
62,71,90,91,120,137,138,139,196,198
33,42,51,56,71,73,90,91,95,115
33,35,62,71,90,91,137,159,193,198
1,11,31,33,62,65,73,90,91,95
31,33,62,65,72,91,129,132,137,198
42,62,71,73,90,91,137,138,139,196
19,24,62,71,91,120,138,158,196,198
8,9,33,53,65,73,90,137,176,188
33,42,62,65,66,71,91,95,165,198
5,16,19,31,33,47,53,91,115,162
33,42,51,62,73,91,95,115,156,198
33,62,89,90,91,95,160,165,193,198
33,55,62,65,71,73,90,91,135,137
9,19,42,91,137,138,139,191,196,198
33,71,75,91,96,126,137,152,165,198
33,34,42,62,65,66,73,90,91,198
9,11,28,31,41,65,73,74,90,107
14,31,40,62,72,86,90,122,165,175
42,71,73,90,91,137,138,139,196,198
16,33,67,91,145,148,160,162,198,200
1,8,40,62,65,72,86,90,91,175
62,73,90,91,120,137,138,139,196,198
42,62,65,71,73,90,91,137,196,198
33,49,60,62,65,90,95,98,137,165
65,66,71,73,91,118,138,139,145,198
1,8,31,40,62,65,72,86,90,175
2,9,33,53,65,73,90,107,128,154
9,19,42,65,91,105,138,191,196,198
20,33,35,62,72,90,95,137,193,198
19,35,62,65,71,90,91,139,168,196
42,71,75,91,96,126,129,137,152,198
42,62,65,66,71,90,91,95,139,198
1,17,33,56,62,65,71,73,90,141
24,62,71,73,90,91,120,137,138,193
33,60,62,65,71,90,95,137,165,198
33,40,62,71,91,95,129,137,160,194
18,31,33,40,62,65,72,86,90,175
9,19,42,65,91,105,138,139,196,198
33,35,62,71,90,91,137,159,189,198
33,42,62,71,91,96,137,165,193,198
22,33,55,62,65,71,90,91,95,137
33,56,62,73,90,96,123,147,162,198
39,62,65,72,80,88,91,132,138,198
33,42,71,75,96,126,129,152,165,198
8,31,40,62,65,72,90,91,95,137
42,62,65,71,73,90,91,137,138,196
42,71,75,91,126,129,137,152,165,198
33,42,62,90,91,96,137,152,165,193
42,71,75,91,96,126,129,137,152,165
34,39,62,65,66,71,73,137,138,198
1,56,60,62,65,71,73,90,141,198
42,62,71,73,90,137,138,139,196,198
62,71,73,89,90,95,124,188,193,198
1,8,31,48,62,65,73,86,90,91
19,24,48,72,90,91,105,143,196,198
39,62,71,73,90,137,138,173,196,198
6,45,55,62,65,71,73,90,91,95
33,60,62,65,73,90,95,137,188,198
33,34,42,62,65,66,73,91,137,198
19,20,24,48,62,72,91,105,196,198
41,42,55,62,65,73,90,92,138,139
33,62,71,89,95,137,160,165,193,198
42,62,65,73,90,91,137,139,196,198
19,33,42,65,71,90,91,137,165,198
8,18,33,62,65,72,86,90,91,175
19,35,62,65,90,91,137,139,168,184
33,62,65,73,91,95,99,132,137,198
19,31,33,35,62,65,90,91,137,198
62,65,71,73,90,137,138,139,196,198
33,42,62,71,73,96,121,137,193,198
9,31,53,65,73,90,91,110,137,188
17,42,46,62,65,71,73,139,141,198
1,11,31,33,62,65,73,90,95,198
33,42,60,62,65,71,73,137,188,198
33,55,62,65,69,73,90,91,135,137
57,62,73,80,90,91,138,156,196,198
33,35,62,90,91,95,137,159,189,198
22,33,42,55,62,65,71,90,91,95
1,17,33,56,60,62,73,90,141,198
8,33,62,65,71,73,90,95,137,188
33,49,60,62,65,71,95,137,165,198
33,60,62,65,71,73,90,95,137,198
9,31,39,90,91,105,137,172,187,196
31,33,35,48,62,65,90,91,137,198
24,62,71,73,90,91,120,138,193,198
1,8,31,48,62,65,73,86,90,169
55,62,65,71,73,90,92,95,138,139
6,9,33,65,73,90,107,128,137,154
42,65,71,90,91,137,138,139,196,198
33,42,55,62,65,69,73,90,91,137
58,62,73,91,95,99,108,132,137,198
1,8,31,33,65,72,86,90,91,175
31,33,62,72,89,91,95,119,165,198
1,33,35,62,65,72,90,91,95,175
33,42,62,65,69,71,90,91,135,137
42,62,71,73,91,120,138,139,196,198
33,60,62,65,71,73,90,95,137,188
2,31,62,65,72,90,91,137,165,198
19,33,35,48,62,65,72,91,137,198
33,42,55,56,65,71,73,90,91,95
39,42,55,62,71,73,137,138,171,196
42,62,65,73,91,137,139,184,196,198
6,33,55,62,65,73,90,95,122,137
1,8,48,62,65,73,86,90,91,169
35,62,65,66,71,90,91,95,137,198
31,62,72,91,95,129,132,137,165,198
16,31,33,73,87,90,91,162,193,198
8,33,40,62,71,91,95,129,160,193
42,62,65,71,73,90,137,138,139,196
33,62,71,73,90,95,124,188,193,198
65,66,73,91,95,118,138,139,145,198
31,33,62,65,95,129,132,137,165,198
1,31,33,62,65,72,90,95,175,198
8,33,42,62,71,73,90,95,137,188
39,42,62,73,90,137,138,173,196,198
33,42,60,62,65,71,73,90,137,188
42,55,62,65,69,71,73,91,135,137
8,41,42,61,65,90,95,138,139,186
19,20,31,48,62,90,91,105,137,198
33,42,55,62,69,73,90,91,135,137
21,32,34,39,62,65,66,71,73,138
33,62,65,66,73,90,91,95,137,198
22,33,55,62,65,71,73,90,95,137
1,8,31,33,40,72,86,90,91,175
2,6,9,53,65,73,107,128,137,154
33,62,71,90,95,137,160,165,193,198
33,49,60,62,71,90,95,98,165,198
22,33,42,55,62,65,71,91,95,137,165
