4,16,22,28,75,93,103,133
4,6,22,24,83,92,114,121
4,28,31,45,74,88,124,130
22,24,28,38,74,103,112,140
4,20,28,74,84,98,103,112
12,16,66,89,98,103,127,165
4,22,24,28,84,93,118,126
4,16,42,112,120,126,138,164
4,22,28,53,74,84,105,157
2,23,28,40,74,84,103,112
10,24,28,69,74,98,103,127
5,22,24,75,84,105,112,136
4,24,53,59,75,86,156,163
4,16,62,74,84,110,124,163
4,13,22,74,81,88,112,118
4,22,24,42,98,103,121,127
4,9,28,42,97,103,130,168
4,9,28,42,68,95,103,130
4,20,42,75,81,103,114,121
4,16,22,28,74,98,108,132
4,22,24,28,74,84,98,124
4,17,24,89,98,103,127,133
4,42,58,75,81,103,114,165
4,22,28,74,79,88,97,157
10,16,28,42,75,81,103,114
4,6,16,22,75,100,114,121
4,16,28,42,75,81,103,159
4,13,22,74,84,103,112,130
16,22,35,81,103,112,137,151
24,32,51,74,84,98,103,112
4,22,28,42,57,75,81,103
16,32,42,75,81,103,114,121
4,22,24,28,74,84,110,112
16,22,28,37,42,81,103,112
4,16,27,74,84,124,130,162
4,22,52,74,84,98,112,150
16,32,51,74,84,98,103,112
4,22,24,28,95,101,103,130
4,22,24,28,74,79,88,129
10,24,34,74,84,98,105,112
4,16,22,28,76,98,105,131
12,24,28,74,81,103,112,137
4,16,22,28,89,98,103,129
22,24,28,38,72,82,103,109
4,25,72,78,112,118,138,156
4,22,24,28,74,84,104,130
7,24,28,74,84,98,103,112
4,22,24,28,86,88,110,124
16,28,39,42,75,103,143,169
4,16,28,61,72,86,113,138
22,24,28,39,42,75,103,112
16,22,28,42,81,103,112,137
16,22,39,42,103,127,141,151
4,18,24,74,84,110,124,163
5,16,29,64,75,81,108,161
2,16,22,75,84,103,112,151
4,16,22,28,81,90,112,119
4,16,22,28,81,88,112,119
4,15,22,89,98,103,112,138
16,22,28,39,42,103,112,137
4,22,24,28,74,84,98,104
4,22,24,28,80,87,105,130
4,16,22,28,42,81,112,119
16,22,28,39,42,112,119,138
4,24,55,75,81,103,117,135
4,22,28,61,75,81,89,153
4,22,24,42,81,87,112,121
4,16,22,28,78,84,103,112
4,22,24,28,78,84,112,134
4,16,22,28,38,74,110,115
4,16,22,42,75,97,103,135
2,11,28,42,75,81,103,112
4,22,51,74,84,98,112,150
4,13,38,56,74,112,120,164
4,16,42,59,103,135,138,163
4,16,22,28,42,91,115,129
10,16,28,75,81,89,103,112
2,28,33,75,81,89,103,112
4,42,58,75,81,103,114,135
4,16,22,28,75,89,103,129
2,17,27,74,84,103,112,140
4,16,22,28,75,84,103,112
10,24,28,74,84,98,103,112
16,22,28,39,73,75,106,112
4,28,31,74,84,103,112,160
4,9,14,75,81,103,114,121
16,22,28,39,42,79,103,112
4,22,24,28,74,116,124,130
15,25,47,89,103,112,138,160
16,22,28,39,42,103,112,140
4,16,22,28,80,90,108,114
4,16,25,89,98,103,112,138
22,24,28,38,74,103,112,139
24,32,42,75,81,103,114,121
39,42,58,103,114,121,140,145
5,7,16,25,72,95,105,130
4,16,26,75,81,89,103,112
4,9,28,74,84,103,112,160
10,16,28,89,98,103,127,169
4,16,22,28,74,80,98,103
4,22,74,79,97,103,151,157
4,22,28,74,84,105,115,153
2,22,24,28,84,93,118,124
11,28,31,74,84,103,112,130
22,24,28,74,97,105,107,137
12,24,32,74,88,97,124,130
4,22,24,97,99,121,130,142
1,24,48,53,76,131,155,171
7,24,32,74,88,95,124,130
4,22,24,28,74,84,103,117
4,19,24,74,88,97,124,130
22,24,28,37,74,105,112,140
4,16,25,64,75,81,108,135
22,24,28,40,74,103,112,137
4,25,64,74,112,120,138,160
4,16,22,28,81,89,112,120
4,15,22,38,74,98,112,150
4,16,22,28,42,96,103,129
4,22,24,28,84,98,112,122
15,22,35,38,103,112,137,141
4,52,62,74,84,98,149,158
7,8,28,31,74,80,103,130
4,13,22,52,81,83,112,135
24,43,71,75,99,125,142,153
24,28,46,74,88,95,124,130
4,14,16,75,81,89,103,112
4,22,24,28,78,84,103,112
4,16,61,74,84,110,124,164
4,22,24,28,74,84,105,153
4,22,24,28,84,92,98,122
9,23,42,75,81,103,112,121
16,22,39,42,75,103,112,135
4,17,24,38,74,103,109,163
4,22,24,28,84,106,112,130
4,28,31,60,74,84,103,112
2,22,24,28,74,84,92,130
4,22,24,28,89,99,120,130
4,18,27,74,84,124,130,162
4,22,24,28,84,98,103,125
12,16,32,74,84,98,103,112
4,22,24,28,77,102,110,133
22,28,40,57,89,103,139,144
4,22,24,28,74,88,98,132
3,19,24,74,88,97,124,130
4,16,22,28,75,85,103,125
4,22,24,42,81,87,127,135
4,16,22,28,74,95,103,129
4,15,17,38,62,74,109,118
4,9,28,74,84,98,103,112
4,15,25,89,103,112,138,160
4,17,24,56,78,92,117,131
2,17,47,74,88,124,130,152
4,18,24,75,81,103,114,121
16,35,40,55,103,137,146,171
4,22,24,28,77,83,103,114
4,22,24,42,81,99,107,121
22,24,28,37,74,81,103,112
4,16,22,28,75,81,103,109
22,28,30,74,84,103,112,130
4,18,24,38,74,98,103,112
4,16,55,75,81,103,135,159
4,16,22,51,75,81,99,135
4,22,28,57,74,84,105,153
7,24,32,74,84,103,112,130
4,6,22,24,75,97,103,121
4,19,24,74,84,105,112,130
12,24,66,75,84,93,103,117
4,17,24,75,81,103,114,121
3,16,28,74,84,98,105,112
4,22,24,28,38,74,103,114
4,22,24,42,97,103,121,130
4,16,28,42,61,75,81,159
4,13,22,92,101,115,121,123
10,16,28,74,81,103,117,127
1,12,19,24,88,102,123,171
16,22,28,39,42,112,119,140
4,19,26,74,84,105,112,130
4,22,24,42,91,97,121,128
4,22,24,28,74,88,97,111
16,28,40,59,89,103,137,146
5,22,24,74,84,98,105,112
16,28,39,42,87,123,143,169
16,22,28,40,42,103,112,137
4,16,22,28,75,81,110,116
4,15,17,75,84,118,125,162
7,24,32,53,75,81,99,121
4,15,25,38,74,98,103,112
4,22,24,28,84,94,112,118
4,52,62,74,84,130,149,158
4,22,24,28,74,98,103,128
4,16,22,28,75,84,103,114
22,24,28,37,74,105,112,139
22,24,28,74,81,107,118,137
4,16,22,28,74,84,92,98
4,16,22,28,42,75,81,115
4,20,28,74,84,103,112,130
1,22,24,41,76,83,103,109
16,46,66,75,89,103,159,165
4,22,42,75,81,114,121,149
4,22,24,28,75,85,103,112
4,16,22,28,75,81,105,112
4,16,42,59,103,135,138,155
4,28,42,75,81,103,114,158
16,22,28,37,81,89,103,112
4,42,75,81,103,114,121,158
4,18,24,74,84,105,112,130
4,22,24,75,85,103,114,151
4,18,25,74,84,98,103,112
4,17,24,74,84,112,118,156
4,22,24,28,84,98,112,134
4,6,22,24,75,81,103,109
8,22,28,89,96,103,133,167
4,19,24,38,74,103,112,130
4,16,22,28,42,75,103,129
4,17,52,74,84,124,130,162
4,18,24,74,88,97,124,130
4,16,22,28,90,96,120,129
4,16,25,74,84,98,103,112
28,38,70,74,103,112,137,160
16,22,42,79,114,119,139,165
4,16,22,28,81,89,112,122
4,24,28,38,74,105,107,159
4,22,24,28,42,75,114,132
4,22,28,61,74,84,117,153
4,21,42,75,81,103,114,121
4,16,22,28,75,81,112,118
4,22,28,38,57,74,103,117
4,17,27,75,81,89,103,112
4,18,75,81,103,135,157,163
10,24,29,74,84,98,103,112
4,22,24,28,85,91,124,131
4,22,24,28,38,74,108,117
4,22,24,28,74,84,103,109
4,22,38,49,74,112,130,150
3,16,28,74,84,98,103,112
24,28,74,88,95,124,130,146
4,22,24,28,84,91,102,126
4,9,13,27,94,99,127,133
4,22,24,28,74,80,98,103
4,16,22,28,81,90,112,120
4,18,27,62,74,84,124,130
4,22,24,28,74,92,118,120
4,15,25,74,84,98,103,112
4,22,24,42,75,81,111,121
4,22,24,28,38,74,111,117
16,22,28,39,74,104,114,138
4,22,24,28,38,103,112,130,142
4,22,24,42,75,81,99,121,153
2,16,22,28,74,84,103,112,140
4,22,24,28,74,81,103,109,127
4,22,24,28,74,88,95,130,132
4,22,24,74,98,103,112,138,151
4,16,22,28,74,84,110,115,124
4,16,22,28,87,98,105,129,131
4,16,42,59,75,81,103,135,155
4,22,24,42,75,81,103,112,121
4,22,24,74,84,98,103,112,151
4,22,24,28,74,81,95,103,109
4,22,24,28,38,72,98,112,126
2,33,42,58,75,81,103,114,121
4,13,22,52,74,88,97,124,130
4,13,22,38,52,74,98,112,120
4,22,24,28,74,88,97,130,132
28,39,42,58,75,103,148,157,169
4,16,22,28,75,81,89,103,112
4,16,25,55,72,86,103,117,138
16,22,39,42,75,103,112,141,151
4,22,24,38,42,98,103,112,121
7,24,28,69,74,97,104,111,137
4,22,24,28,97,99,119,130,142
4,24,56,75,81,99,135,154,163
4,16,22,35,81,83,103,112,165
4,22,24,28,78,83,101,103,109
4,24,53,63,75,81,99,135,154
4,16,22,28,75,86,93,103,117
4,16,22,28,72,98,116,126,138
4,16,22,74,98,103,112,138,151
4,16,22,28,72,86,103,112,138
4,16,22,65,98,103,112,135,138
4,16,22,42,75,81,103,114,121
4,16,22,51,98,103,112,135,138
4,22,24,28,98,103,127,133,142
7,24,28,69,74,88,97,111,137
10,16,29,42,61,81,83,91,121
5,13,22,30,74,97,105,130,144
4,22,24,28,38,74,98,105,112
4,9,56,75,81,112,118,135,150
1,19,24,34,48,94,99,121,128
4,22,24,28,74,76,103,112,130
4,16,22,28,42,75,81,103,112
4,16,22,28,42,81,87,112,120
22,24,28,39,74,112,118,120,137
4,16,22,28,75,84,93,103,117
2,22,24,28,40,74,88,118,124
4,22,24,28,38,72,86,103,117
4,9,13,19,68,74,88,97,130
4,22,24,98,103,112,121,138,142
4,22,28,42,75,97,103,125,157
4,6,22,24,74,84,98,105,112
4,16,25,74,81,103,117,127,155
4,22,24,28,38,72,102,112,130
4,9,50,64,74,84,112,151,160
2,28,70,74,84,98,105,112,149
4,16,22,35,98,103,112,138,142
4,16,22,38,42,98,103,112,135
4,16,22,28,74,81,103,109,127
9,28,70,74,84,105,112,140,149
4,22,24,51,53,75,81,99,142
19,24,34,36,95,109,123,132,148
4,22,24,28,42,75,97,103,133
4,9,42,75,81,103,112,135,160
2,13,22,74,88,97,124,130,152
4,25,54,75,81,99,117,135,153
22,24,28,38,53,74,109,118,137
4,16,22,28,74,98,105,112,138
4,22,24,28,87,98,126,131,142
4,16,22,28,42,81,87,114,122
4,16,22,35,75,81,103,114,151
4,22,24,35,38,98,112,119,142
4,6,16,22,75,81,103,112,121
4,22,24,28,75,84,103,117,125
10,28,31,70,74,84,98,103,112
2,22,24,28,74,88,118,124,140
4,22,24,42,75,81,103,114,135
4,16,22,28,42,91,97,126,131
4,22,28,42,53,75,97,125,157
4,28,31,42,75,81,103,112,160
22,24,38,42,103,112,136,137,151
4,16,22,35,98,103,112,138,151
4,22,24,28,38,98,105,112,119
17,24,38,74,112,118,120,137,156
4,16,22,28,72,98,106,112,138
4,16,22,42,81,83,103,114,121
4,24,42,59,81,87,111,135,163
4,17,24,74,88,112,118,138,156
4,42,53,59,75,81,135,154,160
4,28,31,42,45,98,125,127,149
51,53,69,73,75,115,139,156,163
4,16,22,98,103,112,121,138,142
4,16,22,28,80,86,110,117,161
4,16,22,28,42,75,81,103,114
4,9,28,74,84,105,112,149,160
4,13,19,31,75,81,103,112,135
4,28,31,75,81,89,103,112,160
22,24,28,39,74,79,88,112,118
4,16,22,28,74,88,110,112,138
4,16,22,75,81,103,112,121,142
4,16,22,51,74,98,103,112,138
22,24,36,51,75,103,112,139,142
4,22,28,38,74,105,112,130,149
4,22,24,28,74,84,105,112,130
4,22,24,28,89,98,103,112,138
4,16,22,28,74,112,118,120,138
4,16,22,65,89,98,103,112,138
4,22,24,28,74,81,112,118,120
4,22,24,28,74,88,97,124,130
4,6,22,24,65,88,97,119,130
4,22,24,35,75,81,103,114,142
22,28,37,53,74,81,117,149,167
4,16,22,28,74,76,98,103,112
4,16,22,38,89,103,112,130,165
22,24,28,38,53,74,109,118,139
8,22,28,74,84,98,105,112,149
4,22,24,28,42,75,97,103,125
24,36,54,71,75,99,110,135,163
4,22,24,42,75,97,99,121,153
4,22,24,28,38,72,90,112,130
2,16,22,28,74,96,103,114,140
4,16,22,42,75,81,103,114,135
11,15,32,81,95,105,119,135,167
4,16,22,28,38,42,98,103,112
4,22,24,28,38,74,88,112,130
4,22,24,28,38,73,98,103,112
4,22,24,28,75,81,89,103,112
4,35,52,58,75,81,114,142,149
4,22,24,42,103,112,121,130,138
8,22,28,74,98,105,129,149,167
5,22,24,51,74,84,98,103,112
4,22,24,28,42,97,99,119,130
1,12,19,24,71,88,97,124,131
22,24,37,41,51,103,112,140,142
4,22,24,28,75,93,118,132,153
4,9,51,60,74,81,112,150,156
4,22,24,38,74,103,112,130,151
4,22,24,38,42,103,112,130,135
4,22,24,28,74,84,98,105,112
4,22,28,42,53,75,97,125,149
4,16,22,51,72,86,103,112,138
2,22,24,28,42,75,81,103,112
4,16,22,28,73,75,97,104,111
2,17,24,63,74,84,103,109,140
4,16,22,28,75,84,93,111,117
4,13,19,31,74,88,124,145,164
12,24,28,75,84,103,117,125,143
8,12,28,33,75,81,89,103,112
2,22,24,28,93,102,107,129,131
12,16,28,43,75,84,103,117,125
4,6,22,24,38,74,98,103,112
4,22,24,28,38,89,103,112,130
4,16,22,28,78,83,92,114,116
5,22,30,50,74,97,130,144,152
4,16,22,28,81,83,89,103,112
2,33,42,75,81,103,114,135,158
4,16,22,42,75,81,103,112,121
4,22,24,51,74,98,103,112,138
4,17,24,38,56,74,112,118,120
4,22,24,35,91,97,105,119,130
17,24,36,71,95,103,109,135,163
4,22,24,38,98,103,112,121,142
22,24,39,42,75,103,114,141,151
4,16,22,28,42,97,99,126,133
4,22,24,28,38,74,98,103,112
4,22,24,28,88,98,112,119,138
4,22,24,28,72,78,103,114,138
10,24,34,42,75,81,103,114,121
4,16,22,28,61,74,80,110,117
4,16,22,35,75,81,103,114,165
4,16,22,28,42,103,112,130,138
4,6,16,22,74,98,103,112,138
4,6,22,24,75,81,103,114,121
1,22,24,41,87,93,117,124,131
4,22,24,28,74,84,98,103,112
4,16,22,35,75,81,103,114,142
2,28,47,58,74,84,103,140,159
9,28,30,74,84,103,112,130,147
4,22,24,28,53,74,81,109,118
4,22,24,28,74,79,88,112,118
16,22,39,42,75,103,112,136,151
4,16,22,28,72,112,118,126,138
16,22,39,42,103,112,137,141,151
2,16,22,28,40,89,96,103,114
4,16,22,65,98,103,112,138,151
5,16,25,29,75,84,102,110,112
4,16,22,28,72,78,103,112,138
16,22,37,41,51,103,112,135,138
4,22,24,28,53,78,102,109,131
4,16,22,28,38,89,98,103,112
4,22,24,28,84,93,102,124,130
4,16,22,28,72,98,103,112,138
4,9,28,74,84,98,105,112,149
4,6,22,24,74,88,95,124,130
4,28,31,89,98,103,127,133,145
4,16,22,28,42,75,97,103,133
4,13,22,38,52,74,112,120,130
4,22,24,28,38,72,98,103,112
4,9,28,42,60,81,87,112,120
4,22,42,49,75,81,114,135,150
4,24,42,59,75,81,103,135,163
4,16,22,35,98,103,112,138,165
1,22,24,51,74,84,98,103,112
4,22,24,28,75,84,102,110,112
4,16,27,55,75,81,103,117,135
1,17,24,34,74,88,95,124,130
4,9,42,60,75,81,103,112,121
4,16,22,28,42,87,98,120,129
4,16,22,42,98,103,112,121,138
5,13,22,30,74,84,112,130,152
5,7,24,66,79,88,97,119,133
1,16,22,51,74,84,98,103,112
4,22,24,28,81,83,109,118,123
4,22,24,28,38,74,109,118,153
2,16,22,28,42,75,81,103,112
4,16,22,65,75,81,103,112,135
2,16,22,42,103,114,121,128,140
4,16,27,62,75,81,108,114,135
4,22,24,28,38,90,112,120,130
12,24,28,84,91,102,124,130,143
4,6,22,24,90,92,114,121,128
10,16,29,42,75,81,103,112,121
4,22,24,28,84,92,98,123,134
4,16,22,28,75,81,103,112,142
4,22,24,28,42,87,97,124,130
4,16,22,28,92,99,117,119,125
16,22,37,41,51,103,112,138,165
4,22,24,51,53,75,81,99,135
4,22,24,28,38,89,98,103,112
4,22,24,51,74,84,103,112,130
28,33,38,42,47,103,144,148,168
28,31,70,74,84,105,112,147,149
4,16,22,28,74,98,103,112,138
4,16,42,59,75,81,103,135,163
24,28,37,46,74,88,111,140,159
4,13,22,74,88,95,124,130,152
5,22,30,36,75,84,103,112,151
4,16,22,42,98,103,112,138,151
4,16,22,28,73,98,103,112,138
4,22,24,42,75,81,103,114,151
16,22,39,42,75,103,114,141,151
4,22,24,28,74,88,95,124,130
4,22,24,28,74,98,100,120,127
4,9,13,19,74,88,97,130,168
4,16,25,55,75,81,103,117,135
4,16,22,28,89,98,103,112,138
4,22,24,28,38,74,98,112,120
4,22,24,28,88,95,106,124,130
4,22,24,28,74,79,105,129,153
22,24,35,38,103,112,137,141,151
4,6,16,22,74,84,98,103,112
5,16,22,36,75,84,102,110,112
4,16,22,28,42,75,97,103,125
4,42,49,58,75,81,135,156,163
5,7,16,25,75,81,103,114,121
2,22,24,28,74,84,103,117,140
4,16,22,42,75,81,103,112,135
7,16,32,75,81,89,103,112,165
4,22,24,38,51,74,98,103,112
4,22,24,28,38,72,86,103,112
4,13,22,74,88,97,124,130,152
4,16,22,28,61,81,83,89,123
22,24,38,65,103,112,137,141,151
4,28,31,42,60,75,81,103,112
4,22,24,35,91,97,119,130,142
4,22,24,38,89,98,103,112,165
4,22,24,42,91,97,119,130,135
4,22,35,50,75,81,114,149,165
1,19,24,41,93,95,117,124,131
4,16,22,28,74,84,98,105,112
4,22,28,38,49,74,105,112,130
4,22,28,74,84,98,105,112,149
4,22,24,28,38,72,78,103,112
4,22,42,49,75,81,112,135,152
4,16,22,28,38,89,98,112,122
4,22,24,28,74,84,92,110,117
2,11,42,58,75,81,103,114,121
4,9,28,60,75,81,89,103,112
4,16,22,89,98,103,112,138,165
4,16,22,28,98,103,112,138,142
4,16,22,28,38,89,103,112,130
22,28,30,44,74,88,97,124,130
4,22,24,28,74,81,88,110,112
4,16,22,28,85,92,99,125,127
4,16,22,65,98,103,112,138,142
22,24,39,42,75,103,114,136,151
4,22,24,28,38,72,103,112,130
4,16,22,28,74,81,95,103,117
4,22,24,28,42,91,97,124,130
5,22,24,74,84,103,112,130,151
4,22,24,28,42,81,87,114,120
4,6,22,24,65,88,95,119,130
4,22,24,38,65,98,103,112,151
2,22,24,28,74,84,98,103,112
4,22,24,28,74,79,112,118,120
4,13,22,74,98,112,120,138,152
4,22,24,38,74,98,103,112,151
2,22,24,42,75,81,103,114,121
8,12,28,33,74,84,98,103,112
4,22,24,28,75,84,93,103,117
4,22,24,28,42,98,103,127,133
2,22,24,28,40,74,84,103,112
4,16,22,65,75,81,89,103,112
4,16,22,28,74,84,98,103,112
4,22,24,28,74,84,109,118,153
4,22,24,28,38,74,103,112,130
4,22,24,28,74,76,105,112,130
4,13,27,75,81,103,114,121,158
4,16,22,28,61,75,81,108,117
4,22,24,28,77,84,102,110,112
4,28,31,74,98,105,129,145,149
4,16,22,28,42,81,83,103,114
1,12,19,24,88,97,124,131,171
4,22,24,35,38,98,103,112,142
4,16,22,51,75,81,103,114,165
4,16,22,28,75,86,103,117,125
4,22,24,28,38,72,78,107,117
4,28,31,74,84,105,112,130,149
4,16,22,28,74,88,98,112,138
4,22,24,28,38,105,112,119,130
4,13,19,58,75,81,103,114,135
4,22,24,28,38,74,110,112,120
22,24,39,42,83,103,112,136,151
4,22,24,28,38,74,88,98,112
4,22,24,28,38,102,110,112,120
4,22,24,28,72,86,105,112,138
33,42,47,58,103,121,144,148,168
4,16,22,28,72,78,112,118,138
2,22,28,42,75,97,103,133,157
4,16,22,42,98,103,112,138,165
4,22,24,42,75,81,103,114,165
4,22,24,42,53,75,81,99,121
24,28,38,42,59,103,137,143,169
4,22,28,38,74,98,105,112,149
4,22,24,28,53,75,89,99,133
4,22,24,28,38,110,112,120,134
4,16,22,28,74,98,112,120,138
1,17,24,34,74,84,98,105,112
4,22,24,28,74,98,103,112,138
4,22,24,28,42,81,87,114,122
4,22,24,28,84,91,102,124,130
4,16,22,28,42,91,97,125,127
4,16,22,38,74,98,103,112,151
24,51,53,69,75,97,99,142,166
4,16,22,28,72,98,112,122,138
4,16,22,28,74,84,92,110,115
7,28,31,44,74,88,97,124,130
4,22,24,74,84,103,112,130,151
22,28,39,42,67,87,120,138,157
4,15,22,50,75,81,110,112,135
4,22,24,28,84,93,102,122,124
24,28,37,48,69,103,140,142,159
2,16,22,28,75,81,89,103,112
4,13,22,38,74,98,112,120,152
4,16,22,65,75,81,103,112,151
4,22,24,35,38,103,112,130,151
1,22,24,74,84,98,103,112,151
4,22,24,28,88,102,110,124,131
4,22,24,28,75,81,103,112,142
4,22,24,51,75,81,103,114,135
7,8,28,31,70,74,84,92,98
22,24,38,42,103,112,137,141,151
2,22,24,28,88,102,112,119,130
12,16,28,75,84,103,117,125,143
2,22,24,28,74,84,103,112,140
4,6,22,24,38,74,103,112,130
4,17,24,74,81,103,109,127,163
4,18,53,64,75,81,135,157,163
4,16,22,28,74,76,103,112,130
4,22,24,28,72,98,106,112,138
4,22,24,28,38,98,103,112,142
4,16,22,42,75,81,103,114,165
4,22,24,42,81,83,103,114,121
2,22,24,28,74,84,103,112,130
12,28,31,74,88,97,124,144,170
4,22,24,38,65,103,112,130,151
4,16,22,28,72,86,94,112,138
1,17,24,41,56,78,83,92,171
4,22,24,28,38,87,111,120,142
4,15,22,75,81,112,118,135,150
2,22,24,28,74,84,105,112,140
22,24,28,40,74,110,112,120,137
4,22,24,28,38,87,105,112,130
22,28,38,61,74,105,139,149,167
4,22,24,42,75,81,103,114,121
2,22,24,42,75,81,103,114,135
5,22,24,74,81,103,112,137,151
4,22,24,28,74,79,110,112,120
2,11,28,42,58,75,81,103,114
4,16,22,28,89,98,103,127,133
4,16,22,28,72,98,112,134,138
1,24,34,48,53,76,99,132,156
4,16,22,28,38,42,103,112,130
4,16,22,28,42,75,97,115,125
2,22,24,28,74,84,105,112,130
4,16,22,28,42,98,103,112,138
4,22,24,28,74,84,103,112,130
4,16,25,55,72,78,103,117,138
4,22,24,51,74,84,98,103,112
4,22,24,28,74,84,110,117,124
4,22,24,28,74,92,98,120,127
4,22,24,28,91,97,124,130,142
4,16,22,28,75,84,102,110,112
4,22,50,57,74,79,97,151,153
4,16,22,28,42,96,103,125,127
4,22,24,28,38,89,98,112,119
4,16,22,28,38,88,102,112,119,130
4,16,22,28,88,94,112,119,130,138
4,16,22,28,89,98,112,120,134,138
36,37,48,56,61,135,138,147,152,154
4,15,25,54,75,81,99,110,117,135
4,22,24,28,38,42,87,112,120,130
4,22,24,28,42,53,75,97,125,131
4,16,42,59,61,75,81,135,155,162
2,22,24,28,40,74,84,92,110,117
4,16,22,28,61,74,84,92,110,117
4,42,53,59,75,81,115,135,154,163
4,6,22,24,88,94,112,121,130,138
2,16,22,28,61,82,84,110,117,124
4,16,22,28,74,84,110,117,124,161
4,16,22,28,42,87,98,112,122,138
5,15,22,30,74,88,97,124,130,144
8,12,28,31,70,74,84,98,103,112
4,22,24,28,38,42,87,98,112,122
5,13,22,30,74,88,95,124,130,152
7,8,28,31,70,74,84,98,103,112
4,16,22,28,42,75,97,99,125,134
2,22,24,28,53,74,84,109,118,140
4,16,22,28,61,74,84,110,117,124
4,16,22,28,89,98,112,120,126,138
4,42,49,58,75,81,114,135,152,154
16,25,35,40,55,103,117,137,141,143
4,22,24,28,38,42,87,98,112,120,134
1,8,15,22,41,67,92,99,117,119,125
4,16,22,28,42,87,98,112,120,126,138
4,22,24,28,42,53,75,97,99,125,134
4,6,22,24,65,88,102,112,119,130,138
4,22,24,28,38,87,98,112,120,126,142
24,34,36,48,56,75,99,132,146,153,166
4,9,42,49,60,75,81,112,135,150,156
4,16,22,28,72,86,94,108,117,138,161
