73,195
91,176
112,156
92,180
11,73
101,175
134,176
127,194
101,199
106,147
11,86
176,195
39,58
120,192
36,188
6,191
101,148
11,176
96,176
47,176
26,153
112,165
33,104
11,57
65,157
19,112,174
156,174,192
87,174,175
86,123,156
11,65,176
24,86,176
30,106,175
47,101,194
147,165,174
86,100,195
47,92,174
7,101,191
38,85,176
18,86,146
10,11,112
11,18,181
86,127,174
106,174,176
101,176,194
7,20,101
165,170,194
86,174,176
11,123,176
174,188,199
86,174,175
5,16,141
36,101,176
106,112,194
123,176,192
16,21,75
86,94,123
20,86,199
102,147,165
101,176,199
18,106,147
11,84,163
81,149,165
106,112,175
101,179,189
25,94,112
40,86,127
31,47,101,106,113,127,176,199
18,71,92,106,127,136,165,176
11,24,50,86,101,174,176,195
10,86,98,112,162,175,179,192
11,64,75,91,92,101,174,176
10,86,112,144,148,162,174,192
25,86,106,107,128,147,176,195
7,106,112,155,162,165,174,179
92,101,106,127,129,165,174,176
13,16,52,77,92,127,165,194
11,86,101,174,175,176,195,199
13,16,77,92,101,127,176,194
21,64,75,101,148,174,176,185
11,18,31,39,86,101,117,176
11,47,86,123,157,174,176,192
47,82,92,101,106,129,165,174
11,41,86,105,120,156,176,192
47,82,101,106,127,174,176,194
11,86,101,154,161,175,195,199
11,18,31,57,101,126,146,148
33,68,92,101,134,156,165,174
11,26,57,86,126,156,175,176
21,48,57,70,101,108,191,194
7,78,86,90,106,112,159,179
7,16,101,165,179,184,194,199
7,106,112,155,159,162,175,179
7,20,79,86,101,106,191,199
77,101,147,165,172,174,176,195
11,47,101,127,156,174,175,176
33,65,104,105,134,141,165,176
18,71,85,92,106,136,165,176
6,7,79,86,101,148,174,191
24,50,73,91,101,145,148,176
4,7,20,56,101,106,191,199
11,64,73,86,101,174,176,195
11,31,57,86,96,101,146,148
11,18,31,86,126,148,176,195
7,20,66,76,86,106,174,191
24,46,50,86,101,148,189,195
1,92,101,106,165,175,176,194
7,20,54,101,148,182,191,193
11,64,73,101,174,175,176,195
7,20,26,56,106,153,191,193
11,50,64,73,101,166,176,195
47,92,101,106,165,174,175,199
112,147,156,165,175,176,194,197
11,24,46,50,148,174,189,195
20,66,79,86,101,106,174,199
47,92,101,106,158,165,194,199
7,20,66,86,101,106,174,191
10,11,18,105,112,126,176,192
7,86,101,161,175,179,191,199
7,20,86,101,106,153,191,193
11,64,73,101,174,175,195,199
7,16,69,75,92,115,162,194
11,18,86,101,122,146,176,195
7,26,103,112,162,165,179,184
11,73,101,174,175,176,195,199
7,66,79,86,101,106,174,191
7,10,64,112,144,162,174,192
11,47,65,86,123,174,176,192
16,18,71,85,92,106,127,176
16,85,92,101,127,165,176,194
8,39,101,106,147,176,195,199
11,47,86,88,123,174,176,196
112,147,156,165,176,177,194,197
11,50,64,101,166,174,176,199
11,16,31,57,86,126,148,176
11,63,65,86,123,174,176,192
26,36,80,101,156,175,176,188
8,39,58,86,101,147,176,199
11,18,39,57,86,101,146,176
20,66,76,79,86,101,174,191
47,82,92,101,127,129,165,174
7,26,56,66,106,165,184,191
11,63,65,86,123,157,176,192
47,92,101,158,165,174,194,199
11,26,57,65,86,123,143,176
73,86,101,154,161,174,175,199
101,106,127,158,165,174,194,199
7,86,90,106,112,159,174,179
25,86,107,120,147,174,176,195
7,26,56,66,101,106,116,165
7,16,65,75,92,162,165,194
11,47,101,127,156,174,176,199
33,68,75,92,134,156,174,176
7,86,101,106,161,174,191,199
7,26,56,103,106,112,162,184
33,65,104,105,141,174,176,188
7,20,86,94,107,112,173,174
7,20,56,86,106,153,191,193
1,16,85,101,127,165,176,194
33,68,92,134,156,165,174,176
47,82,92,101,106,129,165,176
86,90,94,106,112,120,123,174
33,65,105,134,165,174,176,188
46,50,86,101,148,174,189,195
11,16,18,57,64,95,101,176
11,16,31,86,95,101,148,176
11,86,88,105,120,123,174,192
73,86,101,174,175,176,195,199
25,26,57,65,86,123,146,176
7,20,66,79,86,174,191,199
47,75,92,101,106,165,194,199
106,112,155,162,165,174,175,179
7,20,55,86,107,112,173,174
7,20,66,79,86,101,174,191
7,10,86,98,112,162,174,179
7,56,103,106,112,162,179,184
26,56,103,106,162,165,179,184
11,73,86,101,174,175,195,199
53,86,101,147,175,176,195,199
48,57,70,101,108,142,191,194
26,36,86,101,126,156,175,176
11,64,86,101,175,176,195,199
64,73,101,174,175,176,195,199
11,105,112,120,156,174,176,192
21,27,64,75,91,148,176,185
7,20,66,79,86,101,106,191
75,77,91,101,147,165,176,195
11,16,31,57,86,101,126,148
7,55,86,94,106,107,173,174
92,112,123,132,156,165,176,194
11,63,65,86,123,157,174,192
82,92,101,106,127,165,175,194
47,63,65,86,123,174,176,192
11,24,64,86,148,174,176,195
25,86,106,107,128,174,176,195
7,26,103,106,112,162,179,184
39,92,112,123,132,156,165,194
11,47,63,65,86,123,157,176
10,11,18,112,120,126,150,192
47,63,65,86,123,157,176,192
25,86,90,106,120,123,174,176
11,18,39,57,86,101,117,176
7,16,101,106,179,184,191,199
7,60,101,165,179,184,191,199
10,18,105,112,120,126,150,192
11,64,73,86,101,174,175,176
11,24,50,86,101,148,189,195
68,75,92,101,134,165,174,176
47,75,92,106,165,174,176,194
4,16,34,82,92,101,127,194
21,22,25,92,112,123,176,180
106,112,155,159,165,174,175,179
11,50,73,86,174,176,195,199
7,16,101,106,179,184,194,199
7,20,79,101,106,174,191,199
24,50,101,145,148,174,176,195
1,92,101,106,127,174,176,194
16,18,42,57,86,101,147,176
11,47,71,86,120,123,174,176
26,56,66,101,106,116,165,184
11,47,86,88,120,123,176,196
33,68,75,101,156,165,174,176
7,60,101,175,179,184,194,199
11,50,64,73,86,101,148,195
7,20,66,79,86,106,191,199
86,90,94,106,112,123,174,176
11,21,64,75,91,101,118,176
33,65,104,105,141,165,174,188
7,86,101,106,161,175,179,199
11,57,86,96,101,126,176,195
4,7,20,56,86,101,106,187
7,10,86,98,112,162,175,179
47,92,101,127,165,174,194,199
11,86,105,112,120,123,156,192
75,91,101,147,165,172,174,195
7,10,86,112,144,148,162,192
1,101,106,165,174,175,176,194
78,90,92,112,162,165,171,174
11,75,91,92,101,118,174,176
11,64,73,101,174,176,195,199
11,86,101,154,161,174,175,199
20,26,86,101,106,153,191,193
11,64,73,86,174,175,176,195
7,65,69,92,115,162,165,194
47,82,101,127,165,175,176,194
53,64,86,101,174,175,176,199
41,105,112,120,156,174,176,192
11,64,73,86,101,174,195,199
7,26,56,86,101,153,191,193
1,85,92,101,106,127,165,176
11,18,39,86,101,117,146,176
11,86,88,105,112,123,174,176
7,86,161,174,175,179,191,199
11,57,96,101,126,146,148,195
7,61,82,101,127,165,174,199
18,31,57,86,96,101,176,195
11,18,39,80,86,146,176,195
16,18,31,57,101,126,148,176
21,75,91,101,148,174,185,195
86,106,107,120,128,147,176,195
7,86,106,112,160,173,175,179
1,92,101,106,165,174,176,194
11,64,73,101,175,176,195,199
82,106,127,174,175,176,194,199
11,47,63,86,157,174,176,192
16,18,31,57,64,86,148,176
8,58,86,106,147,176,195,199
11,21,92,112,123,174,176,180
20,79,86,101,106,174,191,199
7,101,106,161,174,175,191,199
11,73,86,101,154,161,174,175
18,31,52,57,64,95,101,148
11,16,57,64,86,95,101,176
25,90,94,106,112,120,123,174
31,52,57,64,86,101,148,176
7,79,86,101,106,174,191,199
11,64,73,101,174,175,176,199
7,20,66,79,86,106,174,191
16,71,92,106,127,136,165,176
39,69,92,112,156,165,176,194
44,50,86,89,101,148,174,191
11,24,50,73,86,148,174,176
26,36,86,97,101,156,175,188
63,65,86,123,157,174,176,192
11,47,86,101,127,175,176,199
47,101,106,127,165,176,194,199
6,7,73,79,86,148,174,191
92,101,106,127,158,174,194,199
7,54,73,86,101,121,148,182
11,47,63,123,157,174,176,192
7,26,56,106,112,162,165,179
11,21,64,92,101,118,174,176
47,92,101,106,127,129,165,174
18,31,57,96,101,126,148,195
18,31,39,86,101,147,176,183
20,21,48,70,101,108,142,191
86,105,112,120,123,156,174,192
11,64,73,86,174,176,195,199
11,64,73,86,101,175,176,199
11,86,105,120,123,156,176,192
81,92,106,112,123,165,176,181
16,18,42,57,86,93,148,176
11,21,64,75,91,101,174,176
47,82,92,106,127,129,165,174
6,7,20,79,86,101,174,191
8,58,101,106,147,176,195,199
18,39,80,86,101,122,146,195
7,60,101,165,175,179,184,194
4,16,34,82,101,127,165,194
33,65,104,105,134,165,176,188
18,39,80,86,101,122,176,195
47,86,101,127,156,174,175,199
11,105,112,120,126,150,176,192
11,64,86,101,174,175,176,195
47,86,101,127,156,174,175,176
11,26,57,86,101,121,126,148
7,16,101,106,165,179,194,199
17,73,86,87,101,175,176,195
11,24,50,64,101,148,174,195
26,36,57,86,126,156,175,176
17,73,86,87,101,174,175,199
18,90,92,106,112,124,162,165
7,106,112,155,159,165,175,179
20,66,79,101,106,174,191,199
4,7,20,56,101,106,187,199
64,86,101,147,174,176,195,199
11,86,105,112,156,174,176,192
13,16,52,92,127,165,176,194
11,47,65,105,119,174,176,192
7,20,79,86,101,106,174,191
21,64,75,91,148,174,176,185
86,87,101,174,175,176,195,199
7,78,90,92,106,112,162,171
13,16,52,77,101,127,165,194
11,86,101,156,174,175,176,199
11,24,46,86,101,148,189,195
11,112,120,123,156,174,176,192
26,57,86,101,121,126,148,176
18,31,57,86,101,126,148,176
11,24,64,73,91,101,148,174
21,64,91,92,101,118,174,176
11,86,105,120,123,156,174,192
25,86,90,106,112,120,123,174
26,36,80,97,101,156,176,188
86,101,127,156,174,175,176,199
11,21,22,25,92,112,174,180
13,16,52,77,101,127,176,194
64,73,86,101,174,175,176,195
1,16,85,101,106,127,165,194
6,20,73,79,86,101,174,191
11,88,105,112,120,123,174,176
11,105,112,123,156,174,176,192
86,101,106,161,174,175,179,191
69,92,112,123,132,165,176,194
47,75,101,106,165,174,176,194
7,10,86,112,162,174,179,192
73,86,87,101,174,175,195,199
6,7,20,73,79,86,101,191
7,20,66,86,101,106,191,199
7,26,56,101,106,153,191,193
7,78,90,106,112,162,165,171
1,16,85,92,106,127,165,194
10,11,18,112,120,126,150,176
11,24,50,101,148,174,189,195
11,41,86,105,112,120,156,176
11,86,105,112,123,156,174,176
11,39,80,86,122,146,176,195
47,82,101,106,127,174,176,199
16,18,85,92,127,136,165,176
4,7,34,82,101,127,165,194
11,73,86,101,174,175,176,199
47,101,106,165,174,175,176,194
22,47,92,101,127,165,174,199
4,7,34,82,92,101,127,194
11,73,86,101,175,176,195,199
11,26,36,86,101,126,175,176
25,26,57,65,86,123,143,146
11,86,88,105,112,120,174,176
11,86,112,120,123,156,174,176
73,87,101,174,175,176,195,199
4,7,20,56,86,101,106,191
7,10,64,86,112,144,162,192
7,10,86,112,162,174,175,179
7,78,86,90,106,112,159,174
11,16,18,31,52,95,101,176
11,64,73,86,101,174,175,199
36,57,86,101,126,156,175,176
25,86,90,94,106,112,174,176
47,75,101,165,174,176,194,199
7,16,65,75,92,115,162,165
41,86,105,112,120,156,176,192
11,18,39,57,101,117,146,176
33,75,92,101,134,156,174,176
16,65,69,75,92,115,165,194
20,66,79,86,101,174,191,199
11,47,86,88,120,123,174,196
11,86,105,112,120,123,174,176
92,101,106,158,165,174,194,199
78,86,90,106,112,159,162,179
11,26,36,57,86,156,175,176
7,101,106,165,179,191,194,199
11,31,57,86,121,126,148,176
26,80,86,97,156,175,176,188
33,65,104,134,141,174,176,188
25,86,90,106,112,123,174,176
39,58,86,101,147,176,195,199
11,26,57,86,123,143,146,176
11,86,112,123,156,174,176,181
47,63,86,123,157,174,176,192
7,20,55,86,94,107,112,174
7,20,66,79,86,101,106,174
4,7,82,92,101,127,165,194
7,86,106,161,174,175,179,199
11,31,57,96,126,148,176,195
11,86,112,120,156,174,176,192
25,86,90,106,112,120,123,176
7,112,155,159,162,165,174,179
11,18,39,57,86,101,117,146
33,75,92,101,134,165,174,176
7,106,112,155,159,162,165,179
20,55,86,106,107,112,173,174
7,20,26,86,101,106,153,191
11,22,25,112,123,174,176,180
7,25,86,106,160,174,175,179
11,86,105,112,120,123,176,192
7,66,79,86,106,174,191,199
25,86,90,94,106,123,174,176
7,16,101,106,165,184,191,194
47,82,92,127,129,165,174,176
11,26,36,57,86,101,156,176
26,36,80,86,101,175,176,188
47,106,127,158,165,174,194,199
21,22,25,112,123,174,176,180
7,155,159,162,165,174,175,179
101,106,165,179,184,191,194,199
11,64,73,86,174,175,195,199
11,64,73,86,101,174,176,199
20,66,79,86,101,106,191,199
11,47,63,65,86,123,174,192
1,92,106,127,165,174,175,194
7,20,55,86,94,106,107,112
13,16,52,101,127,165,176,194
7,17,20,46,50,73,86,191,199
11,31,37,57,96,146,148,176,195
73,86,87,101,147,174,175,176,195
7,30,66,101,106,125,174,191,194
64,72,86,87,101,174,175,176,199
16,42,85,101,106,122,147,165,190
71,75,76,90,91,92,106,123,130
25,86,94,107,120,123,135,156,174
11,18,31,39,57,126,146,176,195
47,63,86,123,156,157,174,176,192
21,47,66,92,101,137,156,174,175
30,47,101,106,127,174,175,194,199
25,43,86,94,123,135,156,168,176
16,18,42,85,101,106,122,165,190
3,11,36,50,80,86,101,156,199
11,18,31,39,57,86,101,126,146
7,92,106,112,138,162,165,175,194
25,86,94,112,120,135,156,174,176
11,18,31,57,86,101,126,146,176
11,31,37,57,96,101,146,148,176
2,18,23,65,105,146,176,181,183
11,47,101,127,156,174,175,176,199
7,66,83,86,101,106,174,175,191
7,29,30,57,101,125,184,191,194
11,21,47,92,101,156,174,176,199
17,62,86,87,101,127,174,175,176
11,43,86,112,123,156,174,176,192
11,46,50,101,108,156,174,187,199
24,42,46,59,101,114,148,174,189
101,106,147,165,174,175,176,194,199
86,94,107,112,123,135,156,174,176
11,39,80,86,101,111,176,195,199
11,46,50,101,108,140,174,187,199
46,50,86,101,108,114,148,174,189
7,29,30,57,60,125,175,184,194
6,21,22,47,92,101,127,142,175
11,21,22,47,76,92,101,127,139
30,92,101,106,127,174,176,194,199
1,10,35,65,127,165,168,174,176
7,66,92,106,112,138,165,175,194
11,36,80,86,101,175,176,195,199
11,31,39,57,86,126,146,176,195
7,14,92,106,112,162,165,175,194
11,22,47,92,101,127,139,142,174
75,76,90,91,92,106,130,165,174
7,10,49,76,86,112,160,174,192
11,39,50,80,86,101,110,111,199
11,39,50,80,86,101,110,111,176
11,50,73,86,101,119,145,174,176
18,85,101,106,122,147,165,176,190
25,43,86,94,123,135,168,174,176
92,101,106,127,174,175,176,194,199
39,51,101,106,122,147,165,183,195
18,31,39,57,86,101,126,176,195
25,86,88,94,106,107,112,120,123
82,92,106,165,174,175,176,188,199
18,58,86,105,106,112,146,178,181
33,82,92,101,165,174,175,176,199
9,63,86,94,123,157,174,176,192
7,24,25,86,106,151,160,173,174
11,21,59,66,92,101,156,174,175
11,73,86,101,119,145,148,176,195
7,24,25,86,106,151,160,174,175
7,66,99,106,133,138,165,175,194
11,31,86,96,126,131,148,176,195
9,47,63,86,94,123,157,176,192
24,25,68,86,106,160,173,174,175
25,68,86,106,151,160,173,174,175
3,16,50,85,101,133,170,176,194
3,16,50,85,101,127,165,170,194
33,82,92,101,106,174,175,176,199
11,50,73,119,145,148,174,176,195
16,21,75,92,101,106,109,176,199
3,11,36,50,86,117,156,176,199
10,11,50,112,148,174,176,192,195
10,11,18,74,86,112,126,192,195
11,18,31,86,101,126,131,148,176
17,20,86,101,114,174,182,189,191
9,47,86,94,123,156,157,174,176
16,18,42,85,101,106,147,176,190
11,46,50,86,101,108,140,174,199
73,86,87,101,147,174,175,176,199
11,21,47,101,156,174,175,176,199
18,23,65,86,105,146,176,181,183
11,73,101,119,145,148,174,176,195
58,86,100,101,174,176,186,195,199
58,86,101,106,147,174,176,195,199
11,47,105,120,123,156,174,176,192
11,31,37,57,96,101,146,176,195
11,31,39,57,86,101,126,146,176
25,86,94,106,112,120,123,174,176
11,18,31,39,57,101,126,146,195
11,24,50,101,108,114,148,174,189
20,101,114,148,174,182,189,191,198
11,46,50,86,101,108,156,174,187
11,45,86,105,120,156,174,176,192
7,17,20,32,53,101,174,191,199
6,11,21,92,101,127,142,174,175
10,11,25,65,86,127,141,174,176
6,11,22,47,92,101,127,142,175
86,88,94,106,107,112,120,123,176
25,107,112,120,123,135,156,174,176
11,24,46,50,101,108,114,148,189
6,11,21,22,47,92,101,174,175
16,42,85,101,122,147,165,176,190
10,11,18,22,67,92,112,146,176
7,20,48,66,86,101,106,174,191
7,66,92,99,106,133,138,165,175
7,66,92,99,106,112,133,165,175
11,18,39,57,86,101,126,146,163
7,17,20,50,73,86,101,174,199
11,21,47,92,101,156,175,176,199
11,21,22,47,92,101,127,142,174
9,47,63,94,123,157,174,176,192
11,24,46,101,108,114,148,174,189
10,11,18,74,112,148,162,192,195
18,51,101,106,122,147,165,183,195
24,46,86,101,108,114,148,174,189
2,10,23,65,86,105,146,181,183
16,18,42,85,122,147,165,176,190
47,86,101,106,174,175,176,188,199
18,42,85,101,106,147,165,176,190
47,63,86,94,123,157,174,176,192
11,18,86,96,101,126,148,176,195
18,86,105,106,146,159,176,178,181
18,31,39,57,86,126,146,176,195
25,43,86,94,112,123,135,156,168
11,42,46,59,86,101,114,148,174
11,24,42,46,59,86,101,174,189
47,77,82,101,127,165,174,176,194
7,17,20,32,50,86,174,191,199
7,17,32,50,53,101,174,191,199
11,45,47,86,105,120,123,174,176
16,31,75,92,101,106,176,188,199
23,86,90,100,105,112,120,174,176
82,101,106,147,165,175,176,177,194
2,10,18,23,65,86,146,176,183
11,46,50,101,108,140,156,174,199
11,50,86,108,140,156,174,187,199
11,16,50,64,101,111,127,176,199
11,47,92,139,140,156,164,174,187
47,101,102,106,147,165,174,175,176
33,92,101,106,174,175,176,188,199
11,21,47,127,156,174,175,176,199
11,18,31,37,96,101,146,176,195
17,20,86,101,114,148,174,182,198
18,31,86,96,101,131,148,176,195
11,47,59,66,101,137,156,174,175
82,101,106,147,175,176,177,194,199
11,22,28,101,102,125,142,154,174
11,50,73,86,119,145,174,176,195
11,50,80,86,101,110,111,176,199
11,50,73,86,101,119,145,148,195
11,24,42,46,86,101,114,148,174
11,16,50,64,86,101,111,133,176
86,101,106,147,174,175,176,195,199
50,73,101,119,145,148,174,176,195
16,18,42,101,106,122,165,176,190
10,11,18,74,112,126,148,192,195
7,32,50,53,86,101,174,191,199
7,86,106,112,159,162,174,175,179
6,11,21,47,101,127,142,174,175
7,26,56,86,152,175,179,191,193
6,11,21,47,92,101,127,174,175
7,29,30,57,60,175,184,191,194
82,92,101,165,174,175,176,188,199
18,39,51,101,106,122,176,183,195
9,47,63,86,94,123,157,174,192
9,47,63,86,94,157,174,176,192
23,86,90,100,105,120,174,176,192
3,50,85,101,127,165,170,176,194
11,92,101,139,140,156,164,174,187
47,59,66,92,101,137,156,174,175
7,30,66,106,125,174,191,194,199
18,31,86,96,101,126,131,148,176
73,86,87,101,174,175,176,195,199
11,24,42,46,59,86,101,114,148
25,94,107,112,120,123,135,156,176
6,11,21,22,47,101,127,174,175
11,18,74,86,112,126,148,162,192
11,47,59,66,92,101,137,156,174
12,75,101,147,165,174,179,189,194
64,86,101,147,174,175,176,195,199
11,21,22,47,92,101,127,142,175
11,16,50,64,101,111,133,176,199
16,21,75,92,101,106,109,188,199
47,92,101,127,165,174,175,176,194
6,11,21,47,92,101,127,142,174
11,73,86,101,145,148,174,176,195
11,18,39,57,101,126,146,176,195
24,46,50,86,101,108,114,174,189
11,47,75,92,101,139,140,156,174
25,43,86,94,112,135,156,174,176
11,50,64,86,101,111,133,176,199
18,39,101,122,147,165,176,183,195
16,50,64,86,111,127,133,176,199
11,45,47,86,105,120,156,174,192
11,16,64,101,111,127,133,176,199
11,25,84,86,112,120,123,163,176
23,86,90,100,105,120,123,176,192
10,11,18,86,105,112,146,176,200
18,58,86,105,106,112,146,176,178
25,86,94,106,107,112,120,123,174
7,26,56,86,106,175,179,191,193
25,86,94,123,135,156,168,174,176
3,16,50,85,127,133,165,170,176
86,94,107,112,120,123,156,174,176
7,19,76,86,112,148,162,174,192
11,18,39,80,86,101,110,176,195
18,58,86,105,106,112,176,178,181
50,73,86,119,145,148,174,176,195
16,18,42,85,101,122,147,165,176
17,86,89,101,174,175,176,195,199
7,20,40,86,101,106,127,174,199
25,86,94,107,112,120,135,156,176
11,31,86,96,101,131,148,176,195
11,18,31,86,101,126,146,176,195
7,30,66,101,106,174,175,194,199
71,75,76,90,92,106,130,165,174
11,50,73,86,119,148,174,176,195
11,47,65,71,86,123,174,176,192
11,24,42,46,86,101,148,174,189
3,16,50,101,127,133,165,170,176
11,46,50,86,101,108,140,187,199
11,18,57,86,101,126,146,176,195
7,26,56,86,101,152,179,191,193
11,18,31,37,57,146,148,176,195
66,92,99,106,133,138,165,175,194
11,31,57,86,101,126,146,163,176
11,18,31,86,96,101,131,148,176
47,92,101,106,132,165,174,176,194
5,11,16,46,63,65,86,141,189
11,18,31,37,96,101,146,148,176
7,26,56,101,106,152,175,179,191
11,24,46,50,86,101,148,174,189
11,24,42,59,86,101,114,148,174
7,17,32,50,86,101,174,191,199
9,47,63,86,94,123,156,157,174
18,31,39,57,86,101,146,163,176
7,24,25,68,86,106,160,174,175
7,30,66,101,106,125,174,194,199
64,73,86,87,101,147,174,175,176
36,38,85,101,126,165,175,176,195
11,16,50,86,111,127,133,176,199
1,10,35,65,127,165,174,176,194
11,16,64,86,101,111,127,176,199
7,24,25,106,151,160,173,174,175
75,76,90,92,106,123,130,165,174
10,11,50,86,112,120,148,176,192
18,31,57,86,101,126,146,176,195
30,92,101,106,127,174,175,176,199
24,46,59,86,101,114,148,174,189
82,101,106,147,174,175,176,177,194
6,21,22,47,101,127,142,174,175
7,17,20,46,86,101,174,191,199
11,50,86,101,108,156,174,176,199
82,101,165,174,175,176,177,194,199
58,86,105,106,112,146,159,178,181
64,73,86,87,101,174,175,176,195
21,22,47,92,101,127,142,174,175
33,92,106,165,174,175,176,188,199
3,16,85,101,127,165,170,176,194
10,11,18,39,92,112,167,176,181
9,47,63,86,94,156,174,176,192
30,66,101,106,125,174,191,194,199
9,47,63,86,94,156,157,176,192
25,43,86,94,112,135,156,168,174
7,30,66,125,174,175,191,194,199
6,11,47,92,101,127,142,174,175
11,18,37,57,96,101,146,176,195
25,86,106,107,112,120,123,174,176
25,86,107,112,120,123,156,174,176
3,16,85,101,127,133,165,170,194
46,50,86,101,108,140,174,187,199
10,11,50,86,112,120,176,192,195
11,39,80,86,110,111,176,195,199
7,29,57,60,101,125,175,191,194
11,24,46,50,86,101,108,114,189
11,64,86,101,174,176,186,195,199
11,21,47,66,101,137,156,174,175
11,21,59,66,92,101,137,156,174
24,68,86,101,106,147,174,175,176
30,47,92,101,106,127,175,176,194
11,24,42,59,86,101,114,148,189
16,18,42,85,101,122,147,165,190
11,39,80,86,101,110,176,195,199
11,75,92,101,139,140,156,164,174
64,73,86,87,101,174,176,195,199
1,10,65,92,127,168,174,176,194
11,31,57,86,101,126,146,176,195
18,31,39,57,86,101,126,146,163
82,101,106,165,174,176,177,194,199
7,30,66,101,106,174,191,194,199
3,11,36,50,86,101,156,176,199
25,86,106,112,147,159,174,175,176
21,22,47,76,92,101,139,142,174
11,39,50,80,86,101,111,195,199
23,86,90,100,105,120,123,174,192
10,11,50,112,120,174,176,192,195
11,21,47,59,66,92,101,156,175
25,86,94,112,120,123,135,156,176
7,30,57,60,101,125,175,191,194
26,81,92,112,123,149,156,165,176
18,31,86,96,126,131,148,176,195
18,51,101,106,122,147,165,176,183
33,82,92,101,106,165,174,176,199
11,46,50,86,108,140,174,187,199
11,25,86,112,120,123,156,174,176
7,66,99,106,112,133,138,165,194
11,24,42,46,86,101,114,148,189
39,50,80,86,101,110,111,195,199
7,66,92,99,112,133,165,175,194
7,17,20,32,53,86,101,174,199
11,18,31,39,57,86,101,176,195
10,11,50,112,120,148,174,192,195
11,50,86,101,119,145,148,174,176
33,82,92,106,165,174,175,188,199
7,20,86,101,106,174,187,191,199
25,86,88,94,107,112,120,123,174
47,82,92,106,127,165,174,175,176,199
11,18,31,57,86,96,101,126,146,148
33,65,104,105,134,141,165,174,176,188
11,64,73,86,101,174,175,176,195,199
53,64,86,101,147,174,175,176,195,199
11,18,31,57,86,96,101,146,176,195
47,92,101,127,165,174,175,176,194,199
11,18,39,80,86,101,122,146,176,195
11,21,64,75,91,148,174,176,185,195
11,21,27,75,91,101,148,174,176,195
11,31,52,57,64,86,95,101,148,176
11,86,88,105,112,120,123,174,176,192
4,7,16,34,82,92,101,127,165,194
47,82,101,106,127,165,175,176,194,199
7,26,54,73,101,121,148,182,191,193
82,92,101,106,127,165,174,175,194,199
7,78,90,92,106,112,162,165,171,174
18,31,39,86,101,146,147,176,183,195
21,27,64,75,91,101,148,174,176,185
11,24,64,73,86,91,101,148,174,176
47,82,92,101,127,165,174,175,194,199
11,50,64,73,101,166,174,176,195,199
47,92,101,106,127,158,165,174,194,199
47,82,92,101,106,127,174,176,194,199
11,57,86,96,101,126,146,148,176,195
7,54,73,86,101,121,148,182,191,193
11,18,31,57,96,101,126,146,176,195
24,50,64,73,86,91,101,148,174,195
11,18,31,57,86,96,101,126,148,195
7,10,64,86,112,144,148,162,174,192
11,26,36,57,86,101,126,156,175,176
11,24,50,64,73,86,148,174,176,195
7,16,65,69,75,92,115,162,165,194
11,24,50,64,73,91,101,148,176,195
47,82,92,101,106,127,165,175,176,194
11,18,31,52,64,86,95,101,148,176
82,92,101,106,127,165,175,176,194,199
1,16,85,92,101,106,127,165,176,194
11,18,31,57,86,96,101,126,146,195
11,31,57,86,96,101,146,148,176,195
11,50,64,73,86,101,148,174,176,195
7,106,112,155,159,162,165,174,175,179
7,20,54,73,86,101,121,182,191,193
47,82,92,101,106,127,174,175,176,194
75,77,91,101,147,165,172,174,176,195
21,31,92,101,106,113,127,176,194,199
47,92,101,106,127,165,174,175,176,199
11,18,31,57,86,96,101,148,176,195
11,86,105,112,120,123,156,174,176,192
11,24,73,86,91,101,145,174,176,195
11,21,27,64,75,91,148,174,176,185
21,31,47,92,106,113,127,175,176,199
47,82,92,101,127,165,174,176,194,199
112,147,156,165,175,176,177,183,194,197
11,31,57,86,96,101,126,146,148,195
31,39,57,86,101,106,146,147,183,195
22,47,92,101,127,165,174,175,176,199
7,20,66,76,79,86,101,106,174,191
11,24,50,64,73,86,101,148,176,195
11,31,57,86,96,101,126,148,176,195
11,18,96,112,126,146,148,169,192,195
11,24,46,50,86,101,148,174,189,195
47,82,92,101,106,127,165,174,175,199
11,18,31,52,57,64,86,95,101,176
33,68,75,92,101,134,156,165,174,176
20,26,54,73,86,101,121,148,191,193
11,86,105,112,120,123,156,174,176,181
24,50,86,91,101,145,148,174,176,195
7,25,86,106,112,160,173,174,175,179
11,16,18,31,57,86,95,101,148,176
47,75,92,101,106,165,174,176,194,199
11,21,27,75,91,101,148,174,185,195
11,27,64,75,91,101,174,176,185,195
11,16,18,31,52,57,86,101,148,176
11,24,50,64,73,86,101,148,174,195
47,82,101,106,165,174,175,176,194,199
18,90,92,106,112,124,138,162,165,171
11,27,64,75,91,101,148,174,176,195
16,18,42,57,86,93,101,147,148,176
47,92,101,106,127,165,174,175,194,199
11,18,31,86,96,126,146,148,176,195
11,21,27,64,75,101,148,174,176,195
16,31,52,57,64,86,95,101,148,176
10,11,18,105,112,120,126,150,176,192
47,82,92,106,127,165,175,176,194,199
11,21,27,64,75,101,148,174,176,185
11,18,31,57,86,96,101,126,176,195
11,47,86,101,127,156,174,175,176,199
11,18,31,57,86,96,126,146,148,195
21,31,47,92,101,127,175,176,194,199
11,24,50,73,86,91,101,148,176,195
47,92,101,106,165,174,175,176,194,199
11,18,31,57,86,96,101,126,146,176
11,24,50,86,91,101,145,148,176,195
11,24,50,64,73,91,101,148,174,195
