6,73
44,91
42,73
1,141
31,62
33,65
80,198
28,132
8,40
11,123,148
25,101,196
55,90,149
73,90,95
65,71,149
33,66,198
21,38,142
62,72,95
31,137,165
71,95,115
19,72,195
33,72,95
42,62,65
19,137,198
13,65,73
71,73,145
42,137,150
91,95,129
21,62,65
65,184,198
62,95,137
62,65,198
66,72,137
19,20,97
55,65,85
71,90,137
62,149,198
65,91,198
71,73,115
80,90,91,198
28,65,73,90
66,137,179,198
33,90,135,137
28,29,71,90
1,28,90,141
42,71,73,90
62,90,91,95
72,90,91,143
28,33,65,154
33,132,154,198
19,42,62,90
55,73,90,138
42,73,91,139
62,65,95,198
31,33,65,91
28,60,73,132
20,31,62,137
6,73,91,95
12,73,90,196
8,40,72,86
55,62,91,137
22,33,62,65
33,44,72,91
9,31,33,42,91,108,126,137,198
1,33,65,71,73,80,90,91,95
33,62,73,90,91,95,137,188,193
19,33,62,65,72,90,98,137,198
10,33,40,42,55,62,85,90,137
25,31,33,65,72,91,95,129,198
31,33,42,73,91,108,126,137,198
62,65,66,71,73,91,137,188,198
9,13,31,42,65,137,139,150,198
25,33,52,65,66,91,95,137,198
62,65,70,91,137,138,139,151,198
27,33,50,55,62,65,73,91,145
25,65,73,86,91,101,138,139,196
3,55,73,90,91,95,137,176,193
33,62,72,80,91,95,108,132,198
25,33,52,65,72,91,95,129,198
1,56,62,65,73,90,91,95,198
65,66,71,73,91,95,137,188,198
33,62,65,69,73,91,137,149,198
16,28,33,45,55,71,73,115,154
31,65,73,90,125,137,139,150,198
33,62,65,90,91,95,137,151,198
33,62,65,69,71,73,133,137,198
25,33,52,66,72,91,95,137,198
41,55,62,73,78,138,139,164,196
9,11,28,33,36,90,154,182,198
17,62,73,78,90,120,138,139,150
62,65,69,71,73,91,137,149,198
9,31,33,53,65,73,91,137,183
41,55,62,71,73,135,138,139,196
33,42,62,71,90,95,193,198,199
19,31,35,48,65,90,91,196,198
33,52,65,72,91,95,129,137,198
9,19,33,65,90,91,93,165,198
33,62,65,69,71,91,137,149,198
65,73,79,105,137,138,139,196,198
33,56,62,71,73,90,91,141,198
27,55,62,65,71,73,91,95,145
33,62,72,80,95,108,132,193,198
33,62,65,71,80,95,145,198,200
22,33,42,62,63,65,71,73,95
27,33,50,55,65,71,73,95,145
31,65,72,95,102,129,137,165,198
33,65,66,71,91,100,137,165,198
1,33,56,62,65,71,90,91,95
25,65,66,72,91,95,129,137,198
33,65,66,71,90,95,137,165,198
33,62,71,73,90,91,137,167,198
33,42,71,90,91,95,137,188,198
31,33,65,73,90,94,137,188,198
1,33,56,62,65,71,73,91,95
9,13,31,42,65,73,137,154,198
9,28,31,33,65,73,90,93,154
62,71,73,78,120,123,139,190,196
1,62,65,71,73,90,91,95,198
19,28,33,35,65,80,127,141,198
27,33,55,62,65,73,91,95,145
9,11,28,33,36,65,154,182,198
27,33,50,55,71,73,91,95,145
33,62,65,71,73,91,95,188,198
25,31,33,65,91,95,126,129,198
31,62,65,90,125,137,150,163,198
33,42,62,66,71,90,91,137,198
31,65,90,91,95,137,146,165,198
33,62,65,72,90,91,95,137,198
1,33,62,73,80,91,95,145,198
9,11,33,36,90,154,165,182,198
3,33,45,55,71,73,115,144,154
31,62,65,73,125,137,139,150,163
33,65,71,73,80,91,95,145,198
21,38,39,62,65,71,137,173,196
42,62,65,71,73,90,91,137,198
22,33,62,63,65,71,73,95,137
1,33,65,71,80,90,91,95,198
42,62,71,90,91,95,137,188,198
33,65,66,71,73,90,133,137,198
56,62,65,71,73,90,91,95,198
21,38,39,65,71,137,142,196,198
33,62,65,72,91,95,137,165,198
31,65,72,90,91,95,137,165,198
21,39,62,65,71,137,142,173,198
9,11,28,33,65,73,90,93,154
27,50,55,62,65,73,91,95,145
33,55,71,73,90,95,137,176,193
9,11,28,31,73,90,93,154,198
39,62,65,71,73,91,134,138,198
42,62,65,66,71,90,91,137,188
33,42,66,71,90,95,137,188,198
31,33,62,65,72,91,95,137,165
11,31,33,55,65,73,90,107,154
62,71,73,90,95,115,193,198,199
8,33,42,62,65,73,91,95,137
9,11,28,33,73,90,93,154,198
22,33,40,65,71,91,95,117,165
31,35,48,65,72,90,100,195,198
55,62,73,78,135,138,139,164,196
42,56,62,71,73,90,91,162,198
31,62,65,72,91,95,108,132,198
19,31,35,48,72,90,91,105,196
9,31,33,42,65,73,126,137,198
1,62,65,71,73,80,90,91,95
19,31,35,48,72,100,137,195,198
9,31,42,73,90,131,137,154,198
8,33,42,62,65,71,90,91,155
21,33,65,71,73,91,137,149,198
31,48,72,90,91,100,137,196,198
33,56,62,71,115,123,141,162,198
4,41,55,65,71,73,95,126,145
1,31,40,62,85,86,172,175,196
9,11,28,33,65,90,93,154,198
62,65,66,71,73,90,137,188,198
31,62,65,72,90,91,95,137,198
9,31,41,42,65,73,90,91,139
38,42,62,65,71,91,137,139,198
33,42,62,90,91,137,188,193,198
33,42,62,65,71,91,95,137,183
9,28,31,54,65,106,165,192,198
31,33,65,90,91,95,137,165,198
33,42,65,66,69,71,73,90,91
33,42,62,65,71,73,137,188,198
31,62,65,73,90,125,150,163,198
62,72,80,91,95,132,193,197,198
1,33,56,62,65,71,73,90,198
33,56,62,65,71,91,129,177,198
41,55,62,71,73,78,135,139,164
9,42,65,73,137,139,150,154,198
33,42,62,71,73,90,95,115,199
33,42,73,90,95,115,193,198,199
25,33,52,65,66,95,129,137,198
19,38,42,62,65,91,137,139,198
62,65,71,73,83,90,95,137,198
9,28,31,33,73,90,93,154,198
1,56,62,65,71,73,90,95,198
33,42,55,62,63,65,71,73,95
9,11,28,65,73,90,93,154,198
33,62,71,89,90,95,124,188,193,198
33,62,71,89,90,95,137,160,165,193
31,72,89,90,91,95,119,137,165,198
9,11,28,31,41,55,65,73,90,107
33,42,55,62,65,69,71,90,135,137
31,33,62,72,89,90,91,95,165,198
19,33,65,69,72,76,90,91,137,198
62,65,71,73,90,91,138,139,196,198
1,33,56,62,71,73,96,123,147,198
62,65,71,80,91,95,139,145,198,200
39,42,62,65,71,73,90,137,173,196
33,34,42,65,71,73,90,91,137,198
33,35,62,71,90,91,95,159,189,198
6,33,45,55,62,65,73,90,95,122
6,9,33,53,65,73,90,107,128,154
1,8,31,48,62,65,73,86,91,169
1,8,31,33,62,65,73,90,91,169
33,42,71,75,91,96,126,137,152,198
33,49,60,62,65,71,90,95,137,198
42,62,71,73,90,91,120,137,196,198
2,8,9,31,65,73,90,91,137,188
9,19,42,91,105,137,138,191,196,198
42,62,65,71,73,137,138,173,196,198
39,62,71,73,90,91,137,138,196,198
20,33,35,62,72,90,91,95,193,198
12,55,62,65,71,90,135,137,139,196
33,42,62,66,71,91,129,137,165,198
31,33,44,62,65,72,90,91,137,198
14,31,33,40,62,72,86,90,122,175
33,42,62,66,91,95,129,137,165,198
12,55,62,71,90,135,137,138,139,196
33,42,55,62,65,71,73,91,135,137
1,33,56,62,90,96,123,147,162,198
33,42,62,65,69,90,91,137,165,198
42,62,65,71,73,90,137,139,196,198
65,66,71,73,79,91,95,118,138,145
31,33,62,73,87,90,91,162,193,198
24,62,71,73,91,120,137,193,196,198
33,62,71,90,91,95,160,165,193,198
22,33,55,62,65,71,73,91,95,137
16,31,33,62,87,90,91,162,193,198
8,33,62,71,91,95,129,160,193,194
1,8,33,35,61,62,65,90,91,95
1,33,62,65,71,73,80,95,112,198
9,31,42,65,73,90,91,137,188,198
8,41,42,61,65,71,90,95,138,186
37,42,62,65,66,90,91,95,139,198
42,62,65,71,73,90,137,173,196,198
19,20,31,62,72,91,105,137,196,198
42,62,65,71,73,90,91,137,139,198
2,9,31,33,42,73,90,91,188,198
26,35,62,65,71,95,139,145,198,200
39,62,65,71,73,90,138,173,196,198
58,62,65,66,73,91,95,137,188,198
33,35,62,66,91,137,153,188,189,198
9,11,28,31,33,41,55,65,73,74
33,34,42,62,65,71,73,90,91,198
33,42,71,96,126,129,137,152,165,198
41,55,62,65,71,90,92,95,138,139
14,31,33,40,62,72,86,122,165,175
9,31,73,91,104,123,145,148,162,198
65,66,71,73,79,91,118,138,145,198
9,19,31,33,42,65,81,90,91,198
16,33,42,62,71,90,91,95,193,198
1,31,33,40,62,65,72,86,91,175
19,42,65,105,137,138,139,191,196,198
33,60,62,65,71,73,90,95,112,198
33,62,65,73,91,95,108,132,137,198
57,62,71,90,91,138,139,156,196,198
33,45,55,62,65,71,73,90,91,137
8,33,42,62,65,73,90,95,137,188
16,33,62,73,91,95,96,115,156,198
2,8,9,53,65,73,91,110,137,188
6,33,45,62,71,73,90,91,95,137
33,71,75,96,126,129,137,152,165,198
62,73,80,90,91,95,139,156,174,198
33,34,42,65,66,71,73,90,137,198
8,31,40,53,62,65,72,91,95,137
5,9,16,19,20,31,33,47,115,162
42,62,65,90,91,137,138,139,196,198
12,55,65,71,73,135,137,138,139,196
33,49,62,65,90,95,98,137,165,198
37,42,62,65,66,71,90,95,139,198
8,33,40,59,72,86,117,132,183,193
33,44,62,65,72,90,91,137,165,198
33,62,71,73,89,90,95,137,188,193
33,62,71,73,91,95,136,137,193,198
33,58,62,65,91,95,99,132,137,198
33,42,71,90,95,96,121,137,193,198
8,33,42,65,71,73,90,91,95,188
31,33,40,62,65,72,86,90,165,175
2,8,9,31,53,65,73,90,110,188
6,45,62,65,71,73,90,91,95,137
62,71,73,80,90,91,95,138,174,198
12,55,65,71,73,90,135,137,138,139
42,65,71,73,90,91,137,138,139,198
33,62,71,90,96,137,152,165,193,198
42,62,71,73,90,91,120,137,139,196
1,31,33,65,73,90,91,95,185,198
31,33,62,65,72,95,132,137,165,198
2,31,33,44,65,90,91,137,165,198
31,33,73,104,123,145,148,162,193,198
8,18,31,33,40,62,65,72,86,91
33,49,60,65,71,90,95,98,165,198
8,33,40,59,62,72,91,117,183,193
1,11,31,33,62,65,73,91,185,198
42,71,75,91,96,126,129,152,165,198
5,9,20,31,33,47,53,91,115,162
42,65,73,90,91,137,138,139,196,198
42,51,62,71,73,90,95,96,156,198
33,35,62,71,90,95,137,159,193,198
39,65,72,80,88,91,138,196,198,200
33,41,42,55,62,65,71,73,90,91
6,33,45,62,65,71,73,90,95,137
33,49,60,62,65,71,90,98,137,198
57,62,71,73,91,138,139,156,196,198
33,42,71,75,91,96,129,137,152,198
41,42,55,56,62,65,71,90,91,95
14,31,33,62,65,86,90,122,165,175
1,17,33,60,62,65,71,73,90,198
1,8,31,33,48,62,65,90,91,169
39,42,55,65,71,73,90,137,138,171
39,42,65,73,90,137,138,173,196,198
8,40,62,71,91,129,137,160,193,194
42,62,65,71,73,137,139,184,196,198
33,42,51,62,71,73,90,96,115,156
8,18,31,33,62,65,72,86,90,175
33,34,42,62,65,66,71,73,137,198
19,33,42,62,65,69,91,137,165,198
42,62,71,73,90,120,137,138,196,198
33,45,55,62,65,71,73,90,122,137
62,71,73,80,90,91,138,139,174,198
41,42,55,71,73,90,92,95,138,139
2,9,31,42,73,90,91,137,188,198
1,8,35,40,61,62,65,90,91,95
1,23,33,56,60,65,71,73,90,198
33,58,62,65,73,91,95,108,137,198
66,71,91,120,137,139,159,179,189,198
9,33,60,65,73,82,90,137,154,198
22,33,55,62,71,73,90,91,95,137
42,62,65,71,90,137,139,150,196,198
33,35,62,71,90,91,95,137,189,193
6,22,55,62,71,73,90,91,95,137
22,33,42,55,65,71,73,90,91,95
42,62,71,73,90,91,137,138,139,198
19,33,42,62,65,71,91,137,165,198
31,33,62,65,72,91,132,137,165,198
16,33,67,71,91,145,160,162,198,200
9,31,39,55,65,90,91,105,172,196
5,9,16,19,20,33,47,53,115,162
19,30,33,48,72,76,90,91,137,198
19,35,62,65,90,137,139,168,184,196
31,33,62,65,72,91,95,129,137,165
1,33,62,71,73,90,96,147,162,198
42,62,65,71,73,91,137,138,196,198
8,33,40,62,71,91,129,137,160,193
57,62,71,73,90,91,138,139,156,198
2,8,9,31,53,73,91,110,137,188
42,62,66,71,91,95,129,137,165,198
42,62,65,66,71,73,90,91,95,198
6,33,55,62,65,71,73,90,122,137
8,31,33,53,73,90,91,137,176,188
62,71,73,90,91,138,139,156,196,198
42,62,71,73,91,120,137,138,139,196
9,19,42,91,105,137,139,191,196,198
33,49,60,62,65,71,90,137,165,198
62,71,73,90,91,120,137,138,139,198
62,71,73,80,90,95,138,139,174,198
6,45,55,62,65,71,90,95,122,137
31,33,44,62,65,90,91,137,165,198
33,35,66,71,91,95,137,153,189,198
22,33,42,62,65,73,90,91,95,137
22,33,42,55,62,65,71,73,90,91
31,33,62,89,91,95,119,137,165,198
66,71,73,79,95,118,138,139,145,198
9,31,39,55,65,91,105,137,172,196
8,31,33,48,62,65,86,90,91,169
6,33,55,62,71,73,90,91,95,137
31,33,62,72,89,91,95,119,137,198
22,33,42,55,62,65,71,90,95,137
26,35,62,65,80,91,95,139,145,200
21,32,34,39,66,71,73,137,138,198
6,33,45,55,65,71,73,95,122,137
19,33,42,62,69,71,90,91,137,198
1,8,35,61,62,65,71,90,91,95
1,8,33,35,61,65,71,90,91,95
39,62,65,72,80,88,132,138,198,200
12,55,65,71,73,90,135,137,138,196
19,48,65,69,72,76,90,91,137,198
33,35,62,66,91,95,137,153,188,198
62,71,73,90,137,138,139,150,196,198
1,8,33,35,40,65,71,90,91,95
9,15,28,33,73,132,154,192,193,198
12,62,65,71,73,90,135,137,138,139
6,22,33,55,65,71,90,91,95,137
2,9,33,65,73,90,107,128,137,154
2,21,33,62,73,91,108,111,137,198
2,9,31,33,65,73,90,137,188,198
9,39,55,65,90,91,105,137,172,196
42,62,65,71,73,90,91,138,196,198
33,42,65,69,71,73,90,91,135,137
22,33,55,62,65,71,73,90,91,137
19,33,42,62,69,71,90,91,137,165
6,33,45,55,62,71,90,91,95,137
41,55,62,65,71,73,92,95,138,139
1,11,31,65,73,90,91,95,185,198
42,62,65,71,90,137,138,150,196,198
20,24,31,48,62,90,105,137,196,198
39,42,55,62,65,73,90,137,138,196
1,17,56,60,62,65,71,73,141,198
42,62,71,90,91,96,137,165,193,198
33,42,62,65,69,71,90,91,165,198
16,31,33,62,73,90,91,95,162,193
35,62,71,80,91,95,139,145,198,200
39,42,62,65,73,90,91,137,138,196
8,9,33,53,65,73,90,91,137,188
42,55,62,65,71,73,90,91,95,137
5,9,16,19,31,33,47,91,115,162
1,23,33,60,62,65,71,73,95,198
35,62,71,90,91,95,137,159,189,193
31,62,73,87,90,91,95,162,193,198
8,33,40,62,91,95,137,160,193,194
33,35,62,66,71,91,95,153,189,198
31,33,62,72,90,91,119,137,165,198
9,19,42,65,91,137,138,191,196,198
19,35,62,71,90,137,139,168,184,196
39,42,55,62,65,73,90,137,171,196
8,18,31,33,40,65,72,86,90,175
62,66,71,120,137,139,159,179,189,198
9,31,73,91,123,145,148,162,193,198
19,35,62,65,71,90,137,139,184,196
19,35,62,65,71,91,137,168,184,196
42,62,65,71,90,137,138,139,196,198
33,42,62,71,90,91,96,137,193,198
5,9,16,20,31,33,47,53,91,162
19,33,42,62,69,71,90,91,165,198
33,34,42,66,71,73,90,91,137,198
12,55,62,65,73,90,137,138,139,196
1,17,33,56,60,62,71,90,141,198
2,31,44,62,65,72,90,91,137,198
22,42,55,62,65,73,90,91,95,137
33,34,42,62,65,71,90,91,137,198
33,42,62,65,66,71,129,137,165,198
31,33,42,65,73,90,91,137,188,198
33,35,62,66,71,90,91,95,137,188
8,33,40,59,72,86,91,117,183,193
6,33,45,65,71,73,90,91,95,137
19,33,42,62,65,71,90,137,165,198
42,62,65,73,90,137,138,139,196,198
8,41,42,61,71,90,91,95,139,186
42,62,71,91,120,137,138,139,196,198
19,33,42,62,65,69,90,91,137,165
8,9,31,33,53,65,73,90,91,176
8,18,31,40,62,65,72,86,90,91
41,42,55,62,65,71,73,95,138,139
1,31,33,35,62,65,72,90,95,175
37,42,62,71,73,90,91,95,139,198
33,45,55,62,65,73,90,95,122,137
33,71,73,90,95,124,137,188,193,198
62,71,90,91,95,137,160,165,193,198
16,19,20,31,33,47,53,91,115,162
23,56,60,62,65,71,73,90,95,198
31,62,72,89,90,95,119,137,165,198
16,31,33,73,87,90,91,95,162,193
49,60,62,65,71,90,95,137,165,198
2,9,31,53,65,73,91,110,137,188
1,11,62,65,73,90,91,95,185,198
33,62,71,89,90,91,137,165,193,198
1,8,31,33,48,62,65,86,90,169
19,31,33,35,48,62,65,90,91,137
33,62,89,90,91,95,119,137,165,198
1,33,60,65,71,73,80,90,95,198
1,11,31,62,65,90,91,95,185,198
8,33,40,59,62,72,91,117,132,193
37,42,65,66,73,90,91,95,139,198
33,42,62,73,90,95,121,137,193,198
22,42,55,62,65,71,73,90,91,137
2,9,31,33,42,65,73,90,91,188
42,62,65,71,73,90,91,138,139,196
1,31,33,62,65,90,91,95,175,198
8,18,31,33,65,72,86,90,91,175
62,80,90,91,95,138,139,156,174,198
31,33,62,73,90,91,95,162,193,198
42,62,65,73,90,91,137,138,139,196
31,33,65,72,76,90,91,95,137,198
41,55,65,71,73,90,92,95,138,139
33,58,62,65,91,99,108,132,137,198
1,33,60,62,65,71,80,95,112,198
35,62,71,90,91,95,137,189,193,198
6,45,55,62,65,73,90,91,95,137
1,31,33,35,62,65,72,91,95,175
31,33,62,65,72,90,91,137,165,198
21,32,34,39,62,65,66,71,73,198
33,42,71,73,90,95,96,121,137,198
8,33,42,62,65,71,73,90,95,137
33,35,66,71,91,95,153,188,189,198
71,73,80,90,91,138,139,156,174,198
8,31,33,62,65,72,90,91,95,137
31,62,72,89,91,95,119,137,165,198
41,42,61,65,90,91,95,138,139,186
62,65,71,73,137,138,139,150,196,198
33,42,55,62,65,69,90,91,135,137
2,31,33,44,62,72,90,91,137,165
33,35,62,71,90,95,137,189,193,198
33,41,42,56,62,65,71,73,90,95
33,62,71,89,90,95,137,188,193,198
2,9,33,53,65,73,90,107,128,137
8,40,53,62,65,72,90,91,95,137
19,35,62,65,90,91,137,168,184,196
21,32,34,62,65,66,71,73,137,198
31,33,62,65,72,91,95,129,165,198
57,62,71,80,90,91,138,139,156,198
6,33,55,62,65,71,73,90,95,137
16,67,71,91,95,145,160,162,198,200
26,62,65,71,80,95,139,145,198,200
33,62,71,90,91,95,137,165,193,198
22,33,42,55,65,71,73,90,95,137
1,35,40,61,62,65,71,90,91,95
8,42,62,65,71,73,91,95,137,188
33,65,66,73,90,91,95,137,188,198
42,62,65,71,73,137,138,139,196,198
42,62,65,71,73,90,138,139,196,198
31,33,35,48,62,65,72,90,137,198
33,41,42,56,62,65,73,90,91,95
22,42,55,62,65,71,73,91,95,137
1,23,33,56,60,62,65,90,95,198
31,33,40,53,62,65,72,90,91,137
39,42,62,65,71,73,90,91,137,198
33,35,62,65,66,71,90,91,95,188
19,33,42,62,65,71,90,91,137,198
33,42,62,91,96,137,152,165,193,198
31,33,44,62,72,90,91,137,165,198
9,28,33,60,65,73,132,154,180,198
33,67,71,91,95,145,160,162,198,200
31,33,62,89,90,91,119,137,165,198
33,62,66,71,91,95,137,153,188,198
16,67,71,91,95,145,148,160,198,200
42,60,65,71,73,90,95,137,188,198
33,42,62,65,71,73,90,91,95,137
42,51,56,71,73,90,95,115,156,198
2,31,33,44,62,65,72,90,137,198
8,18,31,33,40,62,65,72,86,175
33,42,62,66,71,91,95,129,137,198
42,62,65,71,91,137,138,139,196,198
2,31,44,65,72,90,91,137,165,198
8,33,40,71,91,95,129,137,160,193
9,28,31,33,65,90,116,154,165,198
49,62,65,71,90,95,98,137,165,198
42,62,65,71,73,90,91,138,139,198
42,55,56,62,65,71,73,90,91,95
19,24,62,90,91,120,158,159,196,198
31,33,73,91,104,123,145,148,162,198
8,9,31,53,65,90,91,137,176,188
2,31,33,44,72,90,91,137,165,198
21,32,34,39,62,66,71,73,138,198
9,31,33,104,123,145,148,162,193,198
16,33,67,71,91,95,148,162,198,200
62,65,71,90,91,137,139,168,184,196
1,33,56,62,71,73,90,96,162,198
31,33,44,62,65,72,91,137,165,198
42,62,71,73,90,91,120,139,196,198
33,42,55,62,65,73,90,91,95,137
33,49,60,65,71,95,98,137,165,198
6,22,33,55,62,65,73,90,95,137
9,19,31,33,42,65,81,90,91,137
33,42,60,62,73,90,95,137,188,198
41,42,55,65,71,73,90,95,138,139
24,62,71,90,91,120,137,193,196,198
33,42,65,66,71,91,129,137,165,198
2,9,31,33,42,65,73,90,188,198
33,41,42,62,65,71,73,90,91,95
22,33,55,62,65,71,73,90,91,95
33,42,65,66,71,90,95,137,165,198
62,66,71,90,91,139,159,179,189,198
37,42,62,65,66,71,73,90,95,139
42,62,71,73,90,91,137,138,196,198
9,19,42,65,91,137,138,139,196,198
8,18,31,40,62,72,86,90,91,175
19,30,33,69,72,76,90,91,137,198
17,42,46,62,65,71,73,80,139,196
33,35,62,71,91,95,159,189,193,198
26,35,71,80,91,95,139,145,198,200
20,24,31,72,90,91,105,137,143,196
17,42,46,62,71,73,80,139,141,196
33,35,62,90,91,95,159,189,193,198
6,33,45,55,62,65,71,73,90,137
8,40,59,62,72,86,91,117,132,193
65,66,71,73,79,91,95,118,138,139
33,62,71,90,91,95,137,189,193,198
2,31,33,44,65,72,90,91,137,198
16,31,33,73,90,91,95,162,193,198
9,19,31,33,65,81,90,91,137,188
9,11,31,33,65,90,93,154,165,198
33,42,60,62,65,71,95,137,188,198
60,62,72,90,95,98,138,150,151,165
11,31,33,65,90,93,116,154,165,198
41,42,61,71,90,91,95,138,139,186
33,42,60,62,71,90,95,137,188,198
19,35,71,90,91,137,139,168,184,196
33,42,55,62,65,71,90,91,95,137
57,62,71,73,80,90,91,139,156,196
31,65,72,91,95,129,132,137,165,198
9,31,33,91,104,145,148,162,193,198
42,55,62,65,73,90,137,138,171,196
39,42,55,62,73,90,137,138,171,196
6,33,45,55,65,71,73,90,91,95
33,71,75,91,96,126,129,137,152,165
17,42,46,62,65,71,73,80,141,198
33,49,60,62,65,71,95,98,165,198
39,62,65,72,80,88,91,132,138,196
8,33,62,65,71,73,90,91,95,188
33,42,55,62,65,69,73,90,135,137
39,42,62,65,71,90,137,138,171,196
31,62,65,72,91,95,132,137,165,198
33,51,56,62,71,90,91,95,96,115
33,35,62,71,91,95,137,153,188,198
8,31,33,40,62,65,72,90,95,137
33,42,62,65,66,71,91,95,129,198
37,42,62,66,71,90,91,95,139,198
19,35,62,65,90,91,137,139,184,196
33,71,73,89,90,95,124,137,188,198
31,62,72,89,90,91,119,137,165,198
20,31,35,62,90,91,95,137,193,198
9,31,33,42,65,73,90,137,188,198
2,6,9,65,73,90,107,128,137,154
39,42,65,71,73,91,137,138,196,198
41,42,61,65,71,91,95,138,139,186
33,42,56,62,71,73,90,91,96,115
1,8,31,33,48,73,86,90,91,169
33,42,62,90,95,96,121,137,193,198
6,55,62,65,71,73,90,95,122,137
1,33,60,62,65,71,73,80,112,198
2,31,33,44,65,72,90,91,165,198
37,42,62,65,66,71,91,95,139,198
39,42,65,71,73,90,137,138,196,198
9,11,31,33,55,65,81,90,91,130
35,62,65,66,90,91,95,137,188,198
42,71,75,91,96,126,129,137,165,198
39,42,62,65,73,90,137,173,196,198
1,28,29,33,65,71,73,90,141,154
9,19,31,33,42,90,91,137,188,198
62,65,71,73,90,91,137,139,184,196
8,9,31,53,65,90,91,110,137,188
2,31,33,42,73,90,91,137,188,198
33,42,60,62,65,71,90,95,188,198
31,33,62,65,72,91,129,132,137,198
42,62,71,73,90,91,137,138,139,196
17,42,46,62,65,73,139,141,196,198
2,44,62,65,72,90,91,137,165,198
33,42,71,91,96,126,129,137,152,198
33,58,62,65,73,91,108,132,137,198
5,16,19,31,33,47,53,91,115,162
33,62,71,89,90,137,160,165,193,198
62,65,71,90,91,137,138,139,196,198
8,40,62,71,91,95,129,160,193,194
8,18,31,40,65,72,86,90,91,175
33,71,75,91,96,126,137,152,165,198
33,34,42,62,65,66,73,90,91,198
39,42,62,65,71,90,91,138,196,198
12,55,62,65,71,73,137,138,139,196
33,62,89,90,91,95,137,160,165,198
33,35,62,65,66,71,91,95,137,198
1,8,31,33,40,65,72,86,91,175
6,9,53,65,73,90,107,128,137,154
1,33,56,71,73,90,96,123,162,198
65,66,71,73,79,95,118,138,145,198
33,42,55,62,65,69,71,73,91,135
39,42,62,65,73,90,138,173,196,198
2,31,33,44,62,72,91,137,165,198
1,31,33,62,65,72,86,90,91,175
65,66,71,73,91,95,118,138,139,198
16,33,67,71,91,145,148,160,198,200
33,42,60,62,65,73,90,137,188,198
8,31,40,62,65,72,90,91,95,137
1,8,31,48,62,65,86,90,91,169
31,33,62,65,91,95,132,137,165,198
31,33,40,53,62,65,90,91,95,137
39,42,62,65,71,73,91,138,196,198
9,19,31,33,65,81,90,137,188,198
1,23,33,56,60,62,65,71,90,95
62,66,71,91,95,137,153,188,189,198
17,46,62,65,71,73,80,141,196,198
9,19,42,65,91,105,139,191,196,198
9,31,33,73,91,104,145,148,162,193
33,42,62,66,71,91,95,137,165,198
1,23,33,56,60,65,73,90,95,198
6,45,55,62,65,71,73,90,91,95
41,42,55,62,65,71,73,90,95,138
8,9,31,33,65,73,90,91,137,176
11,28,31,33,41,55,65,73,90,107
9,19,91,105,137,138,139,191,196,198
33,62,71,73,89,90,95,124,137,193
2,9,31,33,42,90,91,137,188,198
39,42,62,65,71,73,90,138,173,196
19,33,42,65,71,90,91,137,165,198
11,33,62,65,73,90,91,95,185,198
8,18,31,40,62,65,72,86,90,175
16,67,91,95,145,148,160,162,198,200
19,31,33,35,62,65,90,91,137,198
26,35,62,65,71,80,91,139,145,200
14,31,33,40,62,65,72,86,122,165
62,64,65,72,90,95,137,151,165,198
62,73,90,91,95,138,139,156,174,198
42,65,71,73,91,137,139,184,196,198
20,33,35,62,72,90,91,95,137,193
34,42,62,65,71,73,90,91,137,198
42,51,56,62,71,90,91,95,96,115
22,33,42,55,62,65,71,90,91,95
42,62,65,66,71,90,91,95,137,198
8,41,61,65,71,90,91,95,138,186
9,11,28,31,33,65,90,116,154,198
39,42,55,62,71,73,90,137,138,171
24,62,71,73,90,91,120,138,193,198
8,31,33,48,62,65,73,86,90,91
20,31,33,62,90,91,95,137,193,198
9,19,42,65,91,105,137,191,196,198
33,58,62,65,66,73,91,95,188,198
1,23,33,56,60,65,71,90,95,198
57,62,73,80,90,138,139,156,196,198
31,33,35,62,72,90,91,95,137,193
33,41,42,56,62,71,73,90,91,95
9,31,33,53,65,73,90,91,137,176
31,39,55,65,90,91,105,137,172,187
17,42,62,65,71,73,80,141,196,198
6,33,55,62,65,73,90,95,122,137
33,42,65,66,71,91,95,137,165,198
42,62,65,71,73,90,91,137,139,196
1,33,62,65,73,80,90,95,112,198
17,33,56,60,62,65,71,73,90,198
1,17,33,60,62,65,73,90,141,198
33,35,65,66,71,90,91,95,137,188
9,31,33,73,104,123,145,148,162,198
39,42,62,71,73,90,91,138,196,198
1,31,33,62,72,90,91,95,175,198
8,41,42,61,65,71,90,91,138,186
6,33,62,65,71,73,90,91,95,137
37,42,62,65,66,71,73,90,95,198
37,42,62,66,71,73,90,91,95,139
6,22,33,55,62,73,90,91,95,137
42,62,65,71,73,90,91,137,138,198
33,58,62,66,73,91,95,137,188,198
37,42,65,71,73,90,91,95,139,198
33,34,62,65,66,71,90,91,137,198
31,33,62,89,90,91,95,119,165,198
33,49,60,62,71,90,95,98,165,198
33,65,66,69,71,73,90,91,137,188,198
9,13,31,42,65,73,137,139,150,154,198
33,42,62,71,73,90,91,95,115,162,198
22,33,40,55,62,65,71,91,95,117,165
20,25,30,33,48,69,91,114,126,137,198
31,33,62,65,72,90,91,95,137,165,198
33,42,62,65,66,71,73,91,95,137,198
33,42,62,73,90,91,137,166,188,193,198
19,35,48,62,65,72,90,105,137,196,198
9,65,73,79,90,91,137,138,139,196,198
33,42,62,71,73,90,91,137,188,193,198
6,19,31,33,47,62,72,90,119,165,175
