1,6,15,28,45,66,105,133,152,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,171,210,253,300,351,395,434,496
2,10,21,36,55,78,105,107,153,190,231,276,325,378,435,496
1,9,14,28,45,66,91,120,153,190,231,276,325,378,435,496
2,10,21,36,55,68,90,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,209,253,300,320,378,435,496
1,9,21,36,55,78,105,136,171,210,253,300,351,382,434,496
1,6,15,28,45,78,105,136,171,210,253,300,336,377,435,496
2,10,21,36,55,78,80,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,170,210,253,271,325,378,435,496
1,6,15,28,45,77,105,136,165,189,231,276,325,378,435,496
