115,195
32,160
42,115
32,138
32,190
42,103
94,165
36,160
115,160
126,174
165,172
73,103
8,190
94,158,160
141,172,185
3,27,32
46,108,115
32,83,165
27,108,160
27,160,176
20,26,117
32,83,190
115,165,190
154,172,190
103,160,172
46,79,103
4,8,73
44,115,190
84,97,117
4,79,152
73,79,103
4,103,190
4,78,122
8,73,103,115
4,32,42,160
26,121,122,179
8,13,94,190
115,125,160,172
4,32,42,159
73,103,108,190
73,103,115,195
27,32,103,115
46,127,165,172
27,36,160,193
20,27,84,150
27,42,73,115
19,27,90,93
27,108,165,172
4,14,79,193
94,103,122,165
8,42,103,190
108,165,172,190
32,108,165,190
27,74,75,108
4,32,58,138
32,73,115,172
27,32,115,160
26,32,42,46
53,121,172,194
20,115,126,174
83,108,165,190
73,103,115,172
32,46,108,190
8,27,28,32,75,103,108,115,159,160,190
1,27,28,36,73,75,108,115,160,172,190
4,22,27,32,42,46,83,104,115,160,170
8,32,44,104,115,126,139,160,161,165,190
4,13,27,32,46,73,85,103,108,165,190
8,22,29,44,104,115,126,127,161,165,190
3,4,27,46,96,103,104,115,160,190,191
4,8,32,46,73,103,108,115,127,172,190
4,73,90,93,102,103,108,115,160,172,197
4,8,32,46,48,79,103,108,138,160,190
26,61,84,95,97,108,115,117,154,160,165
22,27,32,36,115,131,156,160,166,190,193
1,8,32,73,75,84,103,108,115,172,190
19,20,32,73,90,93,115,159,160,165,193
13,27,32,36,46,56,108,121,160,172,183
4,8,27,46,103,108,115,127,160,185,190
4,6,20,27,32,38,42,83,108,127,190
4,8,19,32,42,83,108,127,160,165,172
27,47,73,75,108,115,160,164,172,176,190
4,8,15,42,73,83,103,107,115,165,190
4,27,32,103,115,127,141,160,172,185,190
26,32,36,46,58,71,103,115,144,172,185
3,4,22,27,46,103,104,115,123,190,191
8,22,27,29,32,44,104,126,127,139,165
4,8,27,32,46,83,104,115,165,172,189
3,4,22,32,46,83,103,160,170,183,190
4,27,32,36,96,103,115,160,172,185,190
4,8,15,27,42,46,83,103,107,108,190
4,46,73,90,93,100,102,103,115,172,197
4,27,42,83,103,106,108,115,160,172,190
4,46,73,93,100,102,103,108,115,160,172
4,8,27,32,36,103,108,115,127,160,190
4,20,27,42,83,96,106,115,117,129,190
4,27,46,83,103,106,119,127,160,172,190
4,20,27,32,36,53,73,115,129,160,172
20,26,61,75,84,108,115,117,154,172,190
14,27,73,84,97,160,165,168,172,176,190
46,90,91,93,103,106,121,160,165,172,197
4,27,46,69,73,79,103,108,152,165,190
4,13,27,32,36,73,85,103,108,144,152
4,8,27,32,42,46,73,103,108,160,172
3,4,32,46,103,110,115,122,123,191,197
22,26,46,80,83,103,104,115,118,122,160
3,4,27,32,36,103,115,145,156,160,190
4,8,13,42,46,103,108,160,165,172,184
28,32,48,73,75,79,101,103,115,146,190
4,20,27,32,73,90,115,127,160,165,172
3,4,22,32,42,83,103,104,115,170,183
1,8,28,32,36,73,75,84,103,115,160
4,26,67,79,83,95,103,108,115,160,165
8,32,73,75,108,147,160,161,165,172,190
42,73,78,93,103,108,115,160,165,172,197
4,27,32,42,46,83,96,103,160,165,190
4,20,27,32,36,73,90,108,115,125,172
4,8,27,46,73,79,103,108,152,165,190
4,27,32,46,73,108,121,127,160,165,190
4,46,90,93,100,102,103,108,115,160,197
4,32,83,103,108,115,127,160,165,172,190
4,8,15,42,46,73,108,115,165,172,190
4,32,73,83,108,115,123,127,160,172,190
8,27,28,73,103,108,115,160,164,176,190
3,4,32,55,103,104,115,122,160,191,197
3,4,27,32,42,46,83,104,144,190,195
4,8,32,36,46,73,103,108,115,160,185
3,22,32,44,90,93,103,123,139,183,197
4,19,32,53,73,115,129,160,172,190,191
8,27,28,73,75,84,103,108,115,165,176
4,19,26,32,42,48,108,122,160,165,190
4,73,90,100,102,103,108,115,160,172,197
4,8,13,32,42,46,73,103,165,172,190
32,44,82,103,107,115,127,139,140,144,195
28,73,75,84,103,108,115,160,165,172,176
27,46,73,103,121,127,160,165,171,172,190
26,32,42,46,83,108,115,122,160,172,190
3,20,27,36,115,126,129,160,172,190,191
4,27,32,46,103,104,115,160,165,172,190
8,19,27,48,73,79,108,139,159,160,190
4,8,27,36,73,85,103,108,144,152,172
27,36,39,48,73,108,127,139,159,160,190
20,26,61,75,95,108,115,117,154,165,190
4,8,27,32,83,103,115,160,172,180,190
8,32,36,46,103,108,127,160,172,185,190
8,13,32,46,69,79,85,103,108,165,190
4,8,27,32,73,79,85,103,108,165,190
8,27,32,36,73,79,92,103,108,115,125
4,26,32,42,46,73,108,115,160,165,172
4,8,13,27,32,46,73,103,121,160,172
3,22,27,32,42,46,104,115,170,183,190
1,8,27,28,36,75,84,103,160,172,190
4,8,42,46,73,103,108,121,165,172,190
32,36,43,46,79,103,108,115,127,144,197
3,4,19,20,27,36,53,115,126,172,190
28,32,73,75,84,108,115,160,161,172,190
8,32,73,75,86,115,147,160,161,172,190
8,27,32,36,45,79,103,108,115,127,144
19,26,32,42,48,63,73,108,115,160,165
8,14,32,73,103,108,115,127,159,160,172
4,27,32,42,46,107,115,137,144,172,197
8,13,27,46,48,79,108,121,138,165,190
4,36,46,58,103,108,115,122,125,144,197
3,4,19,20,36,115,126,129,172,190,191
4,15,42,46,73,83,103,107,108,115,190
3,4,22,27,42,83,85,131,144,166,195
4,27,32,36,73,79,92,108,115,125,144
19,26,42,48,63,73,108,115,122,160,190
8,28,48,73,79,101,103,108,144,146,190
4,26,42,73,83,103,108,115,122,172,190
4,32,73,78,93,103,115,122,160,165,172
27,28,73,75,103,115,160,165,172,176,190
4,8,27,36,46,85,103,144,152,172,190
4,15,27,42,103,107,108,115,165,172,190
4,8,32,83,103,104,165,172,180,189,190
4,26,46,73,83,115,122,160,165,172,190
4,26,32,46,73,83,108,115,165,172,190
10,27,32,37,108,115,160,165,172,189,190
3,22,27,42,46,103,104,160,170,183,190
4,8,27,32,42,46,73,103,108,165,172
1,27,28,32,36,73,75,84,108,160,172
3,4,22,27,46,66,96,103,115,160,191
8,13,27,32,42,73,103,108,121,160,172
26,32,46,79,83,95,103,108,122,160,190
13,27,32,36,79,103,108,144,152,155,159
3,4,22,27,46,103,104,115,170,183,190
26,46,73,94,103,108,120,160,165,171,190
3,4,27,32,36,103,156,160,166,190,193
8,27,73,86,115,147,160,161,165,172,190
4,46,73,100,102,103,108,115,160,172,197
27,42,46,73,83,103,108,115,160,172,190
4,32,73,103,108,121,123,127,160,165,190
3,22,27,36,103,131,145,156,160,166,193
28,32,42,73,83,103,108,139,159,160,165
4,19,20,27,32,53,115,129,160,172,191
3,4,36,89,95,103,116,122,149,160,190
4,8,32,46,83,103,104,160,165,172,189
3,22,27,32,83,103,104,115,160,170,183
8,27,36,46,103,115,130,160,183,185,190
8,19,27,39,73,108,127,139,159,160,190
4,27,32,48,58,79,103,104,127,144,190
4,22,27,32,38,46,59,83,103,138,144
4,26,48,63,73,83,108,115,122,160,165
8,32,46,73,103,108,115,127,160,185,190
47,73,103,108,115,159,160,164,172,176,190
4,19,27,32,36,73,76,79,115,185,190
20,26,75,95,108,117,154,160,165,172,190
32,36,58,71,75,103,108,115,144,172,185
27,32,36,46,73,103,108,115,127,172,185
4,46,73,90,100,102,103,108,115,160,172
4,36,46,58,103,108,122,125,127,144,197
4,27,42,46,83,103,108,119,127,160,172
4,19,32,73,78,103,108,122,160,165,197
8,28,73,75,84,108,115,160,165,172,190
19,20,27,32,36,53,73,115,129,160,190
8,21,28,32,73,103,115,139,159,165,190
8,27,29,32,44,104,126,139,160,161,190
4,36,89,95,103,116,119,122,149,160,172
1,10,24,27,28,32,36,108,115,160,182
19,32,48,63,73,108,115,122,160,165,190
4,22,46,80,95,103,115,118,122,165,190
8,73,75,84,108,115,160,161,165,172,190
27,32,37,75,108,115,129,147,160,189,190
3,4,19,20,27,36,115,126,172,190,191
27,28,32,75,103,108,115,160,165,176,190
22,27,32,44,104,115,131,139,160,170,183
8,19,83,103,108,115,127,159,165,172,190
4,27,36,46,73,96,108,172,185,190,191
19,20,27,32,53,73,108,129,160,190,191
4,19,26,48,73,108,115,122,160,165,190
61,75,84,95,97,115,117,154,160,165,190
20,33,73,79,90,93,108,115,160,165,193
4,19,27,32,73,115,129,160,165,172,190
3,4,22,27,46,66,104,115,160,170,191
8,28,48,73,75,101,103,108,115,146,190
27,32,73,75,103,108,160,165,172,176,190
4,19,26,32,42,73,83,108,160,165,190
16,46,73,79,101,103,108,115,127,185,190
3,4,22,27,42,46,83,104,170,183,190
4,20,27,32,36,73,108,115,129,160,172
4,32,42,73,83,103,122,160,165,172,190
8,14,32,36,115,116,172,183,185,190,193
3,22,27,32,42,103,104,131,170,183,190
3,4,32,46,55,104,110,115,123,160,197
8,27,36,39,48,73,79,103,127,159,190
4,27,36,46,73,103,108,115,127,172,190
4,19,32,42,103,108,115,127,160,172,190
4,27,36,46,96,108,115,160,172,190,191
3,22,27,32,46,103,115,160,170,183,190
4,26,32,46,83,108,115,122,160,165,190
3,4,22,27,32,103,115,131,145,160,166
22,27,32,42,44,103,115,131,139,170,190
27,32,103,108,115,127,139,160,165,190,193
27,37,46,75,108,115,147,160,165,172,190
8,13,27,32,48,103,108,121,138,160,165
4,27,32,46,48,58,79,103,104,127,175
3,19,20,27,36,53,115,126,160,172,191
4,27,46,106,108,115,119,127,160,165,172
4,27,32,42,46,73,83,96,103,172,190
8,27,42,46,73,83,103,107,108,115,165
4,27,32,46,73,83,108,123,160,165,190
4,32,43,58,79,108,115,122,125,127,197
4,8,27,32,36,46,56,103,172,183,190
4,8,19,27,32,73,76,79,108,115,185
4,13,27,32,42,46,103,121,160,165,172
4,46,73,90,93,100,103,108,115,160,197
13,27,32,36,46,103,108,160,172,183,190
4,26,46,79,83,103,115,122,160,165,190
27,28,32,73,84,108,115,160,172,176,190
8,27,32,75,84,103,108,160,172,176,190
3,4,20,32,36,53,126,129,160,190,191
4,36,89,95,103,119,122,131,149,172,190
4,8,27,42,46,73,83,107,165,172,190
8,27,28,47,73,103,108,159,160,172,190
4,32,42,78,93,103,108,115,122,172,197
26,61,75,84,95,108,117,154,160,165,172
4,27,32,36,46,73,108,160,172,190,191
4,13,27,32,46,103,108,121,138,165,190
3,4,22,46,83,103,104,115,160,183,190
4,27,46,83,96,103,108,115,160,165,190
3,4,22,27,46,66,96,104,115,160,191
19,20,27,42,73,108,115,127,129,160,172
4,8,27,32,36,46,79,108,160,183,185
4,19,20,27,32,36,53,115,126,160,190
20,61,75,95,97,108,115,154,160,165,190
4,16,27,36,46,101,103,127,144,164,185
4,20,32,83,108,129,159,160,165,172,190
8,27,32,73,75,84,103,160,165,176,190
4,46,73,90,100,102,103,115,160,172,197
27,39,48,73,79,108,127,139,159,160,190
4,46,73,96,103,108,160,165,168,172,190
17,27,46,73,79,83,103,108,115,127,165
8,27,28,32,69,108,155,159,165,176,190
4,8,13,27,32,46,48,79,121,160,190
13,27,32,42,46,73,103,108,165,172,190
20,27,32,53,73,108,129,160,172,190,191
8,20,27,28,32,84,108,115,160,161,172
8,27,36,73,103,108,115,127,160,172,185
21,32,73,103,108,115,127,159,172,190,193
8,14,19,32,42,73,108,115,127,160,165
3,4,27,32,36,103,131,145,156,166,190
3,27,32,42,46,83,103,104,115,170,190
8,27,28,32,73,79,101,103,108,115,146
4,19,27,32,73,108,115,129,160,172,190
3,4,22,27,42,83,103,115,160,170,183
4,8,27,32,36,46,73,103,127,160,172
4,32,42,73,93,103,115,122,160,165,172
20,27,32,73,108,115,129,160,172,190,191
8,27,32,46,69,73,79,85,103,152,190
22,27,32,44,90,93,104,123,131,160,183
22,27,32,42,103,104,131,144,166,190,195
4,8,27,32,36,79,103,108,183,185,190
4,19,20,32,73,108,115,127,160,165,190
3,22,27,32,46,103,104,115,160,170,190
4,26,79,83,95,103,115,122,160,165,190
4,8,13,32,46,48,79,103,108,160,190
1,8,28,36,73,84,103,108,115,172,190
4,32,36,43,46,103,115,125,127,144,197
4,22,27,42,46,83,103,104,160,183,190
4,26,32,46,83,95,103,108,115,122,190
8,17,27,73,79,83,103,108,115,127,165
8,32,36,46,73,108,127,160,172,185,190
4,8,27,32,36,46,79,103,183,185,190
4,20,27,32,36,53,115,129,172,190,191
8,27,32,45,73,92,108,115,125,127,144
4,19,27,42,83,96,106,108,117,129,165
42,46,73,83,96,103,108,115,160,172,190
4,19,20,27,42,73,83,108,129,160,172
4,19,36,53,73,108,129,160,172,190,191
4,27,32,36,46,73,103,108,144,152,172
8,17,27,32,46,79,83,103,115,160,165
4,32,36,46,103,115,130,160,183,185,190
4,22,27,32,46,83,103,104,160,170,190
4,27,73,90,91,93,103,106,121,160,197
20,27,32,73,83,108,127,160,165,172,190
3,4,22,27,32,42,115,160,170,183,190
4,8,19,27,32,83,108,115,127,159,165
8,13,19,32,48,103,108,144,152,155,190
3,22,27,32,46,83,103,104,115,160,183
4,73,90,93,100,103,108,115,160,172,197
8,27,46,79,103,108,115,130,160,185,190
4,8,27,36,73,103,108,160,172,185,190
4,19,20,27,36,73,129,160,172,190,191
4,19,42,73,103,115,127,160,165,172,190
17,27,32,46,73,103,108,115,127,160,190
27,32,42,46,73,83,96,108,115,160,172
8,20,27,32,73,75,108,115,161,165,172
27,32,46,75,86,108,147,160,161,165,172
3,4,22,27,42,46,83,103,104,115,170
10,32,37,46,75,108,129,147,165,189,190
26,46,73,83,108,115,122,160,165,172,190
8,17,27,32,73,79,83,103,115,160,190
3,32,46,57,83,87,104,121,138,190,191
8,32,73,75,79,101,103,108,115,144,146
19,32,36,73,76,79,103,115,160,185,190
8,27,28,32,35,75,121,131,160,172,190
3,27,42,44,103,104,115,139,170,183,190
4,27,32,36,46,73,96,160,172,185,191
4,19,26,32,48,108,115,122,160,165,190
4,26,46,73,94,103,106,108,158,171,190
4,8,13,42,103,108,157,160,172,189,190
3,27,32,42,46,83,103,104,160,170,183
3,4,22,32,36,103,115,131,156,166,193
8,13,27,32,73,79,85,103,108,152,190
26,46,83,103,108,115,122,160,165,172,190
19,26,42,48,63,73,83,108,115,165,190
4,8,13,27,36,46,103,121,172,183,190
3,4,27,32,42,46,83,103,115,160,183
4,8,13,27,32,36,46,73,103,172,190
8,10,27,28,32,35,103,108,160,172,186
8,27,28,32,75,84,103,108,115,172,190
4,8,13,27,32,36,103,108,121,172,190
8,27,39,73,79,103,108,127,139,159,190
3,4,32,46,104,110,115,122,160,191,197
20,27,28,73,75,84,108,160,161,165,172
4,8,27,32,46,48,79,108,121,160,190
8,27,46,48,79,103,108,121,138,160,165
4,27,46,73,101,108,115,127,144,164,185
3,4,22,27,42,46,83,103,104,160,170
4,26,73,94,103,120,158,165,171,173,190
4,32,36,46,58,79,103,108,115,127,144
27,32,36,73,76,79,103,108,160,185,190
4,22,32,42,83,103,104,115,170,183,190
4,20,32,42,50,83,115,129,159,160,165
4,46,73,90,93,102,103,108,160,172,197
3,4,22,42,83,103,104,144,166,190,195
4,8,36,45,79,92,108,115,125,127,144
4,27,42,46,73,96,103,115,160,165,172
4,46,73,94,103,108,120,158,171,173,190
4,26,36,38,58,95,103,108,132,145,172,179
4,27,32,42,73,103,108,127,160,165,172,190
4,27,32,46,83,103,108,151,160,172,183,190
4,27,32,46,83,108,115,127,160,165,172,190
3,4,19,27,32,83,103,115,160,170,172,183
8,27,32,46,73,75,108,115,147,160,165,190
1,8,20,73,75,84,108,115,157,160,172,190
4,13,27,36,46,73,88,103,160,164,172,197
4,8,27,46,103,108,127,133,157,160,164,190
4,25,27,32,42,108,115,159,160,165,172,190
4,19,27,73,79,90,93,103,108,115,128,160
3,27,42,46,103,104,115,119,170,172,183,190
27,32,46,87,103,108,127,160,171,172,190,192
4,26,32,42,83,95,103,115,122,165,189,190
4,8,27,42,46,73,83,103,115,127,165,190
28,32,40,73,75,103,108,115,122,145,160,172
4,27,46,73,83,103,106,115,127,160,172,173
8,32,42,46,83,103,108,115,127,165,172,190
4,27,36,46,73,88,103,105,108,160,164,197
3,4,27,32,42,46,104,115,160,169,172,183
4,27,32,46,73,90,93,100,103,115,160,165
27,28,30,42,83,103,108,115,127,139,160,172
16,23,27,28,36,73,75,103,108,115,164,190
4,8,32,42,46,73,83,103,108,115,165,172
32,46,93,103,104,115,160,169,170,172,183,197
4,27,32,73,93,100,103,108,160,165,172,197
27,75,103,116,154,157,164,165,172,176,189,190
4,19,68,73,79,90,93,103,115,128,160,197
4,14,27,70,73,103,108,125,127,160,165,172
4,27,32,42,46,83,103,115,151,160,172,183
3,4,26,32,42,46,95,104,115,122,160,190
3,4,27,32,46,58,104,115,127,144,175,190
27,32,55,73,90,103,108,123,127,160,165,172
27,46,73,101,108,115,134,144,157,164,172,190
27,32,46,73,75,87,103,108,115,147,160,165
3,4,5,22,42,46,95,103,104,160,189,190
4,27,32,34,36,53,115,126,129,156,160,172
14,19,27,42,103,108,125,127,160,165,172,197
4,27,42,83,103,108,115,151,160,172,183,190
4,22,27,38,42,46,49,107,109,138,195,199
27,28,42,73,83,106,108,115,139,160,165,190
3,4,27,32,42,93,103,169,170,172,183,197
3,4,27,42,83,103,115,119,160,170,183,190
4,8,32,42,46,73,108,127,160,165,172,190
11,46,73,75,79,87,90,93,103,108,128,165
4,25,27,32,42,103,108,127,159,160,165,190
27,32,46,73,75,103,108,115,160,165,172,190
4,22,32,38,42,59,103,107,144,190,195,199
4,8,20,27,32,36,53,108,121,172,190,194
8,27,75,103,108,116,154,160,164,165,189,190
8,13,20,27,32,36,53,108,121,172,190,194
4,20,32,93,108,116,160,165,172,189,193,198
4,8,27,32,46,73,83,103,108,127,160,165
8,27,46,73,83,103,108,115,160,165,172,190
12,26,28,32,65,73,75,103,108,122,165,176
3,4,27,32,34,36,126,129,156,160,172,174
21,27,87,103,108,127,160,165,171,172,190,192
4,27,32,46,55,73,103,108,115,127,165,172
27,32,74,87,90,103,108,115,116,160,165,172
8,18,20,32,42,73,108,127,160,165,172,190
27,32,73,75,103,108,115,147,160,165,172,190
8,27,32,42,46,73,83,103,108,115,165,172
4,8,19,27,83,84,108,160,172,176,190,193
8,10,27,28,32,75,108,115,159,160,172,190
32,46,73,75,87,103,108,115,147,160,172,190
4,19,27,68,73,79,93,103,108,115,128,160
27,32,46,73,87,103,108,115,160,165,172,190
25,27,32,103,108,115,127,159,160,165,172,190
4,27,42,104,115,126,127,129,131,172,181,190
4,27,42,73,83,106,108,115,127,160,173,190
32,40,73,96,103,108,122,139,160,172,177,190
4,14,27,32,36,45,79,115,125,127,193,197
4,19,42,108,115,116,129,159,165,172,189,190
4,27,46,73,103,108,115,127,160,165,172,190
20,26,28,32,65,73,75,100,108,122,165,178
4,27,46,51,83,90,103,108,125,160,165,172
27,32,36,103,108,115,131,145,166,172,183,193
4,8,27,32,46,103,115,127,160,165,172,190
27,32,74,75,90,93,103,115,116,160,165,172
3,4,9,32,42,53,116,121,160,172,183,190
4,8,13,27,32,42,46,73,103,160,165,190
1,8,20,27,28,73,75,84,108,115,150,157
4,8,27,73,103,115,127,157,160,164,172,190
4,8,27,32,73,108,127,135,160,165,172,190
4,13,32,42,46,73,94,103,108,160,165,190
4,8,13,27,32,73,94,103,108,160,165,190
4,25,27,32,42,103,115,159,160,165,172,190
4,8,32,42,46,73,83,103,115,165,172,190
4,8,27,73,103,108,115,133,157,160,164,165
4,27,46,48,73,79,83,103,108,115,160,190
4,27,32,46,73,103,108,127,135,160,172,190
4,27,46,90,93,108,115,125,160,165,172,197
4,27,32,46,73,83,103,115,127,160,165,172
4,14,27,32,36,45,79,108,115,125,127,160
4,27,46,51,73,83,90,93,125,160,165,172
4,8,42,46,73,83,103,115,127,160,165,172
4,8,27,32,36,46,103,108,160,183,185,190
4,8,32,46,73,103,108,135,160,165,172,190
3,4,27,46,83,90,93,103,104,123,163,183
26,28,40,65,73,75,108,115,122,145,165,190
8,27,28,32,75,103,108,115,159,160,165,172
4,14,27,32,36,103,108,115,145,160,183,190
20,26,28,32,65,75,93,108,115,160,165,172
4,8,27,32,46,56,58,79,108,138,144,190
8,10,27,28,32,75,108,159,160,165,172,190
4,27,73,103,108,115,127,157,160,165,172,190
3,4,27,32,42,46,93,115,160,169,183,197
4,19,20,42,73,106,108,115,117,136,165,190
4,8,36,46,73,101,107,115,127,144,185,190
4,27,32,36,46,103,108,115,160,172,183,190
4,27,46,73,90,93,100,108,125,165,172,197
3,4,22,26,32,42,46,95,103,104,115,122
4,8,103,108,115,127,157,160,164,165,172,190
27,32,42,46,83,103,115,151,160,172,183,190
4,26,32,42,46,83,95,103,122,172,189,190
4,9,20,27,32,42,53,116,121,160,172,190
27,75,103,108,115,116,154,157,165,172,176,189
4,27,32,46,73,90,108,115,125,160,172,197
8,10,27,75,103,108,115,159,160,165,172,190
26,32,46,73,94,103,108,120,122,160,165,171
4,8,27,32,36,46,103,108,115,160,172,190
4,8,32,42,46,103,108,127,160,165,172,190
10,27,32,75,103,108,115,159,160,165,172,190
8,32,42,46,73,83,103,108,115,160,172,190
8,27,32,42,46,73,83,103,108,115,127,190
27,32,42,46,83,103,108,115,151,172,183,190
3,4,27,32,54,84,104,131,160,166,170,189
12,26,28,32,65,73,75,108,160,172,176,190
4,8,32,103,108,115,127,165,172,176,190,193
27,32,73,75,87,108,115,147,160,165,172,190
4,19,27,90,93,108,116,160,165,189,193,198
4,8,27,46,79,83,108,115,127,160,165,190
4,8,27,46,48,73,83,103,115,127,160,190
4,8,27,32,36,46,103,108,115,160,183,190
4,27,46,90,108,115,123,160,162,165,189,197
4,13,26,42,73,93,103,125,160,168,172,188
4,32,36,73,103,108,122,125,144,145,179,191
4,8,27,46,83,108,115,127,160,165,172,190
4,27,46,73,93,100,103,115,125,165,172,197
4,13,27,36,46,73,103,105,108,160,164,172
16,23,27,28,36,73,75,108,115,144,164,195
13,26,42,73,77,93,103,108,160,165,168,172
4,27,32,46,93,100,103,108,115,125,165,197
3,4,27,32,104,115,127,129,160,172,181,189
8,27,46,73,103,115,127,157,160,164,165,190
26,65,75,103,115,122,145,160,165,172,176,190
27,32,46,73,75,103,108,115,147,160,165,172
17,22,26,32,44,87,98,103,115,160,165,187
4,8,27,32,42,46,83,103,115,160,165,190
12,26,28,32,65,75,103,108,160,172,176,190
8,32,42,73,83,103,108,115,127,160,165,172
4,8,32,46,73,103,108,127,160,165,172,190
4,26,42,46,83,95,103,108,115,122,160,190
4,46,73,94,103,108,120,122,160,165,171,190
8,27,32,42,73,83,108,115,127,160,172,190
4,8,32,46,48,73,83,103,108,127,165,190
4,46,73,83,103,106,108,115,127,160,165,190
14,27,36,103,115,131,145,160,166,172,183,193
4,26,32,46,73,94,103,108,122,160,171,190
3,4,27,32,42,46,103,104,115,170,172,183
3,4,22,38,42,46,49,103,107,144,190,195
4,19,32,83,84,103,108,115,127,145,165,176
4,8,27,32,42,73,108,115,127,165,172,190
4,8,13,20,27,36,53,73,108,121,190,194
4,27,46,51,83,90,93,103,108,125,160,172
4,8,27,42,46,73,83,103,108,127,165,190
4,32,46,90,93,100,103,115,125,160,165,172
4,8,13,20,27,32,53,73,108,121,172,194
8,32,42,46,73,83,103,108,127,160,165,190
27,32,46,73,90,93,103,108,115,125,160,165
4,13,27,36,73,88,105,108,160,164,172,197
4,8,27,42,46,73,83,127,160,165,172,190
27,32,46,73,103,108,115,147,160,165,172,190
27,28,30,42,73,83,103,106,108,127,139,172
4,26,32,46,73,94,103,120,122,165,171,190
4,32,46,94,103,108,120,122,160,165,171,190
4,26,32,83,95,103,108,115,122,172,189,190
17,22,26,32,42,44,93,98,103,104,115,160
4,8,27,73,79,103,115,133,157,160,164,165
8,10,27,28,75,103,108,159,160,165,172,190
26,32,36,38,58,95,103,132,145,172,185,190
4,19,27,32,73,83,127,160,165,172,190,193
17,22,26,32,42,44,104,115,122,160,165,187
4,20,27,42,73,96,117,129,160,172,190,200
20,28,32,36,73,101,115,122,139,142,172,190
4,19,27,68,79,90,103,108,115,128,160,197
27,46,73,75,87,103,108,115,147,160,165,190
4,27,32,45,73,79,108,115,125,127,160,193
21,27,32,46,87,108,127,165,171,172,190,192
4,26,32,73,103,108,112,121,144,145,179,191
4,26,32,36,73,108,121,122,125,145,172,179
4,26,42,46,83,95,108,122,160,165,172,190
4,8,27,83,103,108,115,127,160,165,172,190
4,8,13,27,32,42,73,94,108,160,165,190
4,8,27,32,46,73,103,108,135,160,172,190
8,27,28,32,75,103,108,115,159,160,172,190
4,8,27,32,42,73,83,103,108,127,160,190
27,32,46,73,75,87,103,115,147,165,172,190
4,27,51,83,90,93,103,108,125,160,165,172
4,27,46,73,83,106,127,160,165,172,173,190
4,14,18,19,20,42,73,108,160,165,172,190
17,22,26,32,42,93,98,103,104,115,160,165
4,8,19,27,84,103,127,160,172,176,190,193
4,27,42,83,103,106,108,127,160,172,173,190
8,13,14,19,27,32,36,73,84,160,172,190
27,32,74,75,87,90,103,108,115,160,165,172
27,32,46,73,75,87,90,93,108,115,160,165
4,27,32,73,103,108,127,135,160,165,172,190
4,32,46,73,90,93,100,115,125,160,165,197
4,8,27,42,83,103,108,115,127,165,172,190
4,27,32,73,83,84,108,115,127,176,190,193
4,27,32,42,103,108,127,159,160,165,172,190
4,27,46,51,73,90,93,103,108,160,165,172
4,8,27,83,108,115,127,160,165,172,189,190
19,27,32,73,84,127,160,165,172,176,190,193
8,19,32,73,83,84,103,108,160,176,190,193
4,8,27,32,42,46,73,108,127,165,172,190
20,26,28,65,73,93,100,108,115,160,172,178
1,8,20,27,28,73,75,108,157,160,176,190
4,42,46,73,83,103,108,115,127,160,165,190
4,19,26,32,73,103,108,121,160,165,172,190
17,26,32,42,87,93,98,103,115,122,165,187
4,19,27,83,90,108,160,165,172,189,193,198
4,8,32,46,73,83,103,108,115,127,160,165
4,27,32,73,90,100,103,108,115,125,165,172
4,27,42,46,73,103,108,115,160,165,172,190
19,26,73,83,121,122,125,160,165,172,179,188
4,8,42,83,103,108,127,160,165,172,189,190
27,32,90,93,98,104,115,123,160,165,189,197
4,8,46,83,103,108,115,127,157,164,165,172
8,27,32,36,46,103,108,115,172,183,185,190
4,42,46,73,83,106,108,115,127,160,172,190
27,32,46,73,75,103,108,115,147,160,172,190
12,26,28,65,73,75,115,122,160,165,172,190
27,32,42,83,103,108,115,151,160,172,183,190
4,8,27,32,46,73,83,108,115,127,160,165
26,28,65,103,108,115,145,160,165,172,176,190
8,10,27,28,103,108,115,159,160,165,172,190
27,32,42,73,103,108,115,127,160,165,172,190
4,8,27,32,36,46,108,115,160,183,185,190
4,27,51,73,83,93,103,108,125,160,165,172
4,8,27,32,42,46,73,83,103,127,165,190
4,27,68,73,79,90,93,103,115,128,160,197
27,28,73,83,103,106,108,127,139,160,165,172
4,13,27,36,46,73,103,108,160,164,172,197
4,27,32,42,103,108,115,127,159,160,165,172
4,42,46,73,83,103,108,115,127,165,172,190
4,26,42,46,77,93,108,125,160,165,168,172
3,4,27,32,46,58,83,103,104,172,175,190
27,32,36,103,108,115,131,145,160,166,190,193
4,27,32,46,73,93,100,103,108,160,165,172
8,27,32,46,75,108,115,147,160,165,172,190
19,20,27,32,83,90,93,108,116,165,172,193
4,8,27,32,73,79,103,115,127,160,165,190
8,13,32,36,46,56,79,103,108,138,144,190
4,27,48,73,79,103,108,115,127,128,165,190
20,32,36,73,101,108,122,139,142,144,145,190
4,13,27,46,73,88,103,105,160,164,172,197
2,14,27,32,73,108,115,176,185,190,191,193
4,26,42,46,83,108,115,122,160,165,172,190
28,32,73,75,93,100,108,115,122,165,172,178
4,8,27,32,42,46,83,108,115,165,172,190
4,27,42,46,83,103,108,115,127,165,172,189
4,8,27,32,42,73,103,115,127,160,165,172
27,32,46,73,75,103,108,147,160,165,172,190
4,8,14,18,19,32,42,108,122,160,165,172
8,27,32,46,73,75,103,108,115,160,172,190
